Filename,seq,seq_id,Label,part,word,sentence,before,after,dur_mod,seg_Start,seg_End,pF0_mean,pF0_means001,pF0_means002,pF0_means003,pF0_means004,pF0_means005,pF0_means006,pF0_means007,pF0_means008,pF0_means009,pF0_means010,pF0_means011,pF0_means012,pF0_means013,pF0_means014,pF0_means015,pF0_means016,pF0_means017,pF0_means018,pF0_means019,pF0_means020,pF1_mean,pF1_means001,pF1_means002,pF1_means003,pF1_means004,pF1_means005,pF1_means006,pF1_means007,pF1_means008,pF1_means009,pF1_means010,pF1_means011,pF1_means012,pF1_means013,pF1_means014,pF1_means015,pF1_means016,pF1_means017,pF1_means018,pF1_means019,pF1_means020,pF2_mean,pF2_means001,pF2_means002,pF2_means003,pF2_means004,pF2_means005,pF2_means006,pF2_means007,pF2_means008,pF2_means009,pF2_means010,pF2_means011,pF2_means012,pF2_means013,pF2_means014,pF2_means015,pF2_means016,pF2_means017,pF2_means018,pF2_means019,pF2_means020,pF3_mean,pF3_means001,pF3_means002,pF3_means003,pF3_means004,pF3_means005,pF3_means006,pF3_means007,pF3_means008,pF3_means009,pF3_means010,pF3_means011,pF3_means012,pF3_means013,pF3_means014,pF3_means015,pF3_means016,pF3_means017,pF3_means018,pF3_means019,pF3_means020,dur,issue
karuk-2015-04-18-vs-4_45.mat,ikii,34,K,C,ikiich,ikiich apapkam vaa miqasimnaam itxaariheen,IH0,IY1,322.249,25.019000000000002,347.26800000000003,177.074,192.388,174.31400000000002,166.887,164.61900000000003,164.61900000000003,164.61900000000003,164.61900000000003,164.61900000000003,164.61900000000003,164.61900000000003,164.61900000000003,164.61900000000003,164.61900000000003,164.61900000000003,164.61900000000003,164.61900000000003,164.61900000000003,164.61900000000003,164.61900000000003,223.294,701.298,361.26599999999996,353.245,331.961,340.58099999999996,331.784,288.869,287.70799999999997,190.268,1321.969,458.847,695.574,1032.611,1104.143,1159.901,1251.889,1497.406,1137.752,794.4960000000001,668.71,446.07099999999997,1941.231,1589.5420000000001,1552.0279999999998,1618.487,1596.339,1587.394,1533.965,1569.535,1563.124,2420.0860000000002,2100.388,2193.374,2308.899,2376.018,2234.6639999999998,2318.75,2416.425,2188.633,1915.819,1837.401,1953.862,3058.91,3158.321,2851.6440000000002,3091.9790000000003,3025.6059999999998,2880.261,3000.775,2893.133,2789.4759999999997,3500.868,2780.6459999999997,2983.163,3459.099,3225.192,3358.935,3407.07,3493.105,3368.07,2835.664,2411.259,2706.8959999999997,322.249,V1 absent
karuk-2015-04-18-vs-4_45.mat,ikii,34,IY1,V2,ikiich,ikiich apapkam vaa miqasimnaam itxaariheen,K,CH,52.86699999999996,347.26800000000003,400.135,193.688,224.00400000000002,232.375,236.233,212.615,204.922,201.65099999999998,198.94799999999998,195.949,193.24,189.05599999999998,186.53900000000002,184.52599999999998,182.013,180.58599999999998,178.43599999999998,176.653,174.90599999999998,174.145,173.44299999999998,172.68400000000003,354.944,291.884,326.853,355.124,368.06699999999995,374.01800000000003,377.11699999999996,378.389,377.41900000000004,374.731,370.98199999999997,368.686,368.55800000000005,370.73800000000006,372.536,371.733,368.983,364.355,350.45599999999996,323.94,288.085,2017.3139999999999,2033.4460000000001,2035.411,2030.6789999999999,2037.516,2048.679,2050.7729999999997,2041.4279999999999,2040.1960000000001,2055.249,2071.792,2038.757,2019.1429999999998,2008.773,1973.043,1959.391,1969.1,1984.013,1987.142,1982.7920000000001,1975.717,2455.518,2705.15,2593.25,2504.897,2454.612,2419.0,2395.884,2400.859,2420.439,2432.841,2353.769,2102.116,2095.447,2381.3,2518.137,2541.5389999999998,2529.5860000000002,2521.952,2527.763,2539.9320000000002,2544.4339999999997,52.86699999999996,V1 absent
karuk-2015-04-21-vs-5_06.mat,uxu,35,UH0,V1,uxuti,xas uxuti kunish yiim niinamich papuufich xas pooquum xas vura uum pufichkaam,sp,HH,0.0,530.0,562.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.4460000000001,1635.714,1574.0739999999998,1423.703,1300.378,1247.4360000000001,1210.251,1189.74,1158.9160000000002,1112.4,1015.24,744.2260000000001,607.9169999999999,606.107,636.224,708.694,851.4689999999999,964.627,1026.057,1049.673,1051.914,1844.773,1838.704,1763.28,1879.4679999999998,2019.0510000000002,2106.645,2141.794,2122.186,2077.241,2021.74,1950.398,1787.3570000000002,1657.1529999999998,1623.001,1638.421,1693.9389999999999,1707.9160000000002,1620.108,1630.259,1702.434,1779.735,2819.788,3014.8990000000003,3028.587,3038.8559999999998,3060.6279999999997,3117.705,3218.092,3279.945,3306.527,3310.344,3271.752,3078.809,2865.6679999999997,2788.966,2727.5840000000003,2526.294,2201.081,2149.524,2174.42,2186.291,2188.049,32.048,V1 absent
karuk-2015-04-21-vs-5_06.mat,uxu,35,HH,C,uxuti,xas uxuti kunish yiim niinamich papuufich xas pooquum xas vura uum pufichkaam,UH0,UH0,43.09699999999998,562.048,605.145,233.578,233.578,233.578,233.578,233.578,233.578,233.578,233.578,233.578,233.578,233.578,233.578,233.578,233.578,233.578,233.578,233.578,233.578,233.578,233.399,233.578,1159.029,1053.894,1060.609,1079.122,1107.392,1130.8980000000001,1140.059,1129.888,1119.461,1127.865,1167.5430000000001,1217.859,1239.237,1221.988,1177.188,1140.66,1151.614,1191.688,1207.197,1245.6989999999998,1303.1760000000002,1930.3429999999998,1856.286,1898.45,1919.695,1940.904,1955.8870000000002,1958.8,1949.398,1936.902,1929.2879999999998,1927.5839999999998,1927.21,1910.743,1878.932,1868.286,1898.3110000000001,1981.2779999999998,2044.076,2033.4779999999998,1942.844,1861.0739999999998,2762.775,2189.613,2215.448,2330.218,2569.155,2826.5409999999997,2974.8909999999996,3040.653,3077.453,3054.008,2938.5040000000004,2946.864,2960.47,2887.333,2834.137,2794.926,2775.489,2762.7309999999998,2720.263,2590.09,2900.822,43.09699999999998,V1 absent
karuk-2015-04-21-vs-5_06.mat,uxu,35,UH0,V2,uxuti,xas uxuti kunish yiim niinamich papuufich xas pooquum xas vura uum pufichkaam,HH,T,61.511999999999944,605.145,666.6569999999999,224.34400000000002,237.293,247.082,246.389,243.611,240.66099999999997,236.62599999999998,233.791,227.845,224.044,220.935,218.75400000000002,216.86700000000002,215.239,214.139,213.081,212.61700000000002,212.262,210.968,208.795,206.88,347.218,543.25,283.75,296.028,304.714,311.575,324.751,347.593,368.19300000000004,376.55,376.954,373.899,368.57800000000003,361.92699999999996,353.33099999999996,341.915,328.32199999999995,315.276,307.022,306.388,308.353,1566.664,1640.8139999999999,1394.983,1374.7,1345.6529999999998,1328.777,1351.8339999999998,1417.194,1498.379,1557.3410000000001,1601.9879999999998,1640.1329999999998,1663.733,1674.588,1679.285,1672.585,1658.415,1651.524,1664.37,1715.122,1763.219,2320.844,2667.868,2249.115,2226.9210000000003,2213.232,2236.5229999999997,2258.416,2263.501,2282.982,2293.8920000000003,2292.808,2287.9829999999997,2276.243,2267.899,2293.251,2340.132,2342.214,2284.674,2296.524,2426.3920000000003,2498.982,61.511999999999944,V1 absent
karuk-2015-04-21-vs-5_12.mat,uxu,36,UH0,V1,uxuti,uxuti niinamich papuufich karu uum vura yiiv saruk xas,sil,HH,0.0,273.061,302.349,192.33,192.33,192.33,192.33,192.33,192.33,205.93200000000002,205.93200000000002,204.03599999999997,201.99900000000002,197.078,192.15200000000002,191.02599999999998,189.815,189.49599999999998,187.86599999999999,186.554,186.28799999999998,185.824,185.609,185.59099999999998,566.547,928.9060000000001,884.197,918.816,432.76199999999994,202.317,217.12900000000002,223.428,227.949,232.959,237.275,237.983,221.229,175.43200000000002,681.498,937.4839999999999,928.26,914.3969999999999,903.23,901.033,906.5189999999999,1821.8310000000001,2529.394,2526.374,2521.508,1667.0739999999998,1333.98,1366.1370000000002,1341.422,1278.402,1207.713,1143.2089999999998,1086.181,1032.833,983.586,1912.009,2363.4120000000003,2358.147,2372.985,2403.726,2450.15,2500.361,3143.013,3750.5229999999997,3722.7209999999995,3725.6409999999996,2926.867,2539.571,2577.967,2623.028,2665.8959999999997,2699.954,2707.33,2681.1659999999997,2590.889,2480.569,3266.8790000000004,3662.3520000000003,3647.775,3632.696,3628.257,3637.349,3645.673,29.28800000000001,V1 absent
karuk-2015-04-21-vs-5_12.mat,uxu,36,HH,C,uxuti,uxuti niinamich papuufich karu uum vura yiiv saruk xas,UH0,UH0,130.20000000000005,302.349,432.54900000000004,314.248,182.918,182.574,183.597,183.597,183.597,454.465,453.99800000000005,453.481,454.801,453.615,453.615,453.615,453.615,453.615,453.615,453.615,242.903,242.56799999999998,243.299,243.851,855.551,941.4,915.313,904.967,759.3760000000001,897.383,911.7810000000001,901.8389999999999,899.082,862.4680000000001,885.092,868.966,845.299,852.9830000000001,884.2230000000001,909.6410000000001,900.222,929.053,956.27,808.193,320.578,1263.719,2503.607,1624.1629999999998,1073.802,909.065,1050.84,1171.715,1157.339,1010.695,1092.695,1191.171,1382.61,1521.97,1263.4489999999998,1212.106,1350.9560000000001,1308.354,1076.742,1060.046,1083.558,1088.0819999999999,2395.779,3551.638,2848.885,2270.917,2277.555,2267.195,2272.902,2216.405,2295.93,2332.729,2409.145,2299.169,2199.133,2410.0370000000003,2461.716,2531.0429999999997,2476.8379999999997,2255.5370000000003,2191.444,2176.033,2059.8360000000002,130.20000000000005,V1 absent
karuk-2015-04-21-vs-5_12.mat,uxu,36,UH0,V2,uxuti,uxuti niinamich papuufich karu uum vura yiiv saruk xas,HH,T,66.74799999999993,432.54900000000004,499.29699999999997,243.84,245.174,251.755,253.764,250.021,246.71599999999998,244.005,242.171,242.16,241.886,241.44099999999997,241.34900000000002,241.465,241.558,241.882,242.104,242.01,241.997,241.75900000000001,241.418,241.213,411.097,351.064,362.369,368.658,374.219,386.94599999999997,408.332,424.106,431.38300000000004,438.495,444.392,446.996,447.994,448.595,449.81300000000005,447.532,438.791,425.65,403.265,374.45099999999996,353.856,1139.183,1043.161,1020.5980000000001,1008.9910000000001,1002.538,1008.3510000000001,1050.683,1116.335,1154.9160000000002,1182.272,1199.89,1207.05,1211.797,1221.35,1239.137,1254.4769999999999,1252.3210000000001,1226.874,1169.175,1111.285,1105.73,2416.383,2187.587,2368.301,2439.246,2425.913,2418.324,2431.9320000000002,2448.113,2449.676,2445.552,2443.697,2441.151,2434.176,2428.731,2426.59,2422.391,2419.106,2417.4970000000003,2415.425,2424.627,2451.905,66.74799999999993,V1 absent
karuk-2015-04-21-vs-5_13.mat,uxu,37,UH0,V1,uxuti,vaa vura uum yiiv xas vaa vura uxuti ikiich punakuniihkeeshara xas vura vaa ukuniihka,AH0,HH,0.0,3235.053,3247.1240000000003,189.266,192.546,192.05900000000003,192.02599999999998,191.99200000000002,191.642,191.22,191.146,190.834,190.52200000000002,189.84599999999998,189.11,189.051,188.37099999999998,187.567,187.44299999999998,187.22799999999998,187.014,186.088,185.019,184.877,412.08099999999996,332.51199999999994,333.958,335.917,337.876,340.616,346.80800000000005,350.259,354.68300000000005,359.106,366.209,385.17699999999996,397.041,412.94,447.18699999999995,465.535,487.454,509.37300000000005,530.39,563.6669999999999,575.927,1034.72,1035.555,1037.982,1040.573,1043.164,1045.298,1048.282,1049.132,1048.6680000000001,1048.203,1046.113,1040.018,1036.014,1031.5819999999999,1023.576,1020.002,1017.8530000000001,1015.703,1017.171,1024.713,1030.786,2521.061,2459.48,2460.525,2463.871,2467.216,2472.771,2484.606,2490.887,2497.257,2503.627,2511.09,2526.936,2535.321,2542.93,2557.058,2563.576,2569.71,2575.844,2580.218,2585.472,2586.3520000000003,12.071000000000367,V1 absent
karuk-2015-04-21-vs-5_13.mat,uxu,37,HH,C,uxuti,vaa vura uum yiiv xas vaa vura uxuti ikiich punakuniihkeeshara xas vura vaa ukuniihka,UH0,UH0,166.82999999999993,3247.1240000000003,3413.954,201.482,185.997,192.408,192.408,192.408,192.408,192.408,192.408,192.408,192.408,192.408,192.408,192.408,192.408,192.408,192.408,192.408,192.408,192.408,192.408,253.88400000000001,707.452,571.646,610.668,602.972,596.5409999999999,617.675,555.865,556.4259999999999,535.124,666.3330000000001,740.199,753.572,808.122,881.1569999999999,780.154,825.175,903.985,691.298,750.415,979.375,712.998,1595.086,1083.996,1042.109,1016.313,1094.38,1003.7669999999999,1024.318,909.9,657.933,2027.655,2368.783,2493.099,2333.659,2294.766,1316.31,2407.024,2487.8,1849.965,967.4830000000001,1646.465,1782.023,3100.703,2556.6020000000003,2533.219,2617.15,2573.719,2515.4,2569.263,2646.5490000000004,2567.019,3731.324,3800.925,3909.865,3618.817,3837.535,3017.676,2951.762,4243.947,3654.4570000000003,2485.2070000000003,3031.829,3066.969,166.82999999999993,V1 absent
karuk-2015-04-21-vs-5_13.mat,uxu,37,UH0,V2,uxuti,vaa vura uum yiiv xas vaa vura uxuti ikiich punakuniihkeeshara xas vura vaa ukuniihka,HH,T,48.96699999999964,3413.954,3462.921,215.179,255.63299999999998,257.369,255.622,243.75599999999997,237.709,231.486,223.25400000000002,215.72400000000002,211.247,208.795,207.12,205.304,203.667,201.018,197.84599999999998,194.706,191.84599999999998,186.726,186.304,185.872,328.708,309.373,321.263,339.846,361.54400000000004,380.541,392.6,398.834,400.066,399.695,398.592,393.595,381.44699999999995,352.18699999999995,304.44599999999997,258.036,236.05599999999998,234.36,238.36599999999999,243.61599999999999,250.91,989.775,1011.5319999999999,959.698,950.819,967.193,986.534,996.669,997.3689999999999,989.033,975.207,960.6569999999999,940.08,921.5110000000001,912.695,926.704,989.821,1042.633,1047.552,1052.538,1066.487,1079.316,2526.08,2436.623,2397.014,2430.9629999999997,2452.367,2455.956,2453.669,2452.1910000000003,2452.8289999999997,2453.791,2453.356,2451.258,2447.53,2443.098,2451.136,2486.98,2532.472,2601.202,2761.9570000000003,2933.947,2932.969,48.96699999999964,V1 absent
karuk-2015-04-21-vs-5_13.mat,ikii,38,IH0,V1,ikiich,vaa vura uum yiiv xas vaa vura uxuti ikiich punakuniihkeeshara xas vura vaa ukuniihka,sp,K,0.0,4236.353,4333.549,242.905,352.291,324.224,293.42900000000003,282.795,273.469,265.54900000000004,258.957,253.013,243.984,237.013,233.081,230.549,225.995,220.77700000000002,216.092,209.07299999999998,200.40099999999998,196.053,192.327,185.986,297.601,373.605,359.36,324.592,312.203,306.566,307.253,309.143,303.528,292.276,271.993,259.168,263.041,275.11400000000003,282.788,279.3,290.625,301.788,300.866,282.631,253.52,1865.86,1721.6689999999999,2061.969,2125.397,2172.533,2108.891,1761.884,1274.309,1379.0420000000001,1947.257,2127.66,2040.9979999999998,1954.9920000000002,1821.9489999999998,1580.422,1314.805,1556.47,2015.642,1976.34,2034.121,2151.425,2221.223,2257.2039999999997,2185.82,2340.9610000000002,2294.371,2257.4570000000003,2139.199,2100.3720000000003,2140.998,2193.528,2206.96,2129.029,2137.624,2174.423,2183.804,2181.927,2184.3379999999997,2229.187,2301.05,2269.512,2425.218,97.19599999999991,V1 absent
karuk-2015-04-21-vs-5_13.mat,ikii,38,K,C,ikiich,vaa vura uum yiiv xas vaa vura uxuti ikiich punakuniihkeeshara xas vura vaa ukuniihka,IH0,IY1,125.36399999999958,4333.549,4458.913,181.736,182.049,176.577,174.989,174.989,174.989,174.989,174.989,174.989,174.989,174.989,174.989,174.989,174.989,174.989,174.989,174.989,174.989,174.989,174.989,221.63,516.554,232.925,236.077,252.416,255.197,254.43200000000002,271.186,313.472,285.356,261.16700000000003,296.887,325.58099999999996,312.158,274.907,570.398,802.003,1626.309,1495.0610000000001,761.703,1248.6,343.676,2096.069,2125.1020000000003,2193.894,2119.0589999999997,2091.594,2074.565,2074.013,2107.154,2026.3410000000001,1957.2820000000002,1966.183,2000.231,2014.976,1989.3729999999998,2122.04,2356.884,2252.073,2459.721,1857.2479999999998,2019.056,2149.959,2931.9809999999998,2690.35,2348.7529999999997,2447.0170000000003,2879.009,2659.875,2465.548,2627.2509999999997,2650.414,2887.789,3138.7329999999997,3286.09,3203.3320000000003,2957.1490000000003,3251.5029999999997,3511.5879999999997,3270.077,3232.7990000000004,2981.508,3092.37,3101.757,125.36399999999958,V1 absent
karuk-2015-04-21-vs-5_13.mat,ikii,38,IY1,V2,ikiich,vaa vura uum yiiv xas vaa vura uxuti ikiich punakuniihkeeshara xas vura vaa ukuniihka,K,CH,108.21200000000044,4458.913,4567.125,173.55900000000003,226.46099999999998,225.835,209.66099999999997,203.718,198.405,190.856,181.782,173.43599999999998,168.048,161.929,159.189,156.614,154.217,152.488,151.618,151.412,151.224,151.023,150.227,149.014,326.4,275.178,293.378,321.111,340.843,350.69199999999995,348.464,339.38199999999995,331.843,329.543,329.211,327.74300000000005,326.101,324.339,324.642,324.622,326.154,328.67900000000003,331.838,334.98699999999997,324.086,2008.68,2085.0860000000002,2069.502,2018.636,1845.8829999999998,1968.5610000000001,2068.606,1980.835,1884.524,1960.86,2065.906,2055.0429999999997,2048.323,2053.401,2036.63,2021.142,2030.229,2031.8110000000001,2013.6570000000002,1988.9170000000001,1969.375,2340.3920000000003,2916.48,2723.402,2218.262,2128.018,2104.5660000000003,2099.545,2079.176,2088.76,2083.38,2231.486,2325.0589999999997,2312.118,2236.804,2272.12,2426.248,2500.592,2461.269,2408.377,2512.0679999999998,2606.791,108.21200000000044,V1 absent
