Filename	Label	seg_Start	seg_End	pF0_mean	pF0_means001	pF0_means002	pF0_means003	pF0_means004	pF0_means005	pF0_means006	pF0_means007	pF0_means008	pF0_means009	pF0_means010	pF0_means011	pF0_means012	pF0_means013	pF0_means014	pF0_means015	pF0_means016	pF0_means017	pF0_means018	pF0_means019	pF0_means020	pF1_mean	pF1_means001	pF1_means002	pF1_means003	pF1_means004	pF1_means005	pF1_means006	pF1_means007	pF1_means008	pF1_means009	pF1_means010	pF1_means011	pF1_means012	pF1_means013	pF1_means014	pF1_means015	pF1_means016	pF1_means017	pF1_means018	pF1_means019	pF1_means020	pF2_mean	pF2_means001	pF2_means002	pF2_means003	pF2_means004	pF2_means005	pF2_means006	pF2_means007	pF2_means008	pF2_means009	pF2_means010	pF2_means011	pF2_means012	pF2_means013	pF2_means014	pF2_means015	pF2_means016	pF2_means017	pF2_means018	pF2_means019	pF2_means020	pF3_mean	pF3_means001	pF3_means002	pF3_means003	pF3_means004	pF3_means005	pF3_means006	pF3_means007	pF3_means008	pF3_means009	pF3_means010	pF3_means011	pF3_means012	pF3_means013	pF3_means014	pF3_means015	pF3_means016	pF3_means017	pF3_means018	pF3_means019	pF3_means020	
VS-34a_45.mat	"ikii"	151.893	521.815	170.407	141.330	83.537	100.758	173.949	195.323	183.313	184.095	189.531	185.634	181.697	175.831	175.831	175.831	222.624	198.662	183.544	174.602	172.922	168.815	165.496	451.051	354.519	377.610	376.073	386.338	345.667	295.649	289.530	371.533	349.421	1203.495	758.416	658.070	641.380	299.246	365.895	369.645	382.754	392.247	402.816	374.473	1963.702	1856.295	2115.738	2160.750	2152.616	2137.237	2095.053	1939.163	1883.392	2011.081	2013.912	1904.545	1817.185	1990.700	1925.848	2053.087	2016.158	1979.936	1908.201	1764.230	1582.207	2650.562	2989.352	2925.823	2478.327	2642.620	2408.843	2795.900	3030.974	3123.418	2643.464	2823.111	2777.994	2329.084	2487.413	2552.420	2573.763	2569.393	2584.660	2552.233	2437.620	2283.143	
VS-34a_45.mat	"IH0"	151.893	256.718	145.191	238.188	155.007	70.559	71.190	70.933	81.530	102.190	101.718	101.009	100.087	99.677	165.970	198.888	198.399	197.725	196.316	194.160	191.077	186.997	181.996	358.539	320.722	362.985	375.150	370.056	387.186	379.806	371.444	368.120	373.928	379.525	386.894	386.842	389.257	384.710	372.206	356.645	333.917	301.174	285.892	293.830	2090.734	1800.874	1811.148	1879.837	2058.226	2129.778	2113.874	2120.521	2145.323	2153.688	2177.425	2170.893	2145.560	2141.602	2157.366	2167.726	2139.035	2094.738	2156.615	2165.687	2115.177	2697.985	3023.723	2981.088	2974.037	2964.503	2964.531	2928.344	2874.994	2538.820	2282.001	2453.348	2677.148	2694.803	2672.159	2566.258	2460.655	2407.246	2390.820	2386.628	2666.890	2909.339	
VS-34a_45.mat	"K"	256.718	397.388	184.910	179.206	178.216	184.910	195.446	188.894	187.563	185.820	186.335	184.567	186.570	178.582	175.762	175.762	175.762	175.762	175.762	175.762	175.762	175.762	226.581	589.206	305.710	263.966	276.657	370.216	392.630	350.769	386.973	369.592	666.233	1331.325	1134.512	996.318	679.825	738.467	602.750	583.261	789.355	730.047	587.198	329.659	1933.962	1984.203	1937.537	1953.240	1913.343	1886.684	1858.449	1949.340	2055.725	2072.911	2098.955	1886.438	1989.367	1915.080	1872.406	1814.038	1712.299	1957.802	2014.861	1986.212	1842.847	2748.491	2941.675	3006.520	3070.243	3052.393	3129.955	3155.038	3082.803	2487.733	2594.970	3173.582	2186.315	3174.638	2957.384	2306.947	2292.919	2350.374	2362.751	2439.551	2536.698	2582.923	
VS-34a_45.mat	"IY1"	397.388	521.815	182.479	229.199	218.204	205.526	199.099	194.243	188.723	183.751	179.505	176.276	174.301	173.663	173.560	173.172	172.312	170.914	169.027	166.656	165.415	165.224	165.835	371.655	279.299	317.575	351.676	368.153	374.192	369.965	368.203	370.282	375.527	381.637	389.489	395.095	388.135	390.522	407.334	397.151	402.244	386.005	370.123	367.018	1889.294	1837.330	2095.056	2068.163	2051.132	2047.379	2021.281	2007.885	2019.113	2016.097	1984.678	1945.406	1926.618	1906.283	1893.036	1889.259	1769.758	1634.383	1611.754	1585.042	1552.659	2502.712	2521.007	2555.691	2571.811	2574.764	2576.712	2559.278	2559.265	2584.415	2592.779	2581.581	2581.501	2570.301	2554.969	2536.918	2502.845	2441.930	2372.045	2369.677	2303.882	2177.210	
VS-35b_08.mat	"iki"	427.709	874.039	151.691	159.155	163.860	167.724	172.359	173.909	173.397	170.977	167.933	167.933	167.933	167.933	167.933	167.933	167.933	167.933	97.566	102.864	102.532	165.753	143.374	416.033	382.041	404.318	397.360	325.979	365.759	346.200	348.157	352.859	366.679	351.721	339.591	338.660	1186.105	831.124	578.034	282.896	300.837	325.606	282.811	217.722	2117.459	2019.181	2075.103	2137.051	2189.369	2244.546	2207.419	2199.647	2155.000	2166.236	2128.283	1910.328	1806.425	2094.983	2292.363	1892.208	2008.389	2170.336	2201.409	2249.223	2198.463	2997.287	2874.428	2940.707	2893.072	2748.693	2760.903	3415.657	3367.037	2944.997	3390.695	2938.128	3087.997	2908.422	2728.888	2852.331	3005.404	3150.760	3346.686	3167.539	2836.625	2552.475	
VS-35b_08.mat	"IH0"	427.709	531.364	166.951	155.800	157.765	159.730	161.712	163.144	162.829	163.484	164.717	165.725	166.542	167.790	168.933	168.638	169.532	171.493	173.067	174.595	175.202	174.586	173.943	376.123	359.068	398.784	390.174	383.446	381.724	383.832	398.955	424.574	440.406	416.192	392.702	386.202	373.026	355.518	332.303	314.417	306.565	315.974	375.263	398.064	2122.697	1994.601	2006.379	2032.458	2034.628	2048.896	2067.508	2081.036	2085.761	2093.380	2105.131	2130.612	2157.646	2176.993	2172.745	2177.222	2201.684	2198.343	2220.048	2232.708	2239.014	2837.581	2826.573	2832.310	2887.349	2926.641	2954.459	2992.105	2911.163	2907.948	2929.199	2906.272	2866.391	2880.684	2897.280	2848.396	2708.512	2684.643	2758.102	2696.027	2671.061	2674.992	
VS-35b_08.mat	"K"	531.364	761.583	171.468	172.547	172.407	174.733	171.650	168.231	167.824	167.824	167.824	167.824	167.824	167.824	167.824	167.824	167.824	167.824	167.824	167.824	167.824	167.824	167.824	498.482	363.422	343.142	352.538	354.897	327.526	352.955	372.445	367.034	357.432	349.136	350.483	337.273	333.654	357.805	963.405	1193.178	1013.411	725.035	809.926	391.738	2090.288	2260.193	2218.823	2172.388	2205.093	2183.960	2107.054	2224.205	2194.364	2089.241	2163.290	2040.080	1866.459	1848.910	1801.288	2067.137	1970.513	2525.029	2099.261	2116.492	1699.200	3060.949	2978.591	3521.266	3382.804	3538.725	2867.646	2826.898	3535.738	3452.125	3050.212	2791.409	3203.221	3034.882	3025.356	2888.684	2863.160	2609.607	2810.006	2851.287	2995.585	3006.835	
VS-35b_08.mat	"IH0"	761.583	874.039	119.797	96.634	96.569	97.116	98.667	100.197	102.787	103.193	104.725	105.435	101.535	100.513	100.513	100.513	100.513	164.829	167.064	153.331	145.652	138.608	136.499	281.877	270.562	286.741	285.962	285.736	302.958	301.587	298.423	299.577	327.946	337.388	326.032	314.004	312.260	329.053	271.516	229.054	236.139	225.362	217.036	195.866	2164.833	1641.433	1996.012	2173.078	2185.387	2153.629	2150.160	2173.362	2198.545	2222.620	2202.921	2175.292	2201.382	2226.746	2287.080	2262.678	2233.103	2101.622	2259.115	2246.516	2207.179	3010.987	3030.639	3089.369	3196.580	3261.661	3219.766	3202.211	3340.777	3579.135	3278.480	3223.810	3194.699	3000.194	3021.910	3023.185	2872.059	2491.154	2356.898	2584.375	2638.969	2603.189	
VS-35b_16.mat	"iki"	1290.105	1683.223	128.674	155.086	151.903	151.628	148.230	146.920	148.540	148.540	148.540	148.540	148.540	148.540	148.540	148.540	148.540	148.540	89.793	94.401	94.720	85.809	166.474	586.799	274.917	264.467	241.845	500.751	249.553	292.749	352.494	971.568	635.732	1189.823	1093.151	1362.213	919.643	798.568	950.900	381.726	263.212	313.515	333.645	346.135	2108.989	2094.158	2122.164	2080.500	2052.630	1904.506	1920.290	2105.471	2413.820	1946.419	2403.420	2130.820	2452.083	1923.681	2056.020	2047.557	2001.329	2156.319	2143.316	2088.254	2174.579	3019.917	2714.938	2669.625	2641.316	2927.878	2758.469	2912.808	2910.817	3398.850	3073.692	3411.886	3328.692	3519.579	2565.573	2851.788	3104.239	2916.893	3186.894	3327.650	3065.739	3172.438	
VS-35b_16.mat	"IH0"	1290.105	1369.945	151.612	153.517	153.828	156.459	156.436	155.432	152.264	151.458	151.439	151.869	152.178	151.407	151.670	151.783	151.710	151.269	150.574	148.824	147.591	146.797	146.126	324.071	301.247	292.542	270.255	254.837	254.696	258.030	261.257	268.537	271.033	263.916	260.394	256.795	249.660	233.947	189.679	123.694	1437.120	496.315	259.822	282.366	2086.404	2282.883	2290.526	2227.220	1806.673	1837.936	1896.394	1977.583	2259.165	2245.493	2264.251	2098.995	1982.254	2003.934	2146.759	2081.968	1860.219	2447.507	2019.544	1971.338	1983.376	2744.984	2737.553	2863.096	2985.390	2419.944	2512.400	2545.526	2522.691	2576.385	2949.413	2757.385	2622.194	2694.410	2688.316	2650.636	2566.909	2560.160	3989.923	2961.487	2609.535	2626.249	
VS-35b_16.mat	"K"	1369.945	1589.829	144.229	147.194	146.911	149.107	149.107	149.107	149.107	149.107	149.107	149.107	149.107	149.107	149.107	149.107	149.107	149.107	149.107	149.107	149.107	149.107	87.017	801.363	268.953	222.876	303.722	331.674	322.532	755.850	1023.975	460.037	893.106	1157.596	1015.234	1382.804	1145.582	1512.509	1017.961	878.070	803.009	792.298	763.434	978.530	2116.880	1936.685	1888.988	1897.943	2039.012	2148.631	2278.257	2393.635	1770.558	2218.796	2327.134	2319.293	2162.691	2348.397	2572.578	2014.090	1846.796	2063.931	1999.197	1875.856	2247.067	3074.697	2700.737	2883.381	2916.558	2966.067	2877.698	3235.844	3331.642	2861.924	3386.212	3290.182	3470.097	3354.171	3358.395	3720.713	2663.745	2537.735	2809.689	2903.864	2789.546	3418.280	
VS-35b_16.mat	"IH0"	1589.829	1683.223	99.447	88.103	89.370	91.461	93.264	94.055	94.430	95.130	95.873	96.384	96.286	94.867	88.238	86.310	84.846	85.133	86.166	86.548	86.548	190.238	188.959	301.781	238.891	239.592	234.088	227.803	244.532	270.818	289.825	314.014	315.090	299.667	316.727	323.888	323.171	335.015	343.352	338.083	329.543	352.276	367.594	336.434	2105.306	1799.121	1784.020	2118.261	2282.230	2137.882	2100.887	2133.525	2149.568	2137.284	2132.935	2166.915	2123.665	2092.078	2083.211	2071.302	2103.118	2141.085	2165.933	2186.031	2215.960	3120.942	2760.824	2821.090	2715.021	3123.038	3365.763	3183.415	3074.321	3178.141	3346.478	3434.028	3359.501	3231.379	3118.856	3024.508	2991.399	3071.216	3310.556	3366.654	3281.020	2759.421	
VS-35b_37.mat	"iiki"	610.845	955.318	133.887	148.063	145.793	144.713	143.374	140.287	136.686	132.747	128.295	122.620	114.665	115.299	119.608	119.608	119.608	119.608	119.608	119.608	119.608	119.608	119.608	388.566	317.269	308.950	310.966	311.235	306.605	296.704	289.031	306.729	340.918	273.389	310.248	298.987	500.866	567.648	713.157	747.350	320.125	356.188	316.373	565.446	1875.543	1852.715	1952.809	2032.762	2057.809	2131.479	2113.674	2149.659	2184.631	2081.596	1007.526	1936.288	1396.047	1793.843	1581.624	1709.649	2105.752	1639.994	1835.691	1790.944	2104.406	2806.327	2562.330	2540.049	2601.837	2629.750	2403.387	2732.557	2827.274	2948.501	2858.081	2338.433	3277.310	2639.972	3265.889	2747.698	2429.964	3306.955	2547.060	3172.167	2575.235	3697.606	
VS-35b_37.mat	"IY1"	610.845	757.415	139.038	148.740	147.734	146.636	145.631	145.217	144.816	144.541	144.089	143.284	141.916	140.499	138.954	137.404	135.844	133.979	132.330	130.706	128.732	126.141	123.551	308.155	324.082	312.815	309.119	307.216	311.708	310.442	310.713	312.272	310.660	311.482	308.344	300.282	296.995	295.980	295.035	285.234	288.790	306.334	318.535	344.182	2065.797	1832.033	1862.386	1903.090	1960.852	1991.475	2032.092	2042.394	2042.433	2056.125	2118.789	2171.070	2080.991	2100.548	2138.716	2126.980	2155.155	2192.260	2181.976	2178.633	2164.833	2680.221	2586.791	2551.171	2519.430	2536.072	2569.685	2584.020	2619.427	2658.612	2658.284	2391.743	2301.603	2593.282	2677.651	2786.008	2949.076	2836.222	2562.730	3013.570	3119.813	3028.545	
VS-35b_37.mat	"K"	757.415	889.548	116.415	121.714	119.094	113.802	112.384	112.863	116.088	119.067	119.067	119.067	119.067	119.067	119.067	119.067	119.067	119.067	119.067	119.067	119.067	119.067	119.067	471.367	355.900	284.469	270.519	274.609	287.984	329.659	325.807	302.253	281.467	469.591	572.528	426.204	403.531	585.218	1040.346	660.413	489.539	809.801	950.502	356.372	1664.143	2184.085	1278.094	752.488	1229.012	2101.307	1903.295	1485.431	1386.091	1317.662	1614.468	2028.037	1629.366	1473.223	1559.944	1984.840	1769.989	1387.340	2246.409	2467.408	1413.161	2839.627	2821.085	2256.633	2371.284	2524.619	3665.247	3439.376	2252.627	2663.456	2720.394	3051.776	3533.196	3232.814	2951.985	2459.036	2447.750	2425.999	2418.262	3442.079	3626.744	2622.206	
VS-35b_37.mat	"IH0"	889.548	955.318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	397.766	310.658	332.050	337.391	340.014	358.229	373.327	378.503	361.088	330.618	320.911	321.830	306.558	302.513	317.390	331.091	336.094	415.487	707.341	750.871	678.148	1876.512	1306.143	1426.135	1837.361	2141.644	2064.637	2000.776	1957.850	1958.737	1666.810	1277.441	1497.747	1884.345	1975.009	1961.745	1981.976	2092.206	2167.157	2156.991	2127.538	2033.156	3014.907	2335.267	2272.391	2314.579	2958.740	3241.672	3580.296	3569.346	3397.431	2848.722	2032.427	1994.180	1993.193	2154.377	3106.493	4209.063	3886.142	3732.771	3691.349	3546.113	3411.994	
VS-37_16.mat	"ikii"	318.592	646.743	186.322	200.958	204.003	202.965	199.412	193.782	200.097	204.713	204.713	201.035	201.386	201.386	201.386	212.605	189.957	169.967	164.366	162.904	163.786	164.660	162.861	418.146	295.137	320.700	273.896	238.163	332.431	311.217	240.800	313.142	369.720	1074.847	1255.389	701.847	273.476	313.111	339.764	342.727	347.216	343.873	338.957	332.262	2087.170	2052.063	2052.061	2132.251	2216.606	1941.773	1994.622	2003.059	1998.671	1864.428	2318.069	2367.097	2095.113	2028.213	1930.698	2158.627	2173.288	2201.796	2159.994	2088.110	1991.988	2667.050	2425.955	2438.247	2430.496	2538.773	2654.827	2294.008	2604.794	2672.240	2937.010	2983.078	3035.529	2971.185	2771.644	2788.140	2784.382	2762.937	2695.430	2592.763	2544.318	2436.552	
VS-37_16.mat	"IH0"	318.592	378.224	202.143	200.259	200.742	200.595	200.740	201.650	202.465	203.373	203.969	204.264	204.409	204.563	204.498	204.061	202.984	202.449	201.904	201.315	200.628	199.655	199.040	285.706	266.837	282.058	294.351	306.952	316.389	322.172	325.276	323.942	321.206	318.055	314.615	310.836	297.920	275.953	256.616	246.599	243.806	242.798	239.858	231.998	2101.874	2039.555	2035.491	2082.431	2069.738	2044.557	2034.380	2039.852	2051.604	2053.855	2054.619	2066.159	2092.473	2130.595	2153.063	2145.812	2138.700	2145.536	2164.735	2204.417	2252.399	2438.988	2552.946	2437.126	2360.520	2383.120	2384.923	2391.188	2400.699	2419.002	2453.744	2475.784	2462.196	2413.509	2352.601	2359.549	2449.191	2503.333	2518.981	2525.593	2512.579	2398.080	
VS-37_16.mat	"K"	378.224	517.049	199.201	198.464	196.813	191.231	191.973	203.966	204.469	204.787	204.787	204.787	204.787	204.787	204.787	201.042	200.733	204.751	204.751	204.751	204.751	204.751	204.751	555.720	242.467	343.083	337.305	323.858	314.648	277.255	215.897	258.493	290.303	327.226	376.983	370.683	353.788	1066.516	1253.004	1309.272	1244.843	1100.244	765.277	312.279	2075.397	2241.463	2043.681	1759.316	1907.967	1970.901	2130.427	1997.780	1967.763	2030.959	2016.169	1835.029	1801.979	2048.512	2353.373	2336.984	2326.101	2354.467	2426.920	1973.334	1966.699	2763.275	2707.180	2891.537	2408.964	2220.052	2316.270	2380.433	2713.874	2587.819	2612.460	2679.723	2924.882	2933.506	2927.271	2997.265	2986.483	2994.010	3065.935	3004.403	2938.419	3008.440	
VS-37_16.mat	"IY1"	517.049	646.743	172.970	225.813	207.068	195.300	192.052	182.549	172.329	167.671	165.571	164.420	163.733	163.011	162.687	163.001	163.513	164.432	164.699	164.631	164.075	162.719	162.446	329.183	261.056	277.951	295.704	311.055	332.535	338.403	340.787	342.162	342.539	343.252	345.779	348.999	346.720	344.601	342.075	340.718	337.608	336.870	326.982	333.225	2093.027	2092.149	2030.538	1724.780	2043.208	2145.907	2151.796	2162.206	2165.045	2159.203	2195.471	2225.104	2202.906	2157.328	2189.855	2129.221	2087.812	2094.638	2071.152	2041.661	1910.712	2668.993	3063.407	2596.085	2321.918	3017.834	2937.620	3005.204	2654.188	2462.282	2696.622	3036.446	2854.742	2537.793	2531.474	2594.718	2633.390	2568.560	2548.946	2478.214	2453.921	2397.971	
VS-38_02.mat	"iki"	853.049	1307.825	175.625	212.204	193.899	187.177	178.525	163.975	175.325	176.854	176.854	176.854	176.854	176.854	176.854	176.854	176.854	176.854	176.854	121.947	123.559	123.559	123.559	485.416	330.210	355.355	352.981	326.934	300.624	342.786	363.484	337.348	399.059	657.995	429.589	1146.695	839.975	999.018	869.994	287.422	324.488	365.797	354.380	289.886	2045.913	1830.150	1855.811	1855.483	1762.991	1706.628	2230.565	2159.840	2122.432	1966.812	2054.677	1762.366	2227.856	2035.206	1948.638	2420.484	2105.537	2017.814	2258.247	2288.735	2268.978	2878.640	2178.776	2378.302	2323.224	2374.980	2473.784	2535.368	2830.584	2669.298	2433.390	3122.425	2865.961	3167.978	3153.375	3451.809	3724.428	3399.692	3350.967	3404.978	2817.792	2913.322	
VS-38_02.mat	"IH0"	853.049	957.306	189.433	223.739	221.268	208.980	200.794	197.699	195.824	193.803	192.152	190.709	189.274	187.714	186.211	185.013	183.734	181.934	178.836	173.985	167.973	163.489	162.535	333.042	299.363	321.005	339.915	351.621	351.689	352.113	355.810	358.069	358.482	358.655	357.795	352.877	342.381	334.544	333.160	328.166	318.766	313.896	266.575	273.937	1762.160	1858.961	1717.747	1828.376	1892.174	1854.397	1803.834	1790.873	1901.450	1955.720	1928.872	1890.094	1810.312	1778.614	1893.803	1956.153	1828.975	1591.755	1156.246	900.312	1796.912	2336.648	2240.961	2076.469	2133.257	2185.787	2334.820	2416.012	2425.400	2373.347	2291.147	2307.332	2330.337	2328.970	2336.462	2369.147	2372.722	2361.933	2386.245	2390.072	2664.312	2351.118	
VS-38_02.mat	"K"	957.306	1209.724	171.986	165.182	175.298	177.915	177.915	177.915	177.915	177.915	177.915	177.915	177.915	177.915	177.915	177.915	177.915	177.915	177.915	177.915	177.915	177.915	177.915	607.393	331.475	342.528	373.561	355.255	320.768	342.654	401.065	395.287	832.138	387.953	443.512	725.752	1262.564	860.515	893.817	1083.304	904.997	973.976	697.635	282.095	2102.389	2243.336	2242.046	2195.305	2156.740	2174.198	2101.610	2161.785	1755.481	2151.219	1865.068	1744.723	1915.323	2298.238	2226.429	1968.146	2020.250	1908.775	2412.983	2439.125	2123.256	3001.850	2447.917	2487.454	2727.601	2847.742	2846.216	2606.106	2433.953	2424.143	3128.318	3039.819	2827.726	3032.045	3142.037	3253.415	3033.283	3475.571	3446.574	3732.674	3723.079	3411.817	
VS-38_02.mat	"IH0"	1209.724	1307.825	122.210	122.210	120.534	120.510	120.719	122.661	123.264	123.528	123.368	123.368	123.368	123.368	123.368	123.368	123.368	123.368	123.368	123.368	123.368	123.368	123.368	330.142	297.942	297.690	311.947	328.735	328.321	339.281	336.666	359.584	386.916	367.609	381.893	371.939	355.989	347.323	336.607	330.389	321.691	315.391	284.299	220.857	2206.562	2186.185	1971.341	1839.027	1966.578	2105.016	2133.788	2189.520	2253.010	2302.792	2292.842	2224.109	2219.971	2292.445	2364.858	2366.499	2079.590	2145.073	2347.467	2371.533	2405.282	3136.331	3339.734	3334.392	3318.006	3391.112	3411.160	3309.768	3321.753	3420.914	3501.865	3419.492	3306.128	3204.094	3055.217	2554.255	2435.258	2568.346	2712.187	3073.361	3204.438	2846.822	
frog-12b-cut.mat	"uxu"	941.748	1187.543	215.105	175.700	172.873	174.131	174.131	174.131	174.131	174.131	174.131	174.131	174.131	174.131	174.131	174.131	174.131	174.131	257.529	251.633	231.975	220.474	216.342	852.880	1538.302	1142.555	893.400	940.162	897.262	837.592	955.113	1072.332	1016.079	940.386	852.694	868.674	943.563	915.829	1008.675	665.987	361.491	432.768	426.108	388.361	1497.385	2558.750	2271.199	1486.922	1478.562	1480.198	1445.758	1440.462	1560.684	1503.985	1422.169	1329.916	1520.682	1397.626	1502.112	1636.441	1501.771	1078.126	1124.704	1153.592	1112.171	3283.553	3906.390	3628.334	2765.884	2909.340	3401.848	3167.564	3296.831	3408.995	3444.425	3483.158	3618.997	3667.328	3616.033	3572.858	3724.898	3776.436	2767.153	2523.139	2557.991	2556.720	
frog-12b-cut.mat	"UH0"	941.748	964.115	173.806	173.806	173.806	173.806	173.806	173.806	173.806	176.258	175.805	175.611	175.811	175.232	174.910	175.002	174.494	172.214	170.247	170.324	170.547	170.718	174.445	1389.025	1516.206	1523.793	1530.608	1536.465	1541.218	1544.704	1547.145	1547.457	1546.549	1545.231	1543.668	1541.932	1540.103	1538.285	1535.121	1529.923	1523.213	847.689	314.401	520.688	2479.641	1879.635	1986.122	2418.263	2743.103	2711.217	2704.685	2722.404	2751.726	2767.495	2773.976	2771.659	2763.558	2753.138	2743.603	2738.891	2748.213	2768.055	2145.015	1505.613	1499.758	3833.517	3474.341	3309.506	3625.675	4054.233	4043.782	4038.631	4043.803	4059.298	4074.782	4091.325	4107.251	4121.201	4131.894	4138.127	4136.386	4125.218	4111.782	3457.796	2823.555	2839.931	
frog-12b-cut.mat	"HH"	964.115	1135.734	193.164	174.487	174.487	174.487	174.487	174.487	174.487	174.487	174.487	174.487	174.487	174.487	174.487	174.487	174.487	174.487	174.487	174.487	174.487	174.487	258.533	916.724	765.907	1012.150	915.241	951.746	804.600	866.281	934.942	1028.350	1089.285	1018.589	962.132	900.064	853.711	870.561	888.297	962.864	924.426	945.468	1033.478	700.084	1481.351	1491.234	1481.640	1477.811	1489.612	1465.901	1435.030	1408.440	1519.838	1580.093	1494.352	1531.112	1291.043	1336.285	1517.347	1439.634	1400.549	1564.396	1410.411	1797.414	1533.205	3404.412	2790.926	2751.816	2903.171	3440.318	3245.184	3173.083	3271.806	3381.289	3421.428	3437.419	3486.525	3491.612	3628.927	3689.575	3621.888	3613.849	3685.847	3549.356	3744.722	3777.728	
frog-12b-cut.mat	"UH0"	1135.734	1187.543	231.417	257.195	254.748	255.130	253.493	249.979	246.047	240.169	234.311	230.392	226.151	223.830	222.035	220.601	219.410	218.698	217.961	217.319	216.387	215.761	214.774	396.604	313.756	324.315	340.691	360.263	385.528	410.514	426.525	434.147	435.999	435.764	434.546	432.277	429.163	424.523	417.378	410.386	397.923	379.948	372.887	381.377	1117.010	1138.707	1102.693	1070.757	1061.323	1064.057	1078.285	1101.809	1119.541	1128.987	1140.080	1151.336	1160.067	1163.096	1156.289	1141.315	1131.855	1129.339	1130.210	1120.653	1069.575	2651.568	3787.793	3378.863	2605.628	2497.415	2504.710	2523.812	2529.445	2523.855	2517.438	2519.131	2528.876	2544.016	2561.789	2569.832	2569.273	2571.710	2576.196	2576.619	2558.204	2518.382	
frog-16.mat	"ikii"	1252.819	1565.837	202.381	202.381	209.383	207.883	202.541	194.289	188.429	190.917	197.696	196.950	199.606	199.606	199.606	199.606	253.767	248.086	224.680	200.926	188.913	185.995	185.810	397.847	418.524	347.852	336.987	336.373	285.003	315.862	402.167	334.203	403.662	432.411	645.552	514.432	740.299	403.121	281.088	347.272	387.737	374.023	368.643	313.764	2023.303	2016.572	2046.212	2115.004	2167.915	2250.859	2410.602	2237.559	1798.931	2082.842	1751.407	2080.343	1672.704	1921.967	1937.900	2046.104	2053.802	2037.171	1989.116	1970.548	1923.145	2811.590	2648.026	2679.265	2820.606	2706.433	2968.786	3207.863	3337.587	2950.796	2761.108	2508.802	3252.159	2943.540	2868.111	2872.987	3006.757	2725.091	2658.989	2586.436	2389.687	2360.639	
frog-16.mat	"IH0"	1252.819	1338.479	201.228	201.228	201.228	201.228	201.228	201.228	207.789	211.000	208.964	208.258	208.040	206.963	205.430	203.358	200.937	198.435	195.723	193.889	192.258	190.719	189.415	341.891	440.838	421.490	402.859	399.263	362.412	330.060	329.850	342.179	343.250	333.670	330.052	336.302	343.462	338.036	316.144	286.139	265.739	285.832	309.343	320.823	2139.108	2011.100	2023.951	2015.460	2022.815	2029.456	2032.090	2074.087	2097.769	2111.720	2123.158	2121.454	2139.163	2171.104	2186.752	2179.099	2199.310	2253.195	2314.611	2332.924	2352.332	2818.885	2687.988	2692.763	2607.062	2605.364	2645.833	2662.557	2729.647	2795.574	2826.084	2852.258	2800.836	2714.874	2656.629	2681.246	2849.593	2878.802	2934.325	3076.530	3258.062	3445.110	
frog-16.mat	"K"	1338.479	1468.501	196.145	187.322	187.520	190.132	196.237	198.324	197.082	196.196	197.614	198.308	198.308	198.308	198.308	198.308	198.308	198.308	198.308	198.308	198.308	198.308	254.499	474.097	313.629	344.092	432.172	386.153	319.126	340.095	389.314	403.989	424.062	429.548	437.922	558.011	720.162	745.301	429.982	473.447	731.793	768.582	627.293	254.975	1965.892	2472.042	2332.885	2206.644	1785.729	1548.366	2228.647	2175.208	2155.678	1767.349	1563.875	1992.851	2051.880	2096.793	2040.675	1513.130	1645.121	1934.555	1919.899	1906.996	1938.657	2943.902	3216.271	2843.146	3308.529	3357.567	2698.182	3234.204	3007.795	2768.719	2392.697	2431.226	2694.035	3138.556	3314.348	3351.120	2859.845	2747.445	2866.753	2872.175	2854.267	2862.908	
frog-16.mat	"IY1"	1468.501	1565.837	207.387	253.700	256.644	248.159	238.767	231.431	225.403	216.993	208.493	202.089	196.656	192.518	189.528	187.582	186.628	185.946	185.693	186.113	186.675	185.978	184.755	342.240	274.067	271.416	276.752	295.275	322.526	347.144	372.208	387.733	391.704	386.995	380.291	373.994	370.842	373.518	372.642	368.855	359.848	339.933	314.546	279.850	2002.384	1990.822	2025.299	2064.963	2062.719	2063.098	2060.645	2039.103	2038.043	2048.773	2034.502	2013.079	1994.513	1979.155	1975.320	1974.522	1967.389	1965.842	1950.619	1910.621	1897.299	2634.834	2940.659	3115.643	3150.067	2772.373	2772.685	2708.701	2690.484	2706.157	2663.068	2622.211	2647.595	2639.967	2556.706	2472.951	2435.504	2420.420	2269.526	2231.377	2344.672	2528.294	
frog-16b.mat	"uxu"	1420.400	1710.506	159.900	228.766	206.838	196.722	196.722	196.722	80.250	81.263	82.438	86.884	118.812	165.512	164.955	167.772	169.602	173.833	183.974	193.508	197.393	195.878	186.988	480.775	287.528	369.774	384.596	395.932	405.548	391.112	374.249	339.749	249.618	250.063	934.388	1137.420	1154.070	293.495	147.572	465.308	470.633	243.809	231.647	1059.065	1390.058	1206.741	1040.867	1011.289	949.393	920.124	871.401	873.875	832.167	895.165	1128.403	2137.859	2604.671	2508.409	1329.478	1261.430	1587.022	1608.238	1267.371	1300.452	2395.055	2875.703	2834.335	2623.085	2435.404	2371.830	2335.605	2411.804	2448.918	2455.555	2545.996	2673.283	3776.708	4277.255	4300.941	2688.159	2469.173	2993.447	2897.306	2537.869	2560.606	3791.873	
