Filename	Label	seg_Start	seg_End	pF0_mean	pF0_means001	pF0_means002	pF0_means003	pF0_means004	pF0_means005	pF0_means006	pF0_means007	pF0_means008	pF0_means009	pF0_means010	pF1_mean	pF1_means001	pF1_means002	pF1_means003	pF1_means004	pF1_means005	pF1_means006	pF1_means007	pF1_means008	pF1_means009	pF1_means010	pF2_mean	pF2_means001	pF2_means002	pF2_means003	pF2_means004	pF2_means005	pF2_means006	pF2_means007	pF2_means008	pF2_means009	pF2_means010	pF3_mean	pF3_means001	pF3_means002	pF3_means003	pF3_means004	pF3_means005	pF3_means006	pF3_means007	pF3_means008	pF3_means009	pF3_means010	
karuk-2011-12-21-vs-4_02.mat	"UW1"	1669.133	1888.838	185.441	198.853	194.154	190.117	190.926	188.082	185.321	183.090	181.503	176.484	167.895	373.562	396.118	388.420	386.601	383.152	380.011	374.738	370.896	363.172	353.247	339.624	977.863	1004.287	1032.583	1065.483	1043.582	1014.281	959.358	918.801	898.651	896.029	944.402	2532.429	2486.854	2496.763	2500.338	2532.630	2567.837	2555.824	2560.202	2537.645	2543.049	2544.400	
karuk-2011-12-21-vs-5_11.mat	"pu"	0.000	181.738	172.705	172.705	172.705	172.705	172.705	172.705	215.303	173.160	161.018	162.686	165.061	602.419	602.419	462.768	589.795	979.908	1104.142	531.447	404.054	435.202	464.923	444.946	1478.138	1478.138	1861.238	1753.115	2257.369	1925.115	1258.047	947.103	1017.324	1175.050	1267.066	2796.885	2796.885	3018.240	3098.740	3180.507	2948.480	2838.153	2536.018	2507.046	2542.426	2551.920	
karuk-2011-12-21-vs-5_11.mat	"P"	0.000	102.916	220.526	220.526	220.526	220.526	220.526	220.526	220.526	220.526	220.526	220.526	220.526	769.544	769.544	769.544	480.393	430.152	555.542	778.958	1085.945	1268.959	973.536	513.398	1866.823	1866.823	1866.823	1809.692	1830.161	1632.983	2034.319	2299.020	2172.299	1820.509	1372.000	3046.476	3046.476	3046.476	2978.805	3015.916	3186.195	3060.792	3265.699	3233.603	2845.179	2884.135	
karuk-2011-12-21-vs-5_11.mat	"UH0"	102.916	181.738	169.113	207.039	177.562	162.518	161.296	160.752	161.371	162.621	163.853	164.882	165.448	435.127	404.405	402.627	406.645	421.706	439.796	457.923	467.727	463.887	452.564	434.446	1087.232	896.006	932.162	976.237	981.970	1018.096	1118.541	1175.635	1207.918	1241.117	1308.539	2553.221	2708.605	2536.008	2527.346	2500.805	2509.992	2521.873	2549.058	2547.089	2537.043	2566.250	
karuk-2011-12-21-vs-5_57.mat	"puu"	1280.000	1572.700	210.816	206.322	206.322	206.322	240.530	217.635	217.170	217.715	214.025	206.031	183.769	440.257	472.171	565.934	550.608	381.579	421.084	417.950	414.794	421.029	399.314	360.563	1194.901	1304.355	1559.210	1570.018	1118.285	1089.894	1124.315	1100.767	1162.088	984.552	940.260	2609.072	2725.498	2912.381	2778.018	2575.690	2589.629	2542.477	2527.969	2365.650	2529.054	2547.674	
karuk-2011-12-21-vs-5_57.mat	"P"	1280.000	1386.986	212.158	203.269	210.183	210.183	210.183	210.183	210.183	210.183	210.183	210.183	251.064	500.252	385.853	494.104	550.973	468.375	651.249	580.894	530.252	597.908	424.047	335.035	1422.909	1502.522	1293.331	1118.057	1319.425	1663.919	1745.156	1476.118	1680.997	1363.398	1066.839	2762.851	2710.714	2729.685	2777.483	2707.345	2911.025	3123.693	2740.304	2717.364	2669.151	2538.773	
karuk-2011-12-21-vs-5_57.mat	"UW1"	1386.986	1572.700	210.879	229.557	217.111	217.039	217.388	217.949	215.900	212.525	207.363	195.792	178.493	405.218	409.670	422.237	420.379	413.694	415.055	421.223	419.637	400.988	381.844	349.893	1061.995	1011.049	1111.075	1135.501	1100.294	1096.465	1169.544	1140.749	985.906	928.138	948.108	2519.759	2565.213	2597.935	2538.306	2558.129	2531.764	2402.411	2356.594	2551.552	2541.165	2553.436	
karuk-2011-12-21-vs-6_17.mat	"pu"	820.000	973.238	126.677	126.677	47.893	47.203	45.182	202.658	195.093	157.234	149.906	148.711	147.887	586.084	737.954	436.322	1005.833	874.353	658.878	399.483	446.586	446.155	454.158	418.664	1384.372	1844.956	1650.375	2203.575	1986.919	1225.306	867.972	889.888	962.141	1079.542	1131.726	2737.716	3153.251	2567.185	3319.202	2881.523	2612.398	2528.076	2645.565	2659.833	2592.052	2403.572	
karuk-2011-12-21-vs-6_17.mat	"P"	820.000	899.439	59.911	59.911	59.911	59.911	47.869	47.537	46.651	44.926	44.632	44.632	202.143	724.878	914.649	539.967	349.133	557.458	939.751	1182.607	849.582	761.030	866.449	328.442	1747.989	1983.330	1679.291	1516.282	1801.989	2166.643	2307.097	2103.765	1594.202	1432.035	915.313	2898.299	3292.595	2908.832	2246.396	2992.833	3328.590	3330.798	2893.908	2699.893	2651.791	2549.218	
karuk-2011-12-21-vs-6_17.mat	"UH0"	899.439	973.238	158.827	203.439	175.320	158.647	151.575	150.376	149.040	148.866	148.523	148.279	147.463	434.953	393.796	435.850	448.170	444.997	445.635	447.214	453.302	455.977	440.748	394.516	989.575	873.449	863.899	885.118	911.081	935.702	1004.834	1056.704	1108.740	1136.442	1127.052	2564.720	2522.075	2522.981	2644.659	2678.491	2668.023	2646.081	2629.224	2551.184	2411.660	2385.925	
karuk-2011-12-21-vs-6_18.mat	"pu"	1300.000	1492.691	126.120	45.062	45.062	45.062	45.062	45.062	45.062	146.974	142.517	139.497	138.248	517.480	476.659	730.604	861.009	773.041	562.960	339.618	357.616	352.828	360.053	363.230	1591.056	1942.810	1890.148	1896.946	1917.404	1718.527	1211.755	1291.495	1347.256	1344.635	1333.852	2806.002	3052.506	2887.932	3084.860	3232.238	3093.606	2564.749	2534.576	2510.437	2509.090	2594.487	
karuk-2011-12-21-vs-6_18.mat	"P"	1300.000	1399.551	45.062	45.052	45.105	45.105	45.105	45.105	45.105	45.105	45.105	45.105	45.105	664.417	512.656	438.143	659.341	863.413	925.024	801.768	779.404	731.077	505.271	482.979	1851.235	2123.885	1741.900	1793.977	2063.664	2045.987	1733.433	1919.705	1907.894	1624.359	1580.738	3049.672	3243.658	2850.048	2771.570	3035.798	3039.636	3146.787	3207.592	3243.972	3070.041	2915.725	
karuk-2011-12-21-vs-6_18.mat	"UH0"	1399.551	1492.691	141.174	141.174	141.174	148.038	146.264	143.126	141.125	139.553	139.314	138.630	137.807	357.327	336.978	374.266	355.320	355.890	351.719	353.849	357.531	364.561	374.750	353.113	1307.088	1193.257	1222.354	1279.403	1320.658	1344.060	1355.282	1348.117	1339.378	1347.604	1321.256	2542.093	2573.594	2541.646	2550.818	2512.351	2508.289	2511.455	2506.828	2513.979	2588.035	2605.536	
karuk-2011-12-21-vs-7_15.mat	"puu"	1290.000	1648.051	142.046	156.088	129.445	129.445	129.445	129.445	150.749	145.463	141.540	136.573	128.871	536.504	520.599	527.250	846.720	828.679	1022.261	343.641	317.296	315.506	311.925	321.582	1417.643	1777.058	1689.792	1845.799	2023.101	2207.093	922.333	973.297	939.973	934.576	874.919	2818.538	3122.874	3083.875	3270.279	3058.725	3481.169	2489.893	2392.165	2403.933	2503.465	2361.753	
karuk-2011-12-21-vs-7_15.mat	"P"	1290.000	1474.794	152.946	169.340	142.627	129.694	129.694	129.694	129.694	129.694	129.694	129.694	129.694	735.227	476.130	617.607	456.636	588.306	798.784	953.994	915.508	761.367	1116.363	739.398	1876.099	1901.928	1705.647	1542.096	1853.554	1730.297	2023.111	2234.795	1827.620	2211.276	1798.467	3183.216	3036.178	3249.100	2985.734	3205.216	3165.806	3337.974	3172.308	2960.581	3566.977	3213.689	
karuk-2011-12-21-vs-7_15.mat	"UW1"	1474.794	1648.051	139.130	151.956	150.066	145.316	144.840	142.809	139.294	137.369	135.332	131.903	125.356	322.840	362.416	335.953	318.034	313.559	312.523	319.787	314.403	307.545	319.476	325.412	924.460	872.285	941.364	969.633	977.397	940.844	933.855	933.404	934.565	860.570	886.788	2427.820	2568.647	2372.847	2381.988	2406.528	2366.099	2466.950	2493.078	2505.193	2352.707	2363.746	
karuk-2011-12-21-vs-8_07.mat	"pu"	490.000	733.611	100.626	71.940	71.797	59.593	49.638	46.974	46.974	199.927	162.954	149.631	159.384	644.803	242.954	314.015	376.780	1031.759	1120.460	1293.794	710.857	449.029	455.755	444.111	1774.594	1652.381	1753.631	1823.084	2359.325	2477.822	2403.216	1758.563	1132.748	1178.847	1196.673	3053.384	3116.701	2903.875	3197.028	3283.728	3547.080	3557.251	3082.630	2487.430	2548.565	2793.215	
karuk-2011-12-21-vs-8_07.mat	"P"	490.000	656.532	64.503	72.139	71.466	71.982	60.553	52.783	48.200	46.996	45.755	45.755	196.078	736.405	234.841	290.483	312.130	255.493	778.014	1241.670	1103.691	958.724	1306.376	854.528	2053.709	1688.349	1758.921	1669.174	1770.606	2156.730	2544.977	2436.728	2217.852	2413.028	1876.958	3255.367	3200.371	3015.745	2742.779	3101.205	3342.711	3439.244	3508.705	3354.967	3703.498	3122.785	
karuk-2011-12-21-vs-8_07.mat	"UH0"	656.532	733.611	159.776	202.414	175.155	144.466	144.906	146.177	150.266	155.187	160.180	161.694	157.157	443.214	363.877	448.229	472.442	447.477	439.990	462.506	474.207	460.732	437.472	427.952	1164.653	1075.344	1127.496	1151.689	1141.739	1162.315	1194.522	1199.161	1209.856	1189.540	1189.336	2613.161	2513.875	2405.481	2535.781	2596.137	2477.660	2480.082	2706.034	2824.092	2816.309	2757.928	
karuk-2011-12-21-vs-8_08.mat	"pu"	660.000	818.188	174.398	149.018	146.173	152.414	154.331	154.331	227.377	204.622	194.269	188.456	183.015	446.796	305.417	304.705	308.028	317.438	753.681	701.625	419.099	432.448	452.994	464.577	1446.860	1438.026	1665.942	1702.070	1797.148	2014.777	1631.587	1073.453	1090.231	1065.234	1001.124	2865.616	2760.526	2877.833	2992.978	2822.326	3380.955	3181.967	2701.156	2725.956	2632.946	2587.700	
karuk-2011-12-21-vs-8_08.mat	"P"	660.000	752.665	155.145	150.101	147.344	145.088	149.749	153.306	154.357	154.260	154.260	154.260	228.482	450.639	293.221	320.099	303.282	298.789	311.950	311.696	328.044	703.213	1030.493	634.217	1716.910	1375.386	1539.484	1633.402	1803.153	1638.835	1785.617	1780.015	1945.919	2243.908	1528.439	3006.328	2733.172	2811.868	2858.459	2974.625	2989.132	2858.597	2798.455	3297.897	3718.912	3093.726	
karuk-2011-12-21-vs-8_08.mat	"UH0"	752.665	818.188	193.983	219.704	204.057	197.780	195.499	193.323	190.827	187.974	185.632	183.426	181.556	440.250	401.000	423.397	422.682	426.772	436.508	447.371	454.075	458.488	467.709	464.647	1056.106	1049.293	1074.139	1090.583	1093.272	1088.449	1078.620	1062.700	1049.167	1019.161	957.993	2662.830	2669.283	2694.176	2744.813	2733.175	2720.443	2698.577	2622.720	2553.980	2588.044	2601.521	
karuk-2011-12-21-vs-8_10.mat	"pu"	890.000	994.357	180.927	148.070	148.653	148.868	148.868	213.114	207.684	197.410	192.435	190.525	192.456	560.446	293.491	314.916	714.580	1310.576	1065.618	374.448	424.307	427.029	384.573	291.239	1440.574	1447.292	1506.153	1698.395	1886.673	1756.096	1219.705	1182.729	1215.636	1272.530	1227.579	2952.249	2635.474	2591.963	3327.901	3404.964	3469.278	2826.900	2983.995	2857.010	2800.119	2667.144	
karuk-2011-12-21-vs-8_10.mat	"P"	890.000	945.754	158.669	148.028	148.328	148.432	148.871	148.863	148.863	148.863	148.863	148.863	209.893	710.287	292.633	295.573	309.448	330.422	613.238	1092.453	1291.833	1485.477	1103.262	320.428	1631.547	1445.627	1449.812	1476.179	1567.355	1639.460	1867.315	1904.879	1751.839	1843.285	1397.782	3058.413	2641.239	2620.567	2570.267	2636.153	3347.944	3484.868	3399.861	3375.793	3574.016	2950.907	
karuk-2011-12-21-vs-8_10.mat	"UH0"	945.754	994.357	195.109	206.867	203.526	196.078	195.225	192.028	190.638	189.833	191.521	191.713	193.057	382.073	383.942	418.161	425.141	425.505	429.345	420.481	396.416	350.004	305.070	272.198	1212.419	1135.094	1163.587	1187.653	1184.380	1208.569	1253.963	1273.850	1274.652	1249.408	1201.822	2823.445	2792.615	2920.065	3024.282	2924.573	2842.084	2863.818	2816.066	2746.028	2690.061	2638.012	
karuk-2011-12-21-vs-8_12.mat	"pu"	670.000	867.909	170.984	147.608	145.304	149.955	148.955	148.955	148.955	148.955	226.780	198.888	179.970	429.837	280.539	303.198	293.253	295.328	298.977	428.017	1149.311	331.204	436.882	467.057	1611.489	1328.092	1926.449	1955.379	1912.759	1625.370	1773.570	2237.166	1085.397	1072.721	1184.147	2872.053	2402.546	2886.461	3158.553	2870.049	2705.634	3036.718	3536.923	2747.416	2759.394	2634.741	
karuk-2011-12-21-vs-8_12.mat	"P"	670.000	817.646	153.412	148.776	143.250	148.599	149.877	148.955	148.955	148.955	148.955	148.955	229.033	427.643	276.981	300.129	299.292	292.655	289.172	306.018	292.862	416.615	1183.572	609.979	1781.015	1099.056	2089.492	1719.433	2056.302	1989.674	1659.606	1612.500	1801.837	2193.923	1624.944	2922.301	2382.302	2860.238	2750.345	3259.490	2931.116	2693.097	2741.859	3068.705	3570.722	2971.191	
karuk-2011-12-21-vs-8_12.mat	"UH0"	817.646	867.909	196.999	231.888	221.857	208.557	202.522	196.144	188.602	184.008	181.018	178.387	176.185	433.823	334.375	398.379	432.711	425.010	435.105	453.036	467.188	483.256	488.883	435.790	1102.992	973.119	1029.003	1051.118	1063.286	1081.098	1095.412	1108.284	1158.218	1229.883	1243.283	2719.126	2783.245	2830.485	2836.653	2818.172	2728.730	2658.844	2583.945	2595.834	2639.051	2712.947	
karuk-2011-12-21-vs-8_16.mat	"pu"	1360.000	1521.032	147.214	142.415	139.463	135.977	134.597	142.416	141.907	141.308	141.308	173.786	175.350	477.175	297.243	287.579	380.556	370.837	349.170	545.620	1038.601	574.128	484.928	477.940	1195.414	1067.590	1047.388	1018.388	1029.287	1082.411	1429.890	1910.728	1309.451	1017.657	1075.950	3017.560	3269.100	3095.850	3138.300	3245.154	3378.069	3338.554	2953.298	2934.329	2620.971	2213.804	
karuk-2011-12-21-vs-8_16.mat	"P"	1360.000	1482.421	139.599	143.027	140.013	138.916	134.257	133.411	142.145	142.460	141.730	141.255	141.255	476.945	299.145	289.150	293.787	413.938	369.698	354.542	365.746	640.989	1035.028	745.142	1246.305	1070.055	1045.590	1054.752	1003.859	1029.777	1053.554	1128.412	1571.914	1897.336	1636.270	3196.266	3296.614	3107.900	3170.145	3090.022	3239.073	3381.793	3332.178	3336.058	2847.716	3132.911	
karuk-2011-12-21-vs-8_16.mat	"UH0"	1482.421	1521.032	174.680	174.680	174.680	172.181	172.383	174.129	175.090	175.479	175.522	175.003	175.362	477.149	454.630	470.294	478.924	482.594	489.280	493.691	492.882	489.596	481.901	450.962	1033.197	967.700	977.299	993.022	1013.049	1033.213	1049.425	1057.828	1063.325	1074.759	1105.602	2457.578	2625.494	2715.530	2739.480	2664.442	2549.942	2458.454	2390.679	2329.476	2200.191	1945.477	
karuk-2011-12-21-vs-8_17.mat	"pu"	880.000	1012.077	185.516	159.728	156.645	156.645	156.645	156.645	233.391	223.981	188.759	182.719	179.467	504.140	305.972	347.618	310.894	587.454	1122.919	532.486	439.672	494.895	506.341	447.454	1574.653	2251.787	1896.196	1708.608	1886.087	2094.353	1472.288	1072.239	1133.122	1158.411	1093.608	2875.587	3529.297	2697.905	2564.798	3162.656	3396.633	2923.609	2715.229	2721.095	2493.163	2524.884	
karuk-2011-12-21-vs-8_17.mat	"P"	880.000	961.000	173.109	160.788	157.683	156.494	156.494	156.494	156.494	156.494	156.494	156.494	240.760	521.981	293.182	329.939	351.198	338.725	294.368	293.272	1131.964	1109.447	702.828	379.856	1858.498	2208.648	2257.836	1852.716	1683.961	1729.051	1712.837	2157.328	2100.607	1831.410	1054.056	3041.827	3845.215	2900.476	2797.154	2620.777	2538.418	2945.270	3513.164	3402.672	3155.453	2634.867	
karuk-2011-12-21-vs-8_17.mat	"UH0"	961.000	1012.077	192.262	233.786	213.752	192.599	188.195	186.203	183.425	182.365	180.957	179.559	178.459	474.229	429.585	458.708	480.339	495.664	505.005	507.777	508.733	492.719	468.113	405.313	1116.785	1061.373	1092.650	1116.846	1128.642	1150.841	1169.681	1154.652	1127.399	1083.636	1084.253	2610.553	2713.760	2709.552	2723.980	2730.352	2703.787	2541.637	2413.910	2494.673	2536.479	2515.989	
karuk-2011-12-21-vs-8_18.mat	"pu"	336.793	436.819	178.556	160.309	161.914	161.914	161.914	161.914	161.914	161.914	209.483	184.473	174.587	519.428	493.900	637.754	778.610	539.773	500.392	527.433	350.153	378.184	450.604	535.464	1539.775	1335.588	1883.617	2594.099	1379.912	1828.254	2071.973	1210.096	978.261	1011.711	1173.602	2854.677	3012.471	3442.215	3749.208	3011.235	3065.250	3112.021	2676.413	2287.809	2010.982	2216.934	
karuk-2011-12-21-vs-8_18.mat	"P"	336.793	408.127	160.847	159.674	161.736	163.028	163.028	163.028	163.028	163.028	163.028	163.028	163.028	541.495	498.698	476.294	745.635	804.005	577.357	530.240	495.828	542.629	446.265	307.230	1731.493	1364.719	1185.229	2341.222	2581.671	1878.631	1181.112	1994.244	2156.266	1652.061	1028.318	3132.643	3002.618	3032.135	3691.629	3738.734	3335.892	2817.505	3128.467	3185.538	2851.541	2583.726	
karuk-2011-12-21-vs-8_18.mat	"UH0"	408.127	436.819	188.327	210.048	217.793	202.984	194.450	185.361	178.981	176.514	175.392	174.838	173.276	460.009	347.765	389.044	419.241	438.303	449.279	456.983	462.677	459.931	401.113	684.602	1060.302	964.449	980.758	995.183	1002.165	1006.769	1014.522	1027.562	1034.019	990.688	1435.530	2172.726	2338.252	2255.806	2207.440	2130.077	2044.313	1959.665	1857.376	1744.645	1660.629	3062.322	
karuk-2011-12-21-vs-8_24.mat	"pu"	630.000	766.369	223.452	142.572	164.700	166.093	166.491	166.313	346.833	412.964	292.136	202.315	184.601	623.392	542.871	634.039	660.171	743.735	826.546	839.181	691.407	359.664	444.953	501.699	1129.801	1163.277	1231.886	1179.268	1128.615	1190.126	1242.296	1105.864	1013.673	973.080	1078.903	2901.502	3045.847	3029.038	2876.358	3017.084	2992.341	2961.329	3008.746	2979.860	2643.669	2450.197	
karuk-2011-12-21-vs-8_24.mat	"P"	630.000	732.120	231.490	143.565	152.299	165.632	166.151	166.463	166.454	166.278	391.956	412.694	376.109	678.659	533.256	583.235	674.947	648.919	716.482	819.613	831.258	840.132	791.282	347.726	1167.496	1158.830	1190.852	1245.302	1161.035	1116.067	1171.175	1199.830	1251.413	1119.119	1047.670	2989.848	3063.425	3012.157	2976.027	2873.041	3003.752	3033.470	2972.958	2950.069	3066.429	2924.221	
karuk-2011-12-21-vs-8_24.mat	"UH0"	732.120	766.369	200.137	225.708	222.196	214.236	205.643	198.033	192.671	188.024	184.723	183.210	181.975	453.274	372.775	393.473	412.434	433.031	454.262	474.454	489.453	500.042	508.955	510.399	1015.353	982.628	960.045	960.368	967.493	975.268	985.989	1006.601	1043.146	1091.096	1175.780	2648.452	3119.708	2847.282	2753.078	2674.613	2608.046	2555.303	2503.941	2459.850	2416.434	2410.173	
karuk-2011-12-21-vs-8_31.mat	"pu"	840.000	1048.312	112.897	139.405	70.316	50.281	50.310	50.310	50.310	50.310	50.310	222.415	175.325	619.719	398.408	451.566	634.896	769.166	747.720	591.913	725.796	946.343	448.772	494.805	1515.667	1060.878	1007.518	989.838	1964.237	1853.651	1747.592	2039.090	2039.570	1357.499	1062.039	3052.675	3242.172	3186.746	3141.532	3366.239	3047.992	2982.462	3082.479	3101.325	2800.633	2588.657	
karuk-2011-12-21-vs-8_31.mat	"P"	840.000	1017.974	84.567	140.648	93.591	50.348	50.238	50.356	50.356	50.356	50.356	50.356	230.843	644.511	391.660	446.847	561.103	717.381	767.151	733.821	573.781	719.277	874.639	672.682	1596.297	1058.185	1022.935	965.678	1413.745	2097.284	1777.660	1759.929	2019.584	2065.712	1785.038	3138.028	3242.417	3215.185	3150.027	3262.956	3287.668	3029.128	2975.960	3056.736	3199.317	2965.036	
karuk-2011-12-21-vs-8_31.mat	"UH0"	1017.974	1048.312	189.854	228.297	223.773	211.688	180.432	177.070	174.591	174.333	174.652	173.550	172.521	467.953	367.919	407.644	451.435	484.056	497.131	494.128	492.875	504.540	508.035	489.201	1029.731	915.574	961.844	994.582	1017.977	1031.053	1040.462	1060.477	1089.932	1103.291	1095.200	2545.141	2484.742	2374.249	2443.791	2529.316	2597.699	2617.613	2599.533	2599.433	2596.735	2594.316	
karuk-2011-12-21-vs-8_33.mat	"pu"	500.000	660.095	120.189	139.215	129.332	129.332	129.332	50.097	47.506	46.434	205.881	201.297	174.985	569.850	338.048	355.658	559.298	531.615	710.792	643.275	701.895	825.675	526.204	528.280	1300.474	1134.617	1289.263	1216.001	1076.075	1319.742	1265.346	1883.941	1591.674	1067.835	1157.057	2953.356	3129.748	3287.331	2642.600	2566.708	3243.991	2778.770	3501.609	3267.585	2651.016	2510.589	
karuk-2011-12-21-vs-8_33.mat	"P"	500.000	626.661	89.710	140.094	132.723	125.650	125.650	125.650	50.073	49.465	45.305	47.334	206.526	580.949	344.427	329.486	413.333	600.113	505.121	667.589	770.654	579.669	773.945	832.703	1349.145	1105.323	1285.584	1271.785	1191.934	1067.795	1197.132	1404.739	1437.301	1961.924	1583.284	3049.540	3090.524	3264.056	3146.813	2465.107	2518.328	3254.502	2931.810	2924.714	3648.386	3262.452	
karuk-2011-12-21-vs-8_33.mat	"UH0"	626.661	660.095	189.065	206.559	211.134	207.147	205.043	189.658	175.810	176.224	174.890	174.292	173.998	525.728	496.365	511.183	527.796	538.918	542.152	541.115	538.393	535.032	527.051	504.375	1109.283	1031.943	1039.288	1051.095	1074.701	1109.055	1143.733	1161.149	1166.372	1163.762	1149.096	2583.736	2716.936	2698.390	2656.657	2613.827	2598.869	2599.092	2594.712	2556.976	2457.394	2373.177	
karuk-2011-12-21-vs-8_36.mat	"pu"	220.000	317.559	162.414	162.414	162.414	162.414	162.414	162.414	196.076	186.685	159.675	150.408	148.724	617.993	553.576	727.699	709.889	800.191	976.387	607.777	454.330	479.204	475.872	413.973	1647.695	1588.249	2190.589	2141.892	2152.686	2223.766	1891.660	975.305	1045.567	1103.532	1141.418	2926.985	2941.438	3170.826	3212.392	3273.909	3433.874	2975.179	2685.194	2632.175	2514.051	2461.853	
karuk-2011-12-21-vs-8_36.mat	"P"	220.000	279.927	196.620	196.620	196.620	196.620	196.620	196.620	196.620	196.620	196.620	196.620	196.620	719.698	533.619	610.845	709.469	767.856	616.439	728.423	1049.811	964.289	699.202	527.404	2004.367	1552.032	1769.615	2229.678	2199.982	2087.083	2104.818	2294.451	2207.026	2098.573	1610.971	3153.225	2901.636	3030.567	3191.180	3212.082	3206.071	3222.000	3431.754	3441.895	3164.012	2802.205	
karuk-2011-12-21-vs-8_36.mat	"UH0"	279.927	317.559	159.825	188.664	181.532	168.150	159.881	153.729	150.702	149.911	149.529	149.270	147.807	454.293	441.621	461.908	474.220	478.852	483.814	482.121	473.151	459.341	429.085	379.923	1072.012	968.365	990.609	1015.928	1046.448	1073.338	1092.331	1110.433	1130.329	1139.562	1146.042	2566.745	2681.275	2686.959	2706.706	2634.979	2557.818	2541.851	2480.617	2474.017	2468.691	2448.107	
karuk-2011-12-21-vs-8_37.mat	"pu"	60.000	147.977	55.499	50.226	47.517	47.008	48.802	51.489	51.489	51.489	68.365	68.305	68.755	458.078	792.660	1008.804	674.618	380.305	223.022	277.271	326.311	343.620	287.377	278.867	1728.356	2413.463	2440.671	2333.462	2055.643	1634.819	1884.931	1077.810	987.671	1208.018	1256.384	3003.078	3544.345	3310.408	3289.010	3068.031	2873.204	2937.319	2912.434	2681.276	2722.346	2663.814	
karuk-2011-12-21-vs-8_37.mat	"P"	60.000	113.743	48.633	49.725	49.925	47.134	46.893	47.128	48.508	50.632	50.632	50.632	50.632	551.417	744.085	883.354	1038.320	1088.022	322.306	380.391	320.223	172.391	263.620	289.381	2106.681	2413.144	2418.804	2441.361	2548.481	2137.483	2087.923	1825.507	1589.815	1767.995	1840.853	3169.983	3614.278	3412.186	3289.812	3483.152	3087.124	3091.307	2975.900	2852.804	2811.339	3021.921	
karuk-2011-12-21-vs-8_37.mat	"UH0"	113.743	147.977	68.545	68.545	68.545	68.545	68.545	68.404	68.431	68.244	68.082	68.682	69.287	307.414	317.796	329.102	351.404	354.904	323.027	289.633	280.580	283.787	282.094	271.909	1116.334	1019.869	956.400	953.030	962.410	1048.994	1182.273	1242.989	1262.993	1238.157	1267.005	2740.681	2950.501	2881.012	2753.052	2661.798	2665.555	2729.364	2740.371	2670.925	2655.376	2675.193	
karuk-2011-12-21-vs-8_38.mat	"pu"	1230.000	1391.863	177.086	166.636	169.375	168.209	168.209	168.209	204.888	203.949	186.724	171.096	166.178	459.978	421.633	425.602	518.558	492.103	662.142	492.089	404.703	408.592	395.469	380.480	1546.603	1458.699	1770.212	1451.244	1599.464	1840.415	2051.135	1702.592	1222.214	1196.639	1222.538	2841.385	2877.834	2320.985	2761.649	2806.066	3120.567	3531.559	3286.959	2462.712	2512.990	2738.181	
karuk-2011-12-21-vs-8_38.mat	"P"	1230.000	1326.732	171.055	165.369	169.120	169.347	168.239	168.386	168.386	168.386	168.386	168.386	204.888	499.477	419.597	423.476	422.248	479.375	540.816	506.942	482.049	611.368	799.837	343.503	1691.208	1633.170	1315.781	1843.423	1675.830	1385.609	1509.722	1667.091	1650.967	2308.886	1956.227	2903.282	3117.181	2577.462	2217.234	2567.741	2838.009	2835.602	2780.950	2950.272	3671.607	3519.843	
karuk-2011-12-21-vs-8_38.mat	"UH0"	1326.732	1391.863	181.878	204.839	205.122	198.461	188.379	179.345	174.049	169.946	167.206	166.099	166.068	398.361	262.956	591.634	368.242	408.060	448.777	415.318	384.004	377.778	385.041	377.330	1339.584	1760.753	1874.591	1291.267	1219.012	1229.950	1201.937	1191.715	1201.186	1226.264	1225.370	2759.601	3388.713	3722.545	2363.416	2471.031	2570.130	2463.638	2473.337	2659.252	2736.494	2759.104	
karuk-2011-12-21-vs-8_39.mat	"pu"	140.000	222.852	139.469	48.521	49.211	49.286	49.286	179.769	185.208	187.976	188.491	187.304	186.060	471.422	800.245	580.564	524.658	691.034	558.949	288.824	254.527	277.260	352.871	402.661	1641.910	1763.939	1798.722	1872.689	2106.478	2099.832	1414.986	1025.336	962.537	1368.013	2014.950	3062.922	3307.704	3359.732	2861.749	3450.194	3233.219	3055.814	2838.975	2664.214	2819.150	3086.520	
karuk-2011-12-21-vs-8_39.mat	"P"	140.000	182.705	68.534	48.932	48.378	49.116	49.410	49.270	49.367	49.367	49.367	49.367	181.025	614.838	646.364	996.687	653.031	427.565	467.594	598.969	705.718	686.051	622.163	411.942	1920.017	1624.435	1947.981	1854.849	1723.449	1730.681	2027.873	2102.324	2111.634	2138.562	1984.386	3224.663	2956.613	3734.837	3472.913	3175.319	2836.492	2956.084	3456.110	3419.247	3269.633	3117.149	
karuk-2011-12-21-vs-8_39.mat	"UH0"	182.705	222.852	187.263	185.916	187.216	187.918	188.615	188.573	188.413	187.608	186.730	186.287	185.811	314.332	286.076	243.377	250.234	265.584	277.506	279.673	311.223	416.219	406.351	398.431	1347.537	1440.583	1027.645	1030.638	1016.141	972.268	930.196	1118.706	1881.265	1815.290	2186.823	2890.332	3088.680	2970.279	2840.930	2806.215	2720.378	2531.602	2632.067	3179.673	3111.832	3061.842	
