Filename,seq,seq_id,Label,part,word,sentence,before,after,dur_mod,seg_Start,seg_End,pF0_mean,pF0_means001,pF0_means002,pF0_means003,pF0_means004,pF0_means005,pF0_means006,pF0_means007,pF0_means008,pF0_means009,pF0_means010,pF0_means011,pF0_means012,pF0_means013,pF0_means014,pF0_means015,pF0_means016,pF0_means017,pF0_means018,pF0_means019,pF0_means020,pF1_mean,pF1_means001,pF1_means002,pF1_means003,pF1_means004,pF1_means005,pF1_means006,pF1_means007,pF1_means008,pF1_means009,pF1_means010,pF1_means011,pF1_means012,pF1_means013,pF1_means014,pF1_means015,pF1_means016,pF1_means017,pF1_means018,pF1_means019,pF1_means020,pF2_mean,pF2_means001,pF2_means002,pF2_means003,pF2_means004,pF2_means005,pF2_means006,pF2_means007,pF2_means008,pF2_means009,pF2_means010,pF2_means011,pF2_means012,pF2_means013,pF2_means014,pF2_means015,pF2_means016,pF2_means017,pF2_means018,pF2_means019,pF2_means020,pF3_mean,pF3_means001,pF3_means002,pF3_means003,pF3_means004,pF3_means005,pF3_means006,pF3_means007,pF3_means008,pF3_means009,pF3_means010,pF3_means011,pF3_means012,pF3_means013,pF3_means014,pF3_means015,pF3_means016,pF3_means017,pF3_means018,pF3_means019,pF3_means020,dur,issue
VS-36_03.mat,kii,45,IY1,V,kiimuustiheesh,koovura kiimuustiheesh,K,M,107.09599999999989,600.783,707.8789999999999,134.922,190.71599999999998,191.968,189.54,188.61700000000002,189.546,192.396,196.101,168.68900000000002,99.925,100.13799999999999,99.995,99.811,99.45,98.759,98.314,98.12899999999999,98.046,97.865,97.62,97.279,372.256,233.56400000000002,263.244,300.045,317.758,327.607,336.056,343.634,351.639,359.119,365.293,377.74800000000005,400.846,429.43300000000005,430.26599999999996,416.249,410.736,419.809,443.04,442.97,471.561,2032.999,1615.5320000000002,2017.889,2135.199,2046.1270000000002,2003.714,2141.196,2111.157,2120.949,2111.8979999999997,2108.86,2110.163,2092.522,2072.981,2069.195,2058.826,2049.677,2024.1129999999998,1984.568,1932.714,1878.5639999999999,2505.363,2569.6220000000003,2469.806,2642.7290000000003,2216.612,2217.772,2521.33,2582.078,2631.546,2613.675,2522.771,2478.241,2540.3920000000003,2546.749,2549.927,2539.868,2540.922,2519.547,2500.895,2472.353,2442.2129999999997,107.09599999999989,none
VS-36_04.mat,kii,46,K,C,kiimuustiheesh,iimkun koovura kiimuustiheesh,sp,IY1,84.70599999999968,3240.0,3324.7059999999997,203.65599999999998,203.65599999999998,203.65599999999998,203.65599999999998,203.65599999999998,203.65599999999998,203.65599999999998,203.65599999999998,203.65599999999998,203.65599999999998,203.65599999999998,203.65599999999998,203.65599999999998,203.65599999999998,203.65599999999998,203.65599999999998,203.65599999999998,203.65599999999998,203.65599999999998,203.65599999999998,203.65599999999998,768.507,951.695,857.078,769.8710000000001,694.079,686.064,782.73,816.436,775.615,723.493,790.503,790.2610000000001,1028.694,1058.099,978.438,899.038,863.543,827.4830000000001,626.394,326.005,255.229,1898.371,2010.876,2016.37,1775.214,1440.319,1314.9189999999999,1249.395,1505.29,1524.5,1713.735,2072.112,2090.723,2109.7870000000003,2116.46,2112.121,2103.106,2064.835,2085.886,2202.28,2223.696,2165.834,2828.12,3186.3340000000003,3133.5190000000002,3093.2009999999996,2944.9390000000003,2766.2709999999997,2653.2309999999998,2489.2270000000003,2324.763,2840.297,3161.511,2894.198,2687.988,2609.221,2695.777,2805.203,2775.867,2779.6459999999997,2804.625,2863.96,2934.9429999999998,84.70599999999968,none
VS-36_04.mat,kii,46,IY1,V,kiimuustiheesh,iimkun koovura kiimuustiheesh,K,M,108.57100000000037,3324.7059999999997,3433.277,163.372,216.782,215.798,205.358,195.67,194.55200000000002,194.78400000000002,190.05900000000003,191.0,192.843,192.28099999999998,193.358,193.27200000000002,191.577,135.66,93.935,94.007,94.413,94.421,94.478,94.809,389.061,268.533,312.138,346.116,358.79400000000004,363.35400000000004,366.839,361.675,361.292,365.163,368.19699999999995,377.35699999999997,406.455,448.08,444.106,432.401,463.087,464.216,433.287,410.028,435.45099999999996,2050.0860000000002,2124.348,2073.5389999999998,2063.132,2051.4139999999998,2059.911,2081.054,2110.396,2143.839,2117.634,2127.578,2131.3720000000003,2081.612,2033.4379999999999,2036.024,2026.2979999999998,2008.5279999999998,1997.625,1961.6860000000001,1913.9879999999998,1866.735,2647.9790000000003,2929.737,2825.6809999999996,2740.302,2640.077,2646.823,2746.534,2786.046,2799.6290000000004,2684.7090000000003,2768.795,2728.672,2573.2960000000003,2502.11,2551.61,2575.743,2518.775,2485.064,2508.716,2492.581,2470.269,108.57100000000037,none
VS-36_16.mat,ki,47,K,C,kinchuphunishkoo,xayfaat kinchuphunishkoo,T,IH0,46.35400000000004,530.0,576.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.09,739.085,788.82,813.4,815.862,798.88,649.12,464.57,447.286,426.913,408.466,391.4,418.334,604.922,787.1039999999999,832.515,819.1139999999999,795.6439999999999,746.238,595.34,367.274,1857.479,2142.241,2112.139,2098.731,2116.873,2153.782,1861.993,1340.8470000000002,1369.39,1376.32,1381.3339999999998,1397.476,1703.3229999999999,2055.77,1996.05,1969.162,1965.045,1967.6870000000001,1975.5339999999999,1980.9089999999999,1976.626,2668.0,3305.1290000000004,3172.5690000000004,3056.02,3014.828,2961.258,2758.9629999999997,2627.941,2590.644,2578.154,2591.654,2585.335,2346.4139999999998,2351.146,2435.603,2443.5679999999998,2440.775,2451.781,2485.161,2522.756,2539.1929999999998,46.35400000000004,none
VS-36_16.mat,ki,47,IH0,V,kinchuphunishkoo,xayfaat kinchuphunishkoo,K,N,47.81899999999996,576.354,624.173,177.608,218.886,218.886,222.622,214.326,206.955,206.012,198.77599999999998,195.16400000000002,185.356,181.294,179.5,176.761,174.584,171.65200000000002,170.72,170.32,169.86900000000003,169.207,104.57799999999999,82.956,427.94699999999995,302.785,322.236,365.18300000000005,396.85900000000004,412.25,432.561,452.87,464.043,470.33,469.37,463.654,460.23400000000004,458.915,452.54699999999997,440.773,439.45599999999996,455.23400000000004,465.717,459.776,427.89,1940.4479999999999,2016.2379999999998,2049.698,2043.0610000000001,2037.165,2030.895,2018.069,2002.807,1993.8010000000002,1990.49,1990.586,1969.851,1925.6329999999998,1898.525,1883.085,1873.489,1855.366,1827.184,1811.185,1800.601,1791.1070000000002,2596.7960000000003,2569.235,2602.507,2613.901,2626.967,2632.2929999999997,2620.58,2598.967,2584.375,2572.295,2565.81,2567.945,2581.574,2593.1679999999997,2600.928,2607.9120000000003,2609.8779999999997,2600.127,2591.9179999999997,2599.4829999999997,2614.053,47.81899999999996,none
VS-41_05.mat,ki,48,K,C,kich,huut kich pamitunviiv,T,IH0,28.995000000000005,380.0,408.995,207.03599999999997,207.03599999999997,207.03599999999997,207.03599999999997,207.03599999999997,207.03599999999997,207.03599999999997,207.03599999999997,207.03599999999997,207.03599999999997,207.03599999999997,207.03599999999997,207.03599999999997,207.03599999999997,207.03599999999997,207.03599999999997,207.03599999999997,206.89,206.89,206.983,207.21599999999998,1138.7930000000001,1504.632,1441.98,1397.5079999999998,1376.191,1365.497,1365.132,1369.8,1379.729,1392.494,1403.57,1426.414,1456.108,1485.527,1469.356,1409.1670000000001,966.8439999999999,217.243,230.57299999999998,232.296,234.768,1848.52,1776.98,1805.5120000000002,1833.0739999999998,1855.017,1870.464,1876.9,1879.244,1876.991,1869.97,1859.94,1836.031,1805.71,1769.276,1740.33,2096.34,2281.831,1752.845,1768.787,1791.604,1825.3120000000001,2992.152,2978.277,2971.032,2974.87,2993.6090000000004,3018.615,3044.7490000000003,3066.3540000000003,3076.992,3079.945,3077.593,3072.7690000000002,3070.1609999999996,3067.847,3047.9840000000004,3485.605,3607.907,2710.055,2673.5679999999998,2632.804,2566.396,28.995000000000005,none
VS-41_05.mat,ki,48,IH0,V,kich,huut kich pamitunviiv,K,CH,58.95199999999994,408.995,467.94699999999995,193.102,209.05700000000002,217.233,217.26,210.643,204.079,199.04,196.331,190.771,187.827,185.688,185.013,184.97799999999998,184.77700000000002,184.62099999999998,184.59400000000002,184.574,184.28,183.69299999999998,183.106,181.62400000000002,320.784,239.722,247.75400000000002,255.768,266.27299999999997,282.878,302.173,318.665,331.626,341.152,345.656,346.597,345.91900000000004,347.08,350.26,349.439,347.852,350.38199999999995,355.517,356.99699999999996,351.709,1907.746,1919.8770000000002,2027.126,2018.029,1994.0439999999999,1976.713,1962.9189999999999,1950.707,1943.621,1937.806,1931.896,1928.519,1929.6760000000002,1929.7920000000001,1907.08,1855.4920000000002,1821.2179999999998,1808.2920000000001,1799.7920000000001,1786.799,1767.92,2477.478,2450.72,2440.436,2457.6820000000002,2437.734,2421.61,2421.3720000000003,2426.428,2430.427,2435.645,2445.879,2463.391,2484.382,2503.215,2527.363,2554.2929999999997,2555.894,2539.311,2519.021,2503.93,2507.998,58.95199999999994,none
VS-41_06.mat,ki,49,K,C,kich,huut kich pamiqaramah,T,IH0,54.831999999999994,290.0,344.832,208.136,208.136,208.136,208.136,208.136,208.136,208.136,208.136,208.136,208.136,208.136,208.136,208.136,208.136,208.136,208.136,208.136,208.136,208.136,206.683,208.49900000000002,682.477,1404.9620000000002,705.123,427.852,970.3610000000001,1240.577,1163.165,931.86,708.535,614.225,539.257,532.873,567.172,627.9780000000001,658.3539999999999,650.115,602.411,455.23400000000004,305.218,265.473,256.284,1976.756,2333.084,1949.3310000000001,1675.3370000000002,2057.448,1986.9589999999998,2011.5320000000002,2000.406,1987.471,1982.715,1990.839,1994.7579999999998,1976.18,1950.6229999999998,1931.602,1916.1989999999998,1904.135,1901.516,1924.842,1978.828,2017.51,2804.455,3057.528,3153.615,2676.965,3254.532,3369.829,3358.0879999999997,3235.3520000000003,3064.902,2924.066,2839.991,2781.506,2695.45,2579.0589999999997,2506.999,2483.3070000000002,2477.276,2479.0660000000003,2489.814,2495.724,2467.069,54.831999999999994,none
VS-41_06.mat,ki,49,IH0,V,kich,huut kich pamiqaramah,K,CH,40.21100000000001,344.832,385.043,198.33,217.40900000000002,219.176,215.83700000000002,217.832,216.82,214.41400000000002,210.293,206.39,205.503,201.07,197.9,194.705,190.64700000000002,188.685,185.368,181.394,178.424,176.292,175.137,173.563,308.346,253.774,253.09099999999998,253.993,255.752,256.66200000000003,255.65599999999998,254.12900000000002,256.691,269.841,294.637,320.873,338.741,348.662,355.662,363.079,370.26599999999996,374.724,374.149,366.939,353.486,1929.943,2027.0770000000002,2040.16,2060.612,2052.406,2000.701,1962.507,1949.4720000000002,1944.682,1939.8929999999998,1930.467,1914.473,1897.029,1888.1170000000002,1888.089,1889.024,1885.726,1875.496,1855.076,1824.2839999999999,1788.924,2535.522,2451.09,2449.909,2455.599,2482.274,2527.933,2551.03,2548.176,2542.673,2540.424,2537.221,2529.426,2521.323,2524.0589999999997,2536.8979999999997,2549.15,2559.487,2571.847,2588.801,2608.538,2629.513,40.21100000000001,none
frog-10b.mat,ki,50,K,C,kinimuustih,xas uum paxanchiifich iin kinimuustih,N,IH0,80.11300000000006,1439.422,1519.535,160.422,155.105,154.059,153.186,151.746,152.466,157.826,161.14700000000002,164.34900000000002,163.334,164.04,164.28599999999997,164.178,165.579,166.10299999999998,167.138,168.6,168.6,168.6,168.6,168.6,430.29900000000004,239.354,263.566,275.45599999999996,207.635,201.762,208.43599999999998,220.611,242.982,257.272,260.275,244.149,221.502,998.4889999999999,1073.271,861.513,806.4960000000001,725.6460000000001,617.477,288.467,245.61700000000002,1702.977,1532.6689999999999,1390.816,1028.085,1005.367,1347.904,1519.671,1544.654,1525.717,1500.6229999999998,1620.818,1560.918,1828.0479999999998,2118.368,2050.401,2048.567,2065.927,2098.117,2098.4539999999997,1925.425,2100.625,2675.8709999999996,2879.9790000000003,2742.653,2688.559,2706.17,2617.781,2659.2209999999995,2714.934,2657.058,2731.3,3380.322,2955.62,2322.346,3021.0209999999997,2736.703,2427.951,2358.323,2302.065,2205.153,2170.644,3023.278,80.11300000000006,none
frog-10b.mat,ki,50,IH0,V,kinimuustih,xas uum paxanchiifich iin kinimuustih,K,N,37.6579999999999,1519.535,1557.193,187.524,187.524,211.227,210.997,204.635,198.838,200.296,199.018,192.265,188.899,187.67700000000002,186.951,186.43200000000002,184.85299999999998,179.535,176.071,174.803,173.614,172.08900000000003,171.236,168.86,376.721,255.00099999999998,266.242,283.163,303.815,330.98800000000006,360.077,384.29,400.91900000000004,409.07,413.525,418.954,426.773,433.07300000000004,433.583,427.45599999999996,416.92699999999996,406.67400000000004,400.591,392.519,372.712,2006.933,2104.367,2102.2110000000002,2093.01,2082.825,2075.083,2071.8720000000003,2073.439,2077.188,2064.446,1999.9579999999999,2027.5870000000002,2003.125,1961.651,1939.8970000000002,1930.9,1927.6270000000002,1923.884,1918.523,1909.6760000000002,1897.078,2572.042,3529.52,3607.9179999999997,3760.611,3299.742,2541.946,2358.803,2298.32,2239.938,2135.1079999999997,2074.257,2121.458,2236.232,2289.759,2303.444,2314.911,2360.027,2450.667,2513.447,2528.078,2504.881,37.6579999999999,none
frog-23-cut.mat,xu,51,HH,C,xus,xas payeem paxanchiifich too xus kiri naa karu nipaatveesh,OW1,UH0,100.78800000000001,2022.25,2123.038,233.845,233.845,233.845,233.845,233.845,233.845,233.845,233.845,233.845,233.845,233.845,233.845,233.845,233.845,233.845,233.845,233.845,233.845,233.845,233.845,233.845,763.414,690.4830000000001,777.688,683.945,700.457,652.525,694.7339999999999,878.615,899.677,852.684,786.913,851.685,901.498,743.7,758.36,968.081,987.732,963.068,724.046,398.767,387.98199999999997,1259.608,985.0310000000001,1006.8439999999999,1145.187,1151.854,1182.878,1140.567,1436.884,1617.489,1532.3239999999998,1329.955,1404.28,1585.83,1208.029,1119.889,1358.635,1367.444,1155.035,1199.078,1171.675,1066.858,3421.0409999999997,2420.426,3076.1609999999996,3589.1059999999998,3442.8140000000003,3420.9709999999995,3502.6440000000002,3532.7690000000002,3499.836,3473.8070000000002,3413.3509999999997,3507.469,3662.405,3684.373,3719.2729999999997,3926.363,3878.538,3604.539,3343.125,3371.5029999999997,2552.245,100.78800000000001,none
frog-23-cut.mat,xu,51,UH0,V,xus,xas payeem paxanchiifich too xus kiri naa karu nipaatveesh,HH,SH,88.05200000000013,2123.038,2211.09,195.158,230.09900000000002,223.58700000000002,204.239,194.75099999999998,192.956,192.391,191.735,190.78400000000002,190.398,190.515,189.988,189.614,189.513,189.583,189.731,189.91400000000002,190.111,190.273,189.899,189.361,453.851,429.119,459.397,473.05199999999996,483.156,488.592,485.30199999999996,484.54699999999997,488.917,486.546,479.154,472.81699999999995,471.55800000000005,475.514,470.209,464.917,459.68,436.499,401.745,356.92699999999996,326.057,1204.001,1030.5710000000001,1073.855,1116.256,1133.219,1138.2910000000002,1141.923,1147.461,1160.848,1190.925,1221.96,1232.231,1246.838,1283.053,1296.057,1295.9180000000001,1286.66,1256.644,1244.628,1246.86,1343.115,2495.482,2399.837,2407.882,2426.2329999999997,2435.262,2439.121,2440.465,2440.232,2435.862,2427.936,2434.882,2447.942,2481.1839999999997,2507.098,2512.717,2516.613,2530.641,2570.099,2620.529,2653.1009999999997,2761.6059999999998,88.05200000000013,none
frog-6c.mat,ki,52,K,C,kich,pamufithih kich ta numah,HH,IH0,70.08300000000008,990.0,1060.083,155.343,155.343,153.72799999999998,153.72799999999998,153.72799999999998,153.72799999999998,153.72799999999998,153.72799999999998,153.72799999999998,153.72799999999998,153.72799999999998,153.72799999999998,153.72799999999998,153.72799999999998,153.72799999999998,153.72799999999998,153.72799999999998,153.72799999999998,153.72799999999998,153.72799999999998,153.72799999999998,482.473,387.38199999999995,389.036,384.186,399.855,431.07,456.654,454.162,427.329,451.18,515.242,570.948,551.457,586.052,694.952,712.095,647.3580000000001,564.288,441.341,327.819,290.545,1657.558,1586.476,1591.9589999999998,1547.5929999999998,1502.3120000000001,1415.13,1307.322,1535.6889999999999,1868.359,1933.0620000000001,1935.7220000000002,1920.942,1858.78,1748.85,1735.575,1742.4289999999999,1737.049,1674.056,1498.521,1480.165,1547.109,2791.5570000000002,2729.389,2858.452,2840.21,2886.88,2948.869,2960.8179999999998,2938.97,2824.5640000000003,2810.6079999999997,2796.8309999999997,2780.04,2744.333,2684.244,2673.071,2679.134,2691.848,2744.4040000000005,2829.885,2847.4,2613.229,70.08300000000008,none
frog-6c.mat,ki,52,IH0,V,kich,pamufithih kich ta numah,K,CH,72.00299999999993,1060.083,1132.086,187.14,229.365,225.562,220.274,206.332,197.989,190.607,185.487,183.203,180.755,179.378,177.827,176.452,176.03400000000002,176.41299999999998,176.174,175.81099999999998,175.024,173.40599999999998,172.28900000000002,170.8,357.41900000000004,293.034,304.043,323.983,347.401,363.171,370.819,370.885,368.543,368.845,373.019,374.39099999999996,364.98900000000003,355.926,354.62699999999995,356.92900000000003,360.73699999999997,365.95599999999996,379.265,391.15,371.736,1901.0520000000001,1366.911,1655.024,2073.48,2050.033,2036.996,2033.1760000000002,2043.422,2049.828,2051.5570000000002,2054.399,1999.6,2010.895,1976.3010000000002,1932.184,1859.896,1771.898,1825.5510000000002,1904.328,1854.361,1814.3570000000002,2379.584,2478.831,2540.3360000000002,2365.685,2393.518,2400.447,2350.038,2271.391,2226.071,2195.444,2113.692,2041.025,2132.51,2309.091,2345.522,2287.101,2223.801,2154.322,2170.356,2942.4179999999997,3773.992,72.00299999999993,none
karuk-2010-05-01-arg-edited-2_05.mat,ki,53,K,C,kiri,faat ixutih kiri niqav,sp,IH0,99.14600000000019,2341.391,2440.5370000000003,208.12400000000002,208.12400000000002,208.12400000000002,208.12400000000002,208.12400000000002,208.12400000000002,208.12400000000002,208.12400000000002,208.12400000000002,208.12400000000002,208.12400000000002,208.12400000000002,208.12400000000002,208.12400000000002,208.12400000000002,208.12400000000002,208.12400000000002,208.12400000000002,208.12400000000002,208.12400000000002,208.12400000000002,1323.4170000000001,1170.601,1383.6870000000001,1497.161,1497.473,1562.408,1635.616,1585.125,1392.391,1394.256,1433.749,1451.5620000000001,1446.475,1403.713,1081.925,857.1339999999999,942.6460000000001,1178.917,1396.264,1417.8970000000002,891.6339999999999,2469.721,2362.2670000000003,2436.774,2813.6620000000003,2781.829,2656.8959999999997,2758.6459999999997,2766.18,2801.7690000000002,2903.578,2770.8920000000003,2662.66,2753.699,2844.225,2257.981,1900.1770000000001,1544.975,1641.358,2378.871,2343.5029999999997,2142.138,3310.4640000000004,2871.312,3294.4629999999997,3311.98,3115.605,3293.1079999999997,3391.5370000000003,3996.5679999999998,3749.313,3697.098,3604.7290000000003,3535.0170000000003,3598.083,3346.676,2997.3590000000004,2992.982,2954.7659999999996,2963.27,3076.506,3063.677,3278.8979999999997,99.14600000000019,none
karuk-2010-05-01-arg-edited-2_05.mat,ki,53,IH0,V,kiri,faat ixutih kiri niqav,K,R,73.45199999999977,2440.5370000000003,2513.989,180.554,211.34,211.175,208.391,203.622,199.68900000000002,195.479,191.55,189.112,184.855,180.24900000000002,175.797,168.387,164.172,163.465,162.618,161.872,161.431,160.969,160.17600000000002,158.526,376.79,290.10200000000003,317.066,342.219,356.88199999999995,364.38199999999995,369.57300000000004,372.686,381.02,396.13699999999994,399.542,396.431,394.283,389.50199999999995,386.421,389.474,392.241,387.54900000000004,388.341,404.329,416.49800000000005,1972.646,1646.4229999999998,1665.11,1738.6570000000002,1936.09,2185.8089999999997,2117.724,2069.002,2033.861,1983.537,1963.101,1974.8770000000002,1997.4920000000002,2013.656,2020.2420000000002,2010.184,2005.9,2016.654,2022.954,2020.654,2019.3670000000002,2649.438,2849.6890000000003,2773.8459999999995,2617.592,2408.384,2427.487,2636.9509999999996,2671.313,2701.487,2722.097,2710.2940000000003,2703.123,2711.995,2713.8540000000003,2693.6259999999997,2667.187,2650.5190000000002,2630.688,2590.494,2557.698,2545.005,73.45199999999977,none
karuk-2010-05-01-arg-edited-2_06.mat,ki,54,K,C,kich,peeshkeesh huut kich,T,IH0,58.537000000000035,1000.0,1058.537,323.42900000000003,344.395,346.292,346.292,346.292,346.292,346.292,346.292,346.292,346.292,346.292,346.292,346.292,346.292,346.292,346.292,346.292,346.292,346.292,346.292,193.873,652.111,1262.9589999999998,1230.252,1249.995,1290.281,1291.105,298.624,353.17,351.57800000000003,554.5169999999999,954.4060000000001,590.487,515.297,492.957,471.11,432.05800000000005,349.217,332.76,320.41200000000003,269.72700000000003,240.338,2112.999,2521.792,2369.334,2279.5570000000002,2231.881,2189.718,1878.7379999999998,1814.509,1699.276,1829.465,2428.728,2373.739,2369.841,2373.672,2384.438,2151.371,1752.011,1836.5410000000002,1945.3039999999999,1897.015,1834.486,2857.2540000000004,3475.7509999999997,3523.177,3510.367,3519.53,3343.885,2580.0570000000002,2727.297,2738.824,2825.785,3033.7729999999997,2823.492,2781.2790000000005,2739.393,2665.849,2449.12,2412.35,2435.471,2495.39,2513.98,2508.091,58.537000000000035,none
karuk-2010-05-01-arg-edited-2_06.mat,ki,54,IH0,V,kich,peeshkeesh huut kich,K,CH,98.43900000000008,1058.537,1156.976,170.942,193.56900000000002,197.59900000000002,195.717,185.78599999999997,174.46599999999998,162.594,151.875,150.906,148.955,147.339,147.339,147.339,147.339,147.339,147.339,147.339,147.339,147.339,147.339,147.339,368.499,250.864,290.357,330.897,356.647,385.42400000000004,399.89,412.28,420.45099999999996,404.839,394.716,363.64,348.225,381.56300000000005,385.035,361.454,360.32199999999995,367.225,357.892,373.11800000000005,412.267,2059.359,1816.499,1968.5729999999999,2120.449,2145.8379999999997,2068.93,2052.029,2072.7960000000003,2115.575,2127.417,2067.149,2048.448,2060.334,2072.3360000000002,2058.474,2049.331,2039.455,2035.8670000000002,2096.429,2126.38,2033.1629999999998,2701.952,2510.297,2406.311,2245.308,2333.3979999999997,2513.401,2533.178,2514.123,2401.835,2472.298,2609.822,2590.371,2702.031,3468.889,3071.133,2497.1620000000003,2605.629,2692.555,3170.09,3637.4629999999997,3091.3109999999997,98.43900000000008,none
karuk-2010-05-01-arg-edited-2_10.mat,ki,55,K,C,kich,huut kich iim,T,IH0,55.15899999999999,417.077,472.236,194.80700000000002,193.78400000000002,194.22299999999998,194.574,191.294,193.00099999999998,193.13400000000001,193.171,193.541,193.80900000000003,193.91400000000002,194.234,194.196,194.24400000000003,193.804,193.537,195.43200000000002,197.206,197.892,198.80700000000002,201.926,565.356,781.3560000000001,431.533,434.51199999999994,462.555,628.582,1039.81,1064.745,902.4060000000001,702.047,566.1659999999999,496.61400000000003,462.754,436.22900000000004,423.079,421.996,424.724,430.83,428.974,396.69800000000004,332.05300000000005,1778.26,1577.685,1523.6029999999998,1591.29,1655.506,1739.507,1794.888,1816.325,1826.1770000000001,1843.5179999999998,1880.68,1912.1129999999998,1918.401,1895.604,1858.215,1847.47,1849.402,1846.467,1840.8329999999999,1766.7060000000001,1639.7520000000002,2772.844,3017.283,2761.4359999999997,2706.276,2799.202,2930.7529999999997,2992.0009999999997,3018.633,2904.921,2852.091,3022.3259999999996,2857.381,2787.196,2713.191,2595.509,2545.926,2590.342,2650.403,2615.866,2514.748,2444.574,55.15899999999999,none
karuk-2010-05-01-arg-edited-2_10.mat,ki,55,IH0,V,kich,huut kich iim,K,CH,54.547000000000025,472.236,526.783,209.72,207.123,217.231,222.24099999999999,226.231,224.584,221.27700000000002,218.231,216.937,214.878,213.88,211.84,210.269,206.938,204.827,202.87599999999998,201.9,199.11900000000003,197.05,193.708,190.13099999999997,278.311,291.152,280.92,278.16700000000003,274.952,268.018,261.901,259.64799999999997,258.108,255.187,253.96900000000002,258.86,270.42900000000003,281.073,282.246,274.986,265.70799999999997,260.94599999999997,276.73900000000003,322.125,361.339,1820.5420000000001,1579.9560000000001,1552.774,1544.046,1575.24,1701.181,1842.65,1886.25,1853.3039999999999,1667.098,1496.325,1527.257,1763.6770000000001,2155.874,2152.439,2063.982,2048.99,2061.109,2054.823,1997.5020000000002,1924.239,2683.45,2414.762,2405.764,2388.29,2356.177,2333.644,2336.331,2356.845,2385.439,2402.952,2386.054,2351.277,2330.3289999999997,2517.6839999999997,3236.2090000000003,3354.323,3291.8340000000003,3271.722,3262.015,3219.086,3128.145,54.547000000000025,none
karuk-2010-05-01-arg-edited-2_11.mat,ki,56,K,C,kich,huut kich uum phil,T,IH0,23.821000000000026,610.0,633.821,228.782,232.347,232.398,230.426,226.136,226.25400000000002,226.14,226.295,233.775,237.852,238.757,238.423,237.93200000000002,232.50599999999997,226.925,226.83700000000002,226.497,226.477,222.072,217.56799999999998,217.27,747.7860000000001,702.122,702.67,711.437,724.665,732.552,736.675,735.212,705.388,626.4580000000001,532.474,436.62199999999996,354.611,275.06,747.0419999999999,1939.2060000000001,1976.295,1990.07,1081.913,209.919,243.847,1981.854,2060.758,2008.644,1943.151,1898.5639999999999,1870.516,1824.145,1759.059,1647.1729999999998,1562.3370000000002,1570.786,1630.964,1709.619,1779.8,2163.485,2788.3309999999997,2738.167,2708.1809999999996,2340.795,1973.4279999999999,1968.316,2859.684,2479.131,2481.521,2491.6020000000003,2519.686,2562.353,2620.9429999999998,2680.99,2747.909,2794.8990000000003,2816.4759999999997,2834.188,2848.3390000000004,2856.742,3171.5229999999997,3792.3320000000003,3780.11,3791.8779999999997,3251.945,2706.6,2711.208,23.821000000000026,none
karuk-2010-05-01-arg-edited-2_11.mat,ki,56,IH0,V,kich,huut kich uum phil,K,CH,80.54599999999994,633.821,714.367,210.393,218.237,219.53400000000002,215.71599999999998,210.294,207.80700000000002,206.21400000000003,205.94299999999998,205.267,204.782,205.31099999999998,206.579,208.048,209.322,210.308,211.15400000000002,211.78400000000002,212.269,212.65099999999998,212.753,212.553,314.166,254.382,257.678,262.171,277.135,303.67900000000003,328.782,342.335,347.461,347.31,345.597,344.81199999999995,341.723,332.028,316.12,300.619,294.475,302.801,318.15,330.644,339.606,2036.504,2011.101,2165.515,2231.6639999999998,2208.5589999999997,2292.366,2350.719,2171.56,2051.001,2014.1860000000001,1992.8429999999998,1973.036,1950.5439999999999,1932.2820000000002,1922.164,1915.471,1909.035,1904.1429999999998,1902.12,1909.398,1941.1789999999999,2541.471,2680.805,2560.129,2462.055,2436.235,2424.544,2409.58,2477.223,2527.071,2521.534,2518.11,2518.0679999999998,2517.844,2532.48,2555.384,2569.346,2566.803,2565.298,2601.389,2650.827,2691.388,80.54599999999994,none
karuk-2010-05-01-arg-edited-2_16.mat,xu,57,HH,C,xuntapan,vaa uum xuntapan,M,UH0,90.32000000000005,530.0,620.32,178.547,175.084,174.673,174.87,175.31799999999998,175.115,175.169,177.545,196.6,197.075,193.233,192.842,192.35,185.19299999999998,171.06900000000002,171.02,169.918,168.864,168.665,168.86,170.293,867.73,359.45300000000003,318.606,865.977,954.8689999999999,795.298,711.798,675.097,805.8889999999999,1076.629,1059.108,1034.3010000000002,1018.502,1042.469,1039.403,991.505,887.313,853.304,776.069,1026.728,1016.602,2129.933,1267.492,1203.109,2208.13,2524.268,2131.601,964.5310000000001,1044.748,1980.64,2498.484,2473.603,2479.676,2456.103,2464.373,2503.284,2522.908,2518.812,2486.203,2178.008,2401.269,2208.73,3450.3590000000004,2738.535,2597.88,3553.9809999999998,3756.7129999999997,3511.0229999999997,2816.5690000000004,2721.155,3322.998,3713.828,3673.737,3681.853,3775.5490000000004,3772.9829999999997,3699.1279999999997,3677.55,3674.007,3669.313,3516.6290000000004,3708.278,3361.507,90.32000000000005,none
