Filename	Label	seg_Start	seg_End	pF0_mean	pF0_means001	pF0_means002	pF0_means003	pF0_means004	pF0_means005	pF1_mean	pF1_means001	pF1_means002	pF1_means003	pF1_means004	pF1_means005	pF2_mean	pF2_means001	pF2_means002	pF2_means003	pF2_means004	pF2_means005	pF3_mean	pF3_means001	pF3_means002	pF3_means003	pF3_means004	pF3_means005	
VS-34b_07.mat	"UH0"	429.905	508.295	195.136	210.625	202.425	191.818	185.806	184.538	371.572	375.096	405.812	398.943	344.948	334.921	1176.825	1055.066	1176.518	1218.264	1234.632	1205.293	2464.149	2747.291	2391.753	2311.350	2366.459	2487.700	
VS-35a_01.mat	"pu"	490.000	627.606	196.719	196.719	196.719	202.302	194.136	193.685	530.533	750.019	880.667	430.695	357.995	257.479	1555.596	1807.154	1886.589	1323.399	1419.662	1375.225	2792.333	3318.831	3026.763	2459.656	2427.088	2733.226	
VS-35a_01.mat	"P"	490.000	548.080	201.794	201.794	201.794	201.794	201.794	201.794	800.456	712.926	775.103	698.091	753.592	1077.190	1831.556	1769.437	1808.736	1835.120	1669.857	2076.526	3158.720	3310.645	3438.581	3103.566	2641.977	3357.831	
VS-35a_01.mat	"UH0"	548.080	627.606	196.590	204.885	196.718	193.761	193.369	193.871	330.737	376.929	391.921	353.233	322.186	213.497	1350.574	1204.110	1369.018	1426.480	1378.974	1376.754	2519.887	2476.952	2212.230	2489.132	2588.568	2832.513	
VS-35a_19.mat	"kii"	660.000	820.635	195.258	197.922	197.922	201.884	193.020	189.327	462.874	558.610	736.848	354.965	366.261	304.132	1976.398	1498.199	2100.558	2053.792	2090.569	2146.545	2431.506	2374.890	2389.549	2477.578	2452.030	2466.822	
VS-35a_19.mat	"K"	660.000	729.306	198.326	196.502	199.374	199.575	199.575	210.864	621.994	416.295	546.135	961.873	753.117	488.564	1814.541	1149.560	1691.651	2010.137	2120.269	2130.524	2395.965	2365.333	2369.299	2437.882	2348.137	2455.346	
VS-35a_19.mat	"IY1"	729.306	820.635	194.371	204.622	194.516	192.762	191.230	188.159	341.537	350.494	372.689	366.200	336.629	286.042	2098.813	2038.773	2077.034	2099.524	2104.018	2173.294	2459.581	2460.017	2441.915	2461.618	2459.480	2472.816	
VS-35a_30.mat	"kii"	810.000	990.060	186.705	180.621	196.832	187.213	182.244	186.932	391.768	467.499	401.320	361.301	373.258	362.321	1965.378	1476.760	1837.296	2177.870	2183.620	2174.252	2402.873	2345.643	2250.306	2386.704	2513.471	2515.114	
VS-35a_30.mat	"K"	810.000	881.363	188.529	169.871	186.158	193.705	194.927	197.994	431.551	333.038	439.889	688.620	394.871	313.893	1642.859	1206.460	1442.563	2107.917	1723.392	1801.636	2298.113	2379.573	2312.838	2332.923	2209.173	2253.812	
VS-35a_30.mat	"IY1"	881.363	990.060	185.635	190.535	182.757	181.841	184.966	187.698	364.906	351.227	372.793	373.331	372.934	355.839	2178.597	2167.494	2183.399	2176.384	2177.594	2188.832	2469.946	2334.793	2478.815	2542.421	2405.839	2584.642	
VS-35a_41.mat	"puu"	0.000	412.458	177.513	186.258	180.173	199.183	182.916	163.427	544.458	599.356	457.156	816.094	398.499	472.524	1410.395	1715.579	1939.943	1689.127	871.888	929.647	2720.532	3209.612	2978.700	2828.434	2332.879	2402.989	
VS-35a_41.mat	"P"	0.000	224.627	188.610	188.610	183.994	177.919	177.919	211.381	648.719	730.058	462.908	294.608	919.689	872.281	1891.761	1232.305	1924.762	1873.066	2194.052	1852.105	3084.263	2825.927	3242.625	2911.372	3321.738	2957.100	
VS-35a_41.mat	"UW1"	224.627	412.458	175.891	193.662	185.616	174.738	164.345	161.084	432.072	406.117	394.418	409.160	463.960	486.929	892.514	825.144	892.780	873.307	902.528	967.916	2330.869	2153.613	2359.566	2326.074	2391.456	2432.364	
VS-35a_43.mat	"puu"	180.000	469.656	186.310	186.310	193.594	187.261	187.980	178.502	488.997	856.172	377.067	374.724	378.462	450.812	1135.608	2017.338	936.452	904.343	897.841	915.455	2672.257	2905.776	2545.920	2551.633	2624.882	2729.746	
VS-35a_43.mat	"P"	180.000	243.910	0	0	0	0	0	0	809.595	883.302	873.998	922.293	886.597	508.203	1935.152	2188.809	2272.997	2070.426	1768.625	1403.428	2880.148	3042.498	3351.108	3005.154	2490.893	2530.500	
VS-35a_43.mat	"UW1"	243.910	469.656	186.310	194.483	186.861	189.028	185.385	177.861	396.584	379.532	374.958	373.600	390.258	464.024	905.680	899.767	910.151	897.485	900.862	921.597	2612.450	2540.657	2533.577	2608.268	2652.772	2727.332	
VS-35a_45.mat	"puu"	740.000	970.914	205.424	205.424	229.454	218.583	202.447	192.799	569.577	1296.466	382.064	375.503	394.329	395.080	1243.103	2369.737	1043.373	907.109	942.789	947.142	2717.390	3415.527	2593.772	2540.972	2528.655	2504.630	
VS-35a_45.mat	"P"	740.000	799.745	0	0	0	0	0	0	1083.537	1470.132	1436.741	1353.082	820.935	352.791	2115.273	2637.575	2427.389	2572.048	1727.025	1238.497	3246.254	3399.001	3544.347	3643.329	3020.498	2661.671	
VS-35a_45.mat	"UW1"	799.745	970.914	205.424	228.823	220.347	206.916	198.864	191.530	386.103	378.442	371.797	388.309	395.796	396.148	931.888	929.859	897.248	940.168	945.384	946.480	2528.745	2549.437	2539.889	2517.462	2534.568	2504.787	
VS-35b_20.mat	"puu"	200.000	424.984	186.725	186.725	186.349	177.774	191.672	190.881	569.026	1081.058	637.251	359.031	374.146	396.429	1270.523	2256.990	1353.109	888.560	935.916	918.139	2669.798	3303.549	2589.277	2465.894	2507.781	2482.263	
VS-35b_20.mat	"pu"	940.000	1100.000	161.755	149.488	151.146	150.831	150.831	190.674	554.070	549.331	508.067	689.562	715.814	306.767	1297.030	1477.545	1189.813	1404.972	1246.393	1155.384	2720.387	2858.956	2688.891	3062.510	2622.347	2381.788	
VS-35b_20.mat	"P"	200.000	268.660	0	0	0	0	0	0	1001.687	740.225	1248.235	1241.619	1119.998	722.397	2081.148	1846.000	2548.343	2346.349	2088.525	1618.632	3085.088	3077.602	3686.383	3214.310	2918.673	2595.069	
VS-35b_20.mat	"UW1"	268.660	424.984	186.725	183.703	176.457	188.429	195.264	188.812	374.690	360.915	358.488	367.619	384.532	400.968	906.347	856.403	894.623	938.509	924.521	918.169	2482.708	2473.935	2459.346	2501.834	2465.046	2507.717	
VS-35b_20.mat	"P"	940.000	1070.000	150.350	149.202	151.257	150.652	150.652	150.652	609.247	530.363	481.886	692.019	659.335	692.432	1326.029	1476.760	1263.917	1339.100	1380.670	1188.504	2802.110	2858.503	2635.082	3044.117	2925.707	2548.029	
VS-35b_20.mat	"UH0"	1070.000	1100.000	190.674	196.601	200.611	189.621	187.224	183.127	311.382	298.224	345.419	338.062	280.504	298.245	1166.999	1056.134	1027.154	1015.281	1040.353	1630.769	2370.364	2531.208	2274.623	2176.226	2142.266	2642.871	
VS-36_01.mat	"ki"	1071.570	1245.714	195.041	228.540	186.351	186.878	202.346	172.366	385.815	253.279	162.204	664.461	412.734	430.853	1718.566	1190.086	1337.680	1939.370	2063.675	2044.344	2689.053	2638.080	2608.569	2864.979	2647.931	2676.413	
VS-36_01.mat	"K"	1071.570	1197.942	203.193	240.008	190.661	185.366	187.146	187.146	378.156	268.692	187.036	156.673	768.198	486.371	1586.332	1163.832	1401.795	1284.154	2033.033	2016.065	2694.799	2621.840	2639.856	2619.788	2942.480	2627.960	
VS-36_01.mat	"IH0"	1197.942	1245.714	180.094	206.072	187.167	174.396	168.032	167.813	403.582	315.974	392.397	453.420	438.082	417.476	2070.828	2148.997	2121.513	2071.860	2016.046	1995.575	2677.861	2704.760	2609.309	2615.089	2619.224	2820.909	
VS-36_03.mat	"kii"	540.000	707.879	150.331	175.540	182.475	191.765	105.398	97.907	371.131	270.444	441.854	319.263	388.997	433.784	1826.982	1266.587	1698.963	2086.548	2098.482	1990.975	2563.303	2451.829	2861.169	2455.018	2552.077	2504.200	
VS-36_03.mat	"K"	540.000	600.783	177.767	173.670	175.958	177.565	178.992	182.553	366.623	267.942	265.625	284.139	514.831	448.068	1464.264	1341.456	1264.888	1214.834	1695.505	1738.368	2664.672	2311.769	2562.447	2524.158	2958.898	2906.556	
VS-36_03.mat	"IY1"	600.783	707.879	134.922	190.198	185.048	99.965	98.678	97.708	372.256	279.383	339.679	376.258	421.855	443.060	2032.999	1956.739	2086.049	2105.754	2062.757	1956.295	2505.363	2476.812	2480.503	2538.972	2544.502	2484.263	
VS-36_04.mat	"kii"	3240.000	3433.277	163.739	163.739	163.739	204.389	192.024	101.755	557.966	786.123	854.379	322.730	383.760	440.511	1982.224	1638.219	2112.123	2098.672	2104.683	1973.262	2726.282	2846.970	2798.663	2786.408	2690.406	2514.554	
VS-36_04.mat	"K"	3240.000	3324.706	203.656	203.656	203.656	203.656	203.656	203.656	768.507	816.720	765.794	832.107	948.037	497.554	1898.371	1804.156	1409.445	1987.849	2098.279	2165.314	2828.120	3086.085	2551.888	2873.785	2722.741	2851.590	
VS-36_04.mat	"IY1"	3324.706	3433.277	163.372	208.748	192.596	192.946	127.907	94.524	389.061	320.382	363.136	380.548	447.983	435.454	2050.086	2079.100	2097.399	2112.008	2025.392	1933.656	2647.979	2785.088	2738.322	2678.749	2535.051	2488.440	
VS-36_16.mat	"ki"	530.000	624.173	177.608	177.608	177.608	217.788	190.035	149.129	533.153	683.708	601.685	470.628	455.011	449.412	1899.008	1895.713	1747.335	2009.782	1987.503	1843.385	2632.554	2933.033	2461.486	2560.861	2588.735	2602.462	
VS-36_16.mat	"K"	530.000	576.354	0	0	0	0	0	0	638.090	786.987	601.620	415.260	757.662	632.393	1857.479	2119.366	1713.897	1509.996	1996.617	1974.777	2668.000	3144.635	2747.170	2491.300	2415.484	2497.699	
VS-36_16.mat	"IH0"	576.354	624.173	177.608	219.150	201.902	181.222	171.795	126.283	427.947	345.065	439.294	465.958	447.936	450.817	1940.448	2032.745	2012.203	1969.644	1875.773	1807.280	2596.796	2599.685	2609.941	2572.449	2603.067	2602.177	
VS-41_05.mat	"ki"	380.000	467.947	193.968	193.968	210.885	203.084	185.550	183.596	597.472	1413.401	570.616	292.973	346.051	351.853	1888.538	1839.329	1901.084	1974.903	1926.544	1807.150	2650.308	3035.803	2765.609	2433.340	2478.890	2530.108	
VS-41_05.mat	"K"	380.000	408.995	207.036	207.036	207.036	207.036	207.036	207.036	1138.793	1426.282	1371.659	1422.001	1268.669	226.351	1848.520	1821.293	1875.528	1840.380	1905.771	1781.976	2992.152	2982.428	3053.517	3074.730	3200.279	2652.057	
VS-41_05.mat	"IH0"	408.995	467.947	193.102	213.051	197.447	185.996	184.658	183.134	320.784	252.506	308.594	344.515	348.519	353.253	1907.746	1984.246	1958.746	1932.298	1877.953	1790.284	2477.478	2448.555	2425.212	2458.712	2534.287	2518.558	
VS-41_06.mat	"ki"	290.000	385.043	199.094	199.094	199.094	211.418	211.220	183.672	527.150	980.975	612.387	413.429	265.123	357.663	1956.276	2007.920	1973.955	1951.788	1982.761	1866.859	2693.258	3119.351	2782.084	2477.940	2514.619	2564.499	
VS-41_06.mat	"K"	290.000	344.832	208.136	208.136	208.136	208.136	208.136	208.136	682.477	920.073	995.452	570.759	628.804	328.777	1976.756	2010.977	1993.264	1984.653	1925.523	1958.801	2804.455	2992.314	3241.392	2808.055	2515.405	2480.948	
VS-41_06.mat	"IH0"	344.832	385.043	198.330	217.872	211.871	199.667	186.609	175.914	308.346	254.293	256.031	305.661	359.406	366.535	1929.943	2043.380	1966.496	1920.038	1887.567	1835.059	2535.522	2461.565	2540.571	2531.877	2542.340	2599.973	
frog-10b.mat	"ki"	1439.422	1557.193	170.378	154.221	163.425	166.394	202.449	179.519	414.689	232.210	239.970	869.429	329.808	411.678	1796.673	1313.946	1607.235	2083.005	2058.535	1961.376	2635.667	2719.521	2781.016	2549.543	2755.756	2316.826	
frog-10b.mat	"K"	1439.422	1519.535	160.422	153.481	158.937	163.958	166.394	166.394	430.299	244.174	218.663	245.050	928.074	467.781	1702.977	1244.885	1477.484	1639.310	2072.953	2054.043	2675.871	2757.448	2660.046	2822.582	2641.596	2457.803	
frog-10b.mat	"IH0"	1519.535	1557.193	187.524	207.847	197.010	187.295	178.894	171.346	376.721	280.616	368.328	418.316	427.096	391.310	2006.933	2093.954	2074.810	2017.546	1941.185	1911.120	2572.042	3497.532	2368.333	2153.705	2319.025	2490.851	
frog-23-cut.mat	"xu"	2022.250	2211.090	195.588	195.588	195.588	220.403	191.671	189.766	620.266	739.918	843.164	614.211	482.782	426.738	1234.828	1189.308	1390.274	1155.671	1173.621	1279.433	2992.830	3293.606	3615.625	3030.759	2439.372	2578.220	
frog-23-cut.mat	"HH"	2022.250	2123.038	233.845	233.845	233.845	233.845	233.845	233.845	763.414	713.066	784.833	850.832	863.691	622.582	1259.608	1072.689	1355.751	1466.926	1266.621	1145.374	3421.041	3122.696	3489.300	3518.580	3798.132	3215.234	
frog-23-cut.mat	"UH0"	2123.038	2211.090	195.158	212.785	191.933	190.101	189.682	189.899	453.851	461.768	486.838	477.872	467.599	382.332	1204.001	1089.497	1147.427	1222.227	1289.904	1274.155	2495.482	2417.890	2438.793	2449.582	2516.810	2648.901	
frog-6c.mat	"ki"	990.000	1132.086	185.075	155.343	155.343	219.235	183.530	174.377	419.991	415.556	587.403	359.090	369.151	366.549	1781.761	1547.871	1824.493	1649.933	2032.071	1863.083	2584.612	2867.607	2733.687	2560.983	2217.762	2546.938	
frog-6c.mat	"K"	990.000	1060.083	155.343	155.343	155.343	155.343	155.343	155.343	482.473	389.895	441.047	518.048	652.988	413.848	1657.558	1556.878	1534.498	1911.499	1742.407	1562.728	2791.557	2818.874	2920.564	2783.750	2683.185	2751.393	
frog-6c.mat	"IH0"	1060.083	1132.086	187.140	220.496	189.708	178.632	176.052	172.776	357.419	316.262	367.867	370.388	357.395	375.590	1901.052	1718.216	2040.954	2027.398	1881.487	1845.877	2379.584	2373.689	2314.616	2121.764	2284.449	2783.141	
karuk-2010-05-01-arg-edited-2_05.mat	"ki"	2341.391	2513.989	180.921	180.921	180.921	210.995	194.738	163.219	926.857	1471.211	1379.586	1000.281	368.887	394.642	2263.131	2650.133	2719.128	1953.118	1969.613	2011.886	3031.857	3337.206	3517.788	3037.147	2634.552	2643.109	
karuk-2010-05-01-arg-edited-2_05.mat	"K"	2341.391	2440.537	208.124	208.124	208.124	208.124	208.124	208.124	1323.417	1382.879	1538.929	1430.279	1076.684	1190.812	2469.721	2593.000	2746.624	2776.707	2132.348	2100.174	3310.464	3159.719	3602.039	3612.922	3085.906	3106.357	
karuk-2010-05-01-arg-edited-2_05.mat	"IH0"	2440.537	2513.989	180.554	208.669	194.189	177.037	163.052	160.219	376.790	326.541	372.021	396.136	389.358	399.190	1972.646	1746.003	2103.624	1982.236	2012.590	2019.531	2649.438	2663.750	2598.907	2712.524	2681.173	2583.200	
karuk-2010-05-01-arg-edited-2_06.mat	"ki"	1000.000	1156.976	189.932	345.022	193.569	177.055	149.016	149.016	477.015	889.791	369.827	363.859	385.225	373.084	2081.269	2157.508	2041.698	2068.174	2079.415	2061.738	2762.158	3118.831	2560.404	2427.611	2755.847	2943.294	
karuk-2010-05-01-arg-edited-2_06.mat	"K"	1000.000	1058.537	323.429	345.022	345.022	345.022	345.022	193.873	652.111	1261.779	658.779	607.801	434.329	290.168	2112.999	2355.369	1917.081	2212.624	2156.852	1871.318	2857.254	3507.032	2908.525	2823.369	2566.247	2486.084	
karuk-2010-05-01-arg-edited-2_06.mat	"IH0"	1058.537	1156.976	170.942	192.975	160.361	148.209	148.209	148.209	368.499	309.901	404.206	378.206	371.249	378.576	2059.359	2018.581	2078.779	2077.650	2054.665	2069.938	2701.952	2373.056	2487.361	2594.504	2911.569	3132.053	
karuk-2010-05-01-arg-edited-2_10.mat	"ki"	417.077	526.783	202.261	193.215	194.215	208.539	216.676	199.397	422.920	724.431	499.125	339.783	261.432	292.996	1801.237	1692.629	1873.802	1671.642	1719.998	2050.422	2730.903	2895.648	2743.882	2476.609	2359.834	3129.378	
karuk-2010-05-01-arg-edited-2_10.mat	"K"	417.077	472.236	194.807	193.139	193.209	194.018	194.421	199.111	565.356	558.397	870.863	566.316	427.708	394.463	1778.260	1595.542	1790.374	1885.466	1865.403	1769.497	2772.844	2843.399	2946.381	2865.598	2623.519	2558.123	
karuk-2010-05-01-arg-edited-2_10.mat	"IH0"	472.236	526.783	209.720	217.461	220.524	212.764	204.090	194.753	278.311	281.893	262.298	260.185	274.838	308.435	1820.542	1567.452	1807.448	1639.002	2097.844	2003.308	2683.450	2390.565	2353.989	2369.040	3057.378	3213.570	
karuk-2010-05-01-arg-edited-2_11.mat	"ki"	610.000	714.367	214.708	230.334	215.363	205.712	208.777	212.337	418.031	817.689	259.273	338.592	329.144	316.287	2024.133	1983.540	2137.833	2142.250	1942.725	1914.171	2615.618	2880.122	2550.129	2482.313	2536.484	2614.336	
karuk-2010-05-01-arg-edited-2_11.mat	"K"	610.000	633.821	228.782	230.409	230.015	238.100	228.620	220.466	747.786	711.322	719.815	488.611	1085.102	809.794	1981.854	1973.147	1746.287	1627.056	2285.911	2217.642	2859.684	2494.794	2670.218	2822.520	3321.536	3069.147	
karuk-2010-05-01-arg-edited-2_11.mat	"IH0"	633.821	714.367	210.393	215.797	206.337	206.192	210.615	212.539	314.166	263.181	329.969	344.799	311.118	322.646	2036.504	2150.731	2211.442	1982.666	1919.880	1915.242	2541.471	2536.890	2461.216	2519.147	2555.265	2627.755	
karuk-2010-05-01-arg-edited-2_16.mat	"xu"	530.000	666.083	186.188	175.015	190.753	173.035	199.025	193.427	723.136	677.766	943.397	935.561	559.186	505.715	1771.875	1740.019	2130.015	2440.166	1449.547	1071.375	3209.025	3182.813	3466.934	3672.662	2995.171	2716.883	
karuk-2010-05-01-arg-edited-2_16.mat	"HH"	530.000	620.320	178.547	174.988	180.572	193.942	175.306	169.071	867.730	641.090	767.018	1048.403	990.691	914.361	2129.933	1825.838	1618.153	2478.467	2499.891	2312.632	3450.359	3188.959	3148.253	3712.267	3708.932	3555.607	
karuk-2010-05-01-arg-edited-2_16.mat	"UH0"	620.320	666.083	200.673	211.478	211.433	199.086	192.526	188.456	450.469	350.654	388.242	527.862	528.068	465.642	1077.938	1183.977	986.484	1053.393	1025.715	1126.992	2736.744	2895.856	2632.405	2629.801	2749.009	2776.417	
karuk-2010-05-01-arg-edited-2_60.mat	"pu"	0.000	151.270	264.260	267.993	319.594	250.648	245.079	240.495	407.153	420.508	426.152	412.430	410.758	376.462	1107.811	1424.346	1362.192	1051.175	1001.229	968.414	2551.320	2488.656	2679.237	2508.797	2617.028	2404.634	
karuk-2010-05-01-arg-edited-2_60.mat	"P"	0.000	71.299	306.822	306.822	264.827	308.236	326.340	300.673	416.862	416.862	424.614	407.371	446.146	397.043	1322.045	1322.045	1423.093	1311.261	1397.131	1247.441	2630.744	2630.744	2486.315	2564.972	2790.800	2579.017	
karuk-2010-05-01-arg-edited-2_60.mat	"UH0"	71.299	151.270	239.330	228.355	237.794	249.017	246.331	235.811	401.867	426.802	414.188	412.311	406.894	351.203	985.013	985.660	997.660	1003.129	974.727	964.212	2505.251	2482.507	2602.534	2625.830	2382.865	2436.485	
karuk-2010-07-23-ag-vs-3_15.mat	"puu"	1450.000	1785.738	167.459	155.032	153.928	198.629	169.416	164.559	472.447	434.548	681.567	495.165	379.160	371.916	1321.585	1575.413	1814.164	1322.047	955.227	948.229	2658.262	2747.271	3091.929	2671.589	2411.676	2377.812	
karuk-2010-07-23-ag-vs-3_15.mat	"P"	1450.000	1622.967	157.588	155.988	153.980	153.924	153.924	206.528	567.027	407.028	468.390	680.020	696.804	597.613	1685.207	1497.388	1667.756	1735.011	1913.977	1632.351	2896.393	2669.873	2838.173	3002.983	3232.129	2772.965	
karuk-2010-07-23-ag-vs-3_15.mat	"UW1"	1622.967	1785.738	172.422	194.510	169.357	168.566	166.337	162.614	370.924	352.928	377.891	381.342	375.113	367.970	932.409	848.040	958.222	962.803	950.220	945.690	2404.903	2444.117	2404.779	2422.048	2392.542	2360.656	
karuk-2010-07-23-ag-vs-4_06.mat	"puu"	400.000	622.134	187.089	187.089	217.750	194.272	176.695	174.393	624.091	1023.785	709.912	416.862	467.319	500.529	1291.354	2311.286	1361.919	859.651	1007.944	915.619	2769.317	3676.259	2916.257	2461.957	2314.583	2467.798	
karuk-2010-07-23-ag-vs-4_06.mat	"pu"	910.000	1034.355	214.913	202.364	303.094	282.378	196.815	117.562	526.736	438.848	678.381	695.467	447.720	391.158	1341.784	1179.541	1467.639	2019.006	1025.813	1026.140	2691.839	2599.079	2894.630	3219.432	2576.872	2196.270	
karuk-2010-07-23-ag-vs-4_06.mat	"P"	400.000	467.351	210.659	210.659	210.659	210.659	210.659	210.659	1034.534	1039.880	1045.292	1009.910	1262.623	832.468	2185.394	2472.900	2341.573	2173.388	2183.957	1785.984	3596.016	4105.037	3649.439	3396.296	3548.716	3312.903	
karuk-2010-07-23-ag-vs-4_06.mat	"UW1"	467.351	622.134	186.938	216.772	190.605	176.916	176.475	173.743	443.164	345.985	422.822	463.217	486.592	499.862	898.289	743.060	869.458	976.834	1019.182	886.439	2406.624	2410.148	2456.102	2373.714	2242.770	2551.615	
karuk-2010-07-23-ag-vs-4_06.mat	"P"	910.000	985.694	257.941	145.937	285.701	303.472	301.783	242.427	600.859	437.452	480.697	604.523	970.355	494.301	1565.004	1151.517	1227.774	1253.831	2216.646	1932.832	2911.928	2612.981	2569.800	2769.472	3479.643	3070.904	
karuk-2010-07-23-ag-vs-4_06.mat	"UH0"	985.694	1034.355	154.938	206.589	190.943	185.673	143.031	41.905	415.155	396.894	478.518	455.964	411.604	329.069	1021.813	1088.975	951.710	1004.389	1015.635	1043.008	2375.807	2792.623	2478.663	2190.253	2024.859	2379.614	
karuk-2010-07-23-ag-vs-4_39.mat	"puu"	650.000	865.903	180.014	180.014	206.698	180.283	177.075	170.520	548.562	1060.329	607.543	366.920	354.607	355.495	1289.199	2455.559	1481.016	821.436	847.595	846.431	2804.056	3477.823	2978.383	2541.169	2503.653	2527.971	
karuk-2010-07-23-ag-vs-4_39.mat	"pu"	2880.000	2990.646	0	0	0	0	0	0	1166.132	1212.333	1097.323	1136.659	1278.707	1101.829	2245.584	2323.510	2342.737	1963.246	2205.041	2356.330	3320.648	3678.584	3218.421	3019.066	3357.741	3309.166	
karuk-2010-07-23-ag-vs-4_39.mat	"P"	650.000	717.207	221.335	221.335	221.335	221.335	221.335	221.335	966.773	1098.595	1096.570	998.867	1147.762	497.589	2286.832	2428.687	2562.998	2357.907	2415.260	1640.265	3324.408	3380.139	3434.183	3540.600	3460.208	2759.544	
karuk-2010-07-23-ag-vs-4_39.mat	"UW1"	717.207	865.903	180.014	199.508	178.120	178.603	173.412	169.984	357.437	358.136	362.059	362.876	344.208	360.437	833.916	811.822	815.450	860.042	835.569	848.426	2566.242	2754.611	2536.639	2446.638	2606.057	2482.794	
karuk-2010-07-23-ag-vs-4_39.mat	"P"	2880.000	2932.765	0	0	0	0	0	0	1131.126	1311.242	1092.617	1093.483	1101.172	1041.713	2280.570	2545.210	2088.570	2273.676	2459.722	2029.368	3358.475	3919.649	3449.975	3271.818	3235.570	2893.285	
karuk-2010-07-23-ag-vs-4_39.mat	"UH0"	2932.765	2990.646	0	0	0	0	0	0	1198.686	1202.142	1404.978	1188.436	1053.401	1144.481	2210.867	1970.846	2189.909	2175.895	2319.261	2392.947	3280.960	3108.826	3294.758	3338.838	3456.691	3180.013	
karuk-2010-10-25-sd-vs-1_19.mat	"pu"	730.000	848.403	202.233	202.233	223.637	215.652	194.799	187.346	476.757	753.064	433.108	374.609	414.473	402.410	1390.416	1669.944	1399.995	1359.360	1240.199	1271.171	2601.807	2698.876	2495.395	2487.998	2639.131	2683.818	
karuk-2010-10-25-sd-vs-1_19.mat	"P"	730.000	790.654	220.647	220.647	220.647	220.647	223.633	218.152	540.276	814.994	684.174	475.363	382.128	352.762	1487.996	1649.598	1694.163	1423.004	1358.626	1318.961	2559.748	2694.278	2693.958	2522.050	2465.351	2427.906	
karuk-2010-10-25-sd-vs-1_19.mat	"UH0"	790.654	848.403	194.803	210.853	198.079	190.089	187.583	187.056	406.737	400.249	417.157	412.070	406.703	398.015	1286.649	1415.345	1271.798	1196.419	1227.344	1318.648	2645.217	2575.686	2648.487	2631.230	2645.259	2726.070	
karuk-2010-10-25-sd-vs-1_33.mat	"pu"	360.000	505.530	195.132	195.132	197.396	196.901	193.906	194.051	463.813	705.090	477.032	394.057	383.036	361.282	1435.935	1470.515	1435.348	1293.601	1440.981	1525.487	2535.738	2494.770	2446.859	2519.576	2535.217	2671.222	
karuk-2010-10-25-sd-vs-1_33.mat	"P"	360.000	403.802	0	0	0	0	0	0	645.157	712.100	747.538	678.902	632.368	468.935	1489.609	1579.306	1530.400	1320.317	1424.519	1559.793	2488.638	2580.640	2436.676	2483.139	2436.039	2490.262	
karuk-2010-10-25-sd-vs-1_33.mat	"UH0"	403.802	505.530	195.132	198.047	196.721	193.984	194.169	193.951	384.131	408.540	394.535	385.431	372.381	360.287	1412.690	1319.905	1294.882	1459.446	1396.900	1571.468	2554.991	2435.686	2526.193	2549.554	2518.813	2730.579	
karuk-2010-10-25-sd-vs-1_44.mat	"pu"	0.000	133.317	213.564	213.564	213.564	238.986	215.389	206.680	522.530	743.831	722.184	575.820	389.683	376.724	1471.933	1972.715	1946.834	1819.886	1067.119	1011.962	2807.209	2308.046	3162.277	2900.404	2583.212	2614.078	
karuk-2010-10-25-sd-vs-1_44.mat	"P"	0.000	77.894	239.509	239.509	239.509	239.509	239.509	239.509	664.317	664.317	690.195	792.617	518.423	648.627	1902.958	1902.958	1875.197	2023.539	1781.570	1892.191	3022.222	3022.222	2654.292	3355.848	2818.923	2982.087	
karuk-2010-10-25-sd-vs-1_44.mat	"UH0"	77.894	133.317	212.216	229.988	208.104	209.705	209.628	202.871	382.618	403.836	390.055	358.742	352.849	406.411	1057.838	1210.632	1017.285	1032.185	1021.278	996.061	2596.443	2524.067	2599.715	2626.945	2638.075	2600.509	
karuk-2010-10-25-sd-vs-1_58.mat	"pu"	3570.000	3771.967	197.085	197.085	197.085	197.085	197.085	197.085	654.270	808.064	1014.210	657.712	357.062	409.581	1943.947	2339.440	2280.203	1936.188	1688.753	1455.848	3007.256	3234.368	3359.971	3093.833	2958.927	2358.009	
karuk-2010-10-25-sd-vs-1_58.mat	"P"	3570.000	3696.094	0	0	0	0	0	0	810.824	407.187	1343.173	1091.035	643.403	573.462	2169.071	2104.739	2587.656	2328.215	2045.505	1782.656	3221.067	2894.107	3653.379	3459.338	3093.606	3007.342	
karuk-2010-10-25-sd-vs-1_58.mat	"UH0"	3696.094	3771.967	197.085	203.578	189.696	189.696	189.696	189.696	391.244	350.838	388.855	383.944	402.457	432.091	1568.649	1838.287	1665.254	1454.919	1406.448	1477.092	2652.649	3276.092	2854.773	2455.407	2333.604	2353.567	
karuk-2010-10-25-sd-vs-2_13.mat	"xu"	605.569	870.662	112.070	112.070	112.070	212.858	132.995	83.058	711.844	861.286	968.545	905.670	420.125	401.551	1608.746	1664.473	2004.907	2018.838	1084.799	1245.749	3052.601	3236.165	3470.980	3415.014	2650.943	2471.087	
karuk-2010-10-25-sd-vs-2_13.mat	"HH"	605.569	762.677	211.066	211.066	211.066	211.066	211.066	211.066	917.572	856.604	898.274	947.176	990.200	865.331	1910.609	1841.997	1561.725	2029.607	2078.044	2011.708	3384.635	3430.122	3002.912	3608.421	3493.920	3363.651	
