Filename	Label	seg_Start	seg_End	pF0_mean	pF0_means001	pF0_means002	pF0_means003	pF0_means004	pF0_means005	pF0_means006	pF0_means007	pF0_means008	pF0_means009	pF0_means010	pF0_means011	pF0_means012	pF0_means013	pF0_means014	pF0_means015	pF0_means016	pF0_means017	pF0_means018	pF0_means019	pF0_means020	pF1_mean	pF1_means001	pF1_means002	pF1_means003	pF1_means004	pF1_means005	pF1_means006	pF1_means007	pF1_means008	pF1_means009	pF1_means010	pF1_means011	pF1_means012	pF1_means013	pF1_means014	pF1_means015	pF1_means016	pF1_means017	pF1_means018	pF1_means019	pF1_means020	pF2_mean	pF2_means001	pF2_means002	pF2_means003	pF2_means004	pF2_means005	pF2_means006	pF2_means007	pF2_means008	pF2_means009	pF2_means010	pF2_means011	pF2_means012	pF2_means013	pF2_means014	pF2_means015	pF2_means016	pF2_means017	pF2_means018	pF2_means019	pF2_means020	pF3_mean	pF3_means001	pF3_means002	pF3_means003	pF3_means004	pF3_means005	pF3_means006	pF3_means007	pF3_means008	pF3_means009	pF3_means010	pF3_means011	pF3_means012	pF3_means013	pF3_means014	pF3_means015	pF3_means016	pF3_means017	pF3_means018	pF3_means019	pF3_means020	
VS-35a_41.mat	"UW1"	224.627	412.458	175.891	202.335	190.623	190.885	190.319	189.421	187.155	184.557	181.433	178.452	175.810	173.621	170.968	167.179	164.309	163.286	162.399	161.858	161.643	161.127	159.721	432.072	402.995	415.084	403.139	404.682	400.215	392.569	392.275	391.812	396.396	394.263	405.791	440.208	457.933	463.048	465.048	469.690	481.718	482.500	486.653	496.827	892.514	835.876	837.619	800.035	829.255	873.698	904.125	901.996	895.305	882.747	870.907	866.560	872.287	888.074	902.489	903.396	916.219	939.198	958.689	967.922	1005.692	2330.869	2242.328	1807.844	2184.858	2333.910	2385.585	2313.431	2321.565	2401.126	2381.932	2271.397	2320.766	2329.826	2324.830	2359.579	2399.517	2475.785	2524.539	2438.173	2409.083	2357.616	
VS-35a_43.mat	"puu"	180.000	469.656	186.310	186.310	186.310	186.310	186.310	186.310	191.694	197.664	191.662	186.571	185.447	187.917	189.076	188.821	189.505	189.307	184.566	180.661	179.539	178.332	175.654	488.997	879.466	886.449	914.936	754.013	360.257	380.273	385.630	383.113	370.992	373.738	377.164	376.985	368.287	374.970	382.149	387.708	405.979	440.311	460.249	494.053	1135.608	2192.893	2271.770	1937.721	1687.116	1022.887	886.531	889.797	942.056	905.316	899.495	913.725	899.910	876.474	910.640	914.220	891.327	893.678	895.463	909.967	959.015	2672.257	3059.338	3371.564	2754.933	2470.045	2620.591	2554.803	2499.787	2504.754	2525.330	2544.017	2566.091	2572.262	2622.551	2654.096	2613.520	2607.068	2746.907	2772.578	2693.730	2706.879	
VS-35a_43.mat	"P"	180.000	243.910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	809.595	963.438	912.793	845.891	818.867	830.748	863.697	892.973	902.518	918.868	941.011	928.373	906.369	897.557	890.452	882.979	872.547	844.980	487.349	351.573	352.071	1935.152	2138.854	2231.071	2203.179	2198.536	2260.343	2296.760	2284.415	2263.735	2249.732	2229.672	2006.982	1807.066	1782.081	1772.463	1764.474	1751.773	1713.451	1539.239	1336.754	1013.991	2880.148	2577.378	3262.753	3205.592	3241.718	3298.958	3321.500	3358.538	3406.669	3431.218	3493.874	2707.258	2507.222	2511.001	2497.246	2483.558	2466.187	2415.250	2469.107	2654.535	2611.945	
VS-35a_43.mat	"UW1"	243.910	469.656	186.310	190.011	191.321	197.245	195.090	188.770	186.046	185.281	187.238	188.967	189.031	188.760	189.347	189.987	187.460	183.509	180.623	179.713	178.971	177.758	175.312	396.584	369.873	379.313	385.078	384.736	379.639	369.639	373.896	376.589	378.207	375.029	367.142	373.577	381.084	382.565	390.530	405.755	433.338	454.121	466.574	498.707	905.680	890.027	885.709	883.727	939.052	925.817	904.232	899.218	909.685	915.456	886.082	877.532	910.343	914.956	906.802	886.413	894.376	893.641	903.518	917.119	966.808	2612.450	2594.842	2558.222	2506.652	2498.964	2511.463	2525.409	2542.782	2557.430	2570.538	2583.197	2625.808	2654.142	2642.602	2566.812	2641.395	2746.195	2786.768	2726.235	2670.546	2717.489	
VS-35a_45.mat	"puu"	740.000	970.914	205.424	205.424	205.424	205.424	205.424	205.424	205.424	205.424	229.454	225.269	220.758	216.855	211.655	205.962	203.528	201.226	199.253	196.499	192.931	191.277	190.560	569.577	1470.132	1439.119	1360.353	923.888	395.239	370.805	363.961	395.548	380.649	361.456	374.453	383.002	389.932	391.475	395.915	399.868	391.962	391.192	394.989	401.554	1243.103	2637.575	2417.238	2587.100	1817.699	1338.212	927.485	937.773	925.968	880.755	869.981	935.680	937.883	946.682	936.785	941.713	945.732	949.072	943.381	941.923	953.235	2717.390	3399.001	3531.050	3651.809	3092.551	2718.343	2540.446	2547.169	2549.524	2585.546	2530.426	2510.771	2535.705	2517.883	2500.069	2546.702	2551.615	2504.172	2504.691	2481.861	2525.173	
VS-35a_45.mat	"P"	740.000	799.745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1083.537	1450.216	1491.036	1502.532	1447.310	1424.975	1435.768	1453.547	1437.808	1366.840	1321.876	1352.894	1364.633	1071.406	797.596	785.909	599.821	330.218	366.519	363.499	357.693	2115.273	2677.952	2770.151	2720.825	2410.375	2357.925	2370.233	2439.498	2533.234	2547.798	2578.370	2673.593	2526.327	1996.498	1657.517	1620.091	1566.863	1555.127	1437.603	1037.050	923.461	3246.254	3919.117	3332.342	3021.989	3253.575	3357.686	3489.158	3638.496	3702.550	3681.741	3636.615	3640.498	3613.753	3259.848	2931.633	2925.735	2895.493	2832.126	2700.146	2562.255	2538.050	
VS-35a_45.mat	"UW1"	799.745	970.914	205.424	205.424	205.424	205.424	228.823	224.830	221.538	218.665	215.963	212.171	206.862	204.892	203.102	201.448	199.770	198.290	195.893	193.142	191.538	190.985	190.499	386.103	373.818	361.485	380.684	397.207	379.500	361.509	367.179	377.033	382.873	387.953	391.871	391.137	395.177	400.870	396.367	391.233	391.125	392.740	397.040	402.786	931.888	927.736	940.748	930.265	922.024	877.515	853.215	915.535	939.743	937.156	944.922	943.818	935.175	940.955	944.527	948.723	948.227	943.739	941.155	944.460	955.300	2528.745	2540.775	2551.088	2537.078	2563.986	2587.635	2537.517	2511.258	2515.487	2536.936	2525.950	2503.431	2500.920	2543.429	2565.244	2517.976	2509.050	2512.863	2470.631	2502.854	2530.461	
VS-35b_20.mat	"puu"	200.000	424.984	186.725	186.725	186.725	186.725	186.725	186.725	186.725	189.344	185.555	179.785	175.444	175.621	180.041	185.478	191.592	194.259	195.353	195.721	193.710	189.659	184.664	569.026	663.444	1172.426	1202.848	1266.921	1056.552	766.578	353.156	374.291	357.364	354.119	359.738	364.337	362.442	369.500	379.756	384.360	386.063	389.271	399.431	410.463	1270.523	1875.460	2330.375	2524.285	2260.994	1964.931	1735.361	848.289	860.661	858.702	873.365	898.837	922.994	936.111	945.536	939.766	923.245	917.618	920.823	927.214	907.245	2669.798	3078.933	3445.571	3553.800	3132.190	2817.908	2628.820	2415.045	2475.564	2492.056	2457.287	2446.748	2468.264	2497.019	2520.407	2517.368	2497.944	2443.333	2319.775	2585.451	2570.185	
VS-35b_20.mat	"pu"	940.000	1100.000	161.755	150.420	148.638	148.427	150.309	151.593	151.748	150.772	150.567	150.831	150.831	150.831	150.831	150.831	150.831	150.831	150.831	196.601	198.449	188.069	184.058	554.070	346.559	557.229	614.244	690.919	422.480	409.842	458.632	715.579	756.580	723.160	650.815	625.652	681.691	813.066	828.147	560.698	284.228	347.959	304.889	294.943	1297.030	987.364	1619.510	1566.726	1696.831	1085.972	1202.360	1159.582	1300.395	1487.885	1333.798	1333.691	1453.638	1381.502	1240.643	1178.795	1181.951	1038.184	1026.993	1011.451	1504.190	2720.387	2394.515	2963.336	3045.744	3008.399	2545.729	2543.862	2528.205	3093.156	3263.243	3015.748	2911.220	3070.131	2828.893	2497.946	2527.322	2611.310	2537.353	2255.709	2155.642	2532.639	
VS-35b_20.mat	"P"	200.000	268.660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1001.687	603.284	725.064	673.925	889.687	1337.841	1278.297	1208.041	1155.415	1195.849	1252.358	1271.610	1262.646	1263.969	1275.467	1028.266	942.236	898.430	1151.605	657.896	349.925	2081.148	1762.255	1938.667	1937.378	1790.283	2314.070	2716.870	2620.477	2611.500	2658.186	2219.887	2132.626	2265.025	2388.206	2263.003	1812.837	1822.659	1781.037	1971.879	2050.084	1126.536	3085.088	3056.291	3094.627	3088.258	3076.461	3190.295	3814.725	3917.900	3891.627	3449.280	3122.815	3096.186	3076.546	3193.562	2997.467	2690.255	2734.338	2759.674	2880.313	2616.982	2170.702	
VS-35b_20.mat	"UW1"	268.660	424.984	186.725	189.238	187.668	184.046	179.373	175.902	174.762	175.906	178.932	182.487	186.945	191.518	193.505	194.746	195.336	195.702	195.370	193.256	190.869	187.339	184.077	374.690	344.578	370.916	373.053	355.434	352.637	357.002	360.365	364.260	363.897	361.915	369.191	376.100	382.268	384.578	384.405	387.125	390.251	398.125	403.173	412.173	906.347	847.250	863.460	853.481	859.714	873.883	876.042	906.995	922.671	926.504	940.508	946.003	942.466	937.827	923.718	916.243	919.539	920.916	927.101	925.223	902.144	2482.708	2448.911	2471.578	2479.436	2494.222	2471.434	2435.327	2450.536	2475.954	2464.856	2512.625	2522.978	2510.711	2521.917	2498.607	2474.809	2371.252	2318.014	2555.794	2625.608	2552.868	
VS-35b_20.mat	"P"	940.000	1070.000	150.350	150.503	149.132	148.122	148.793	150.668	151.563	151.860	151.056	150.527	150.554	150.886	150.886	150.886	150.886	150.886	150.886	150.886	150.886	150.886	150.886	609.247	354.803	421.192	740.258	557.761	637.038	415.097	396.489	446.697	532.713	810.749	753.858	727.485	678.080	623.350	635.200	692.212	798.006	891.274	679.546	422.541	1326.029	993.302	1367.322	1917.172	1616.849	1482.944	1094.754	1200.396	1194.084	1108.319	1445.683	1483.983	1341.371	1306.137	1410.525	1452.145	1364.237	1258.339	1131.303	1278.624	1069.621	2802.110	2395.259	2719.804	3319.349	2983.370	2867.759	2545.629	2554.136	2510.306	2748.619	3205.683	3270.203	3051.642	2874.615	3036.833	3027.197	2780.268	2507.312	2471.830	2627.195	2577.158	
VS-35b_20.mat	"UH0"	1070.000	1100.000	190.674	190.674	192.530	193.718	200.672	209.540	203.307	194.609	191.486	191.197	189.677	188.887	187.321	187.075	187.165	187.302	187.317	186.577	185.031	182.796	176.946	311.382	275.253	295.236	310.914	324.924	335.695	344.562	351.201	356.101	356.982	352.726	334.393	304.480	277.686	269.675	279.580	289.278	294.729	298.036	300.100	302.385	1166.999	1071.173	1064.266	1048.767	1036.547	1028.738	1024.751	1025.365	1027.170	1026.876	1022.343	1010.580	997.988	996.282	1008.206	1046.076	1118.169	1684.751	1825.043	1659.237	1463.450	2370.364	2579.549	2574.385	2525.713	2439.010	2341.476	2268.837	2231.730	2208.369	2193.922	2181.190	2167.713	2153.436	2142.562	2138.669	2144.395	2141.800	2478.548	2720.805	2754.387	2789.170	
VS-36_01.mat	"ki"	1071.570	1245.714	195.041	250.140	246.356	221.301	195.413	187.848	187.437	184.823	185.131	185.209	188.504	191.095	191.095	191.095	191.095	207.656	200.580	180.278	173.726	167.348	167.931	385.815	298.132	288.747	218.667	208.753	146.248	209.848	143.061	142.015	149.606	989.456	784.298	714.561	610.773	386.942	286.195	348.418	417.768	461.116	431.678	418.713	1718.566	1569.097	921.401	1013.957	1265.930	1325.038	1642.471	1203.928	1229.669	1492.021	2251.888	2018.526	1967.821	1977.064	1958.469	2173.686	2132.088	2113.009	2054.208	2014.582	1994.245	2689.053	2840.724	2407.910	2613.796	2684.997	2626.225	2588.575	2599.319	2621.701	2660.774	3459.360	2803.094	2495.003	2616.686	2593.964	2752.185	2616.732	2614.383	2611.765	2635.431	2831.864	
VS-36_01.mat	"K"	1071.570	1197.942	203.193	251.564	248.851	242.225	219.135	198.094	189.953	187.051	187.362	186.624	184.212	185.435	185.601	185.052	189.985	189.985	189.985	189.985	189.985	189.985	189.985	378.156	300.225	292.903	272.143	209.151	211.306	188.217	139.199	215.684	194.523	103.508	165.504	168.782	694.034	958.517	779.510	712.831	698.952	575.292	400.248	280.488	1586.332	1582.436	1274.273	725.895	1114.196	1286.439	1197.117	1514.605	1673.285	1220.300	1162.431	1267.726	1495.550	1982.606	2229.875	2024.151	1959.423	1990.560	1968.603	1941.773	2160.019	2694.799	2942.956	2476.092	2452.707	2631.971	2703.397	2642.450	2628.058	2590.991	2566.890	2621.194	2620.279	2670.945	3216.478	3390.985	2798.497	2460.054	2578.347	2622.171	2595.785	2711.470	
VS-36_01.mat	"IH0"	1197.942	1245.714	180.094	207.090	208.562	208.572	200.843	194.702	188.983	182.171	180.507	176.072	173.489	173.632	174.214	173.088	168.661	165.072	165.694	166.398	165.980	167.599	170.303	403.582	288.172	304.643	328.504	346.987	364.955	383.651	404.699	423.758	435.408	447.546	459.136	468.095	467.517	453.505	427.966	408.524	411.024	424.453	428.693	416.079	2070.828	2174.817	2152.445	2135.480	2128.322	2127.903	2126.421	2119.853	2111.213	2104.783	2094.818	2070.645	2031.622	2012.871	2015.326	2020.370	2015.291	1995.421	1979.231	1980.725	2008.902	2677.861	2849.317	2726.712	2616.936	2600.421	2604.455	2608.834	2611.597	2614.099	2617.354	2623.034	2620.975	2604.824	2592.659	2592.331	2610.969	2671.090	2770.801	2831.001	2842.696	2857.647	
VS-36_03.mat	"kii"	540.000	707.879	150.331	173.410	175.160	176.153	177.341	178.538	179.625	181.808	190.051	190.836	188.759	190.844	195.781	121.290	100.106	99.825	99.138	98.327	98.070	97.845	97.399	371.131	275.006	254.947	271.884	277.887	312.007	602.058	533.082	222.547	283.849	318.468	332.423	345.134	356.932	369.696	399.371	432.283	417.452	414.421	439.839	459.585	1826.982	1322.735	1365.624	1191.911	1182.719	1473.637	1775.227	1813.061	1631.144	2107.831	2026.279	2081.684	2114.476	2116.168	2109.646	2093.716	2071.961	2059.735	2033.401	1978.122	1899.241	2563.303	2257.643	2481.186	2580.498	2492.480	2679.039	3063.939	3013.640	2563.216	2577.246	2264.732	2371.125	2590.561	2627.647	2499.310	2529.344	2549.605	2542.927	2527.311	2496.793	2453.796	
VS-36_03.mat	"K"	540.000	600.783	177.767	173.067	173.341	173.993	174.256	175.458	176.367	176.093	176.201	177.038	178.044	176.782	178.273	178.347	179.045	179.634	179.138	179.968	179.705	183.040	186.766	366.623	285.259	273.247	260.723	252.049	251.824	262.670	275.239	274.615	258.913	261.269	293.790	318.961	320.025	269.417	633.715	910.622	105.094	805.424	812.713	170.232	1464.264	1269.259	1345.387	1379.438	1383.579	1367.179	1321.451	1234.784	1142.834	1086.994	1113.452	1248.516	1392.969	1511.613	1407.294	1772.013	2151.662	1380.780	2020.021	2069.360	1578.575	2664.672	2205.081	2259.221	2343.102	2433.551	2510.563	2575.456	2608.571	2570.867	2512.103	2464.778	2475.664	2615.343	2731.891	2602.242	3112.876	3472.373	2500.316	3319.402	3342.735	2590.991	
VS-36_03.mat	"IY1"	600.783	707.879	134.922	190.716	191.968	189.540	188.617	189.546	192.396	196.101	168.689	99.925	100.138	99.995	99.811	99.450	98.759	98.314	98.129	98.046	97.865	97.620	97.279	372.256	233.564	263.244	300.045	317.758	327.607	336.056	343.634	351.639	359.119	365.293	377.748	400.846	429.433	430.266	416.249	410.736	419.809	443.040	442.970	471.561	2032.999	1615.532	2017.889	2135.199	2046.127	2003.714	2141.196	2111.157	2120.949	2111.898	2108.860	2110.163	2092.522	2072.981	2069.195	2058.826	2049.677	2024.113	1984.568	1932.714	1878.564	2505.363	2569.622	2469.806	2642.729	2216.612	2217.772	2521.330	2582.078	2631.546	2613.675	2522.771	2478.241	2540.392	2546.749	2549.927	2539.868	2540.922	2519.547	2500.895	2472.353	2442.213	
VS-36_04.mat	"kii"	3240.000	3433.277	163.739	163.739	163.739	163.739	163.739	163.739	163.739	163.739	163.739	209.269	216.438	200.156	194.801	190.390	192.601	192.918	192.369	123.125	94.030	94.460	94.653	557.966	885.266	709.315	777.969	756.182	811.990	1034.796	890.559	683.890	271.303	303.387	353.973	364.791	361.837	364.549	375.039	428.741	439.391	458.500	436.365	424.353	1982.224	1996.174	1508.246	1363.853	1660.770	2086.267	2114.309	2087.370	2154.817	2178.975	2083.587	2056.260	2067.536	2118.694	2123.352	2128.755	2055.705	2033.621	2010.172	1964.959	1884.345	2726.282	3149.162	2957.170	2606.920	2660.772	2959.485	2653.953	2785.505	2796.897	2916.612	2847.166	2681.636	2683.687	2805.329	2705.467	2737.321	2531.698	2560.100	2521.156	2500.186	2478.241	
VS-36_04.mat	"K"	3240.000	3324.706	203.656	203.656	203.656	203.656	203.656	203.656	203.656	203.656	203.656	203.656	203.656	203.656	203.656	203.656	203.656	203.656	203.656	203.656	203.656	203.656	203.656	768.507	951.695	857.078	769.871	694.079	686.064	782.730	816.436	775.615	723.493	790.503	790.261	1028.694	1058.099	978.438	899.038	863.543	827.483	626.394	326.005	255.229	1898.371	2010.876	2016.370	1775.214	1440.319	1314.919	1249.395	1505.290	1524.500	1713.735	2072.112	2090.723	2109.787	2116.460	2112.121	2103.106	2064.835	2085.886	2202.280	2223.696	2165.834	2828.120	3186.334	3133.519	3093.201	2944.939	2766.271	2653.231	2489.227	2324.763	2840.297	3161.511	2894.198	2687.988	2609.221	2695.777	2805.203	2775.867	2779.646	2804.625	2863.960	2934.943	
VS-36_04.mat	"IY1"	3324.706	3433.277	163.372	216.782	215.798	205.358	195.670	194.552	194.784	190.059	191.000	192.843	192.281	193.358	193.272	191.577	135.660	93.935	94.007	94.413	94.421	94.478	94.809	389.061	268.533	312.138	346.116	358.794	363.354	366.839	361.675	361.292	365.163	368.197	377.357	406.455	448.080	444.106	432.401	463.087	464.216	433.287	410.028	435.451	2050.086	2124.348	2073.539	2063.132	2051.414	2059.911	2081.054	2110.396	2143.839	2117.634	2127.578	2131.372	2081.612	2033.438	2036.024	2026.298	2008.528	1997.625	1961.686	1913.988	1866.735	2647.979	2929.737	2825.681	2740.302	2640.077	2646.823	2746.534	2786.046	2799.629	2684.709	2768.795	2728.672	2573.296	2502.110	2551.610	2575.743	2518.775	2485.064	2508.716	2492.581	2470.269	
VS-36_16.mat	"ki"	530.000	624.173	177.608	177.608	177.608	177.608	177.608	177.608	177.608	177.608	177.608	177.608	177.608	220.860	217.240	206.189	194.780	181.669	177.912	172.956	170.483	169.532	97.365	533.153	767.940	814.086	727.809	454.270	413.210	412.842	714.084	820.891	756.287	455.710	320.046	389.313	428.461	460.271	469.094	461.471	454.857	440.688	460.041	445.959	1899.008	2124.557	2108.950	2004.090	1356.098	1381.111	1641.127	2017.547	1966.277	1973.915	1982.588	2038.238	2038.031	2020.696	1997.092	1988.854	1944.671	1889.694	1862.120	1819.663	1796.776	2632.554	3225.200	3037.253	2872.026	2606.532	2587.891	2396.949	2398.555	2443.231	2478.245	2535.291	2592.313	2623.438	2623.164	2588.854	2567.667	2575.491	2597.698	2608.752	2596.415	2605.134	
VS-36_16.mat	"K"	530.000	576.354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	638.090	739.085	788.820	813.400	815.862	798.880	649.120	464.570	447.286	426.913	408.466	391.400	418.334	604.922	787.104	832.515	819.114	795.644	746.238	595.340	367.274	1857.479	2142.241	2112.139	2098.731	2116.873	2153.782	1861.993	1340.847	1369.390	1376.320	1381.334	1397.476	1703.323	2055.770	1996.050	1969.162	1965.045	1967.687	1975.534	1980.909	1976.626	2668.000	3305.129	3172.569	3056.020	3014.828	2961.258	2758.963	2627.941	2590.644	2578.154	2591.654	2585.335	2346.414	2351.146	2435.603	2443.568	2440.775	2451.781	2485.161	2522.756	2539.193	
VS-36_16.mat	"IH0"	576.354	624.173	177.608	218.886	218.886	222.622	214.326	206.955	206.012	198.776	195.164	185.356	181.294	179.500	176.761	174.584	171.652	170.720	170.320	169.869	169.207	104.578	82.956	427.947	302.785	322.236	365.183	396.859	412.250	432.561	452.870	464.043	470.330	469.370	463.654	460.234	458.915	452.547	440.773	439.456	455.234	465.717	459.776	427.890	1940.448	2016.238	2049.698	2043.061	2037.165	2030.895	2018.069	2002.807	1993.801	1990.490	1990.586	1969.851	1925.633	1898.525	1883.085	1873.489	1855.366	1827.184	1811.185	1800.601	1791.107	2596.796	2569.235	2602.507	2613.901	2626.967	2632.293	2620.580	2598.967	2584.375	2572.295	2565.810	2567.945	2581.574	2593.168	2600.928	2607.912	2609.878	2600.127	2591.918	2599.483	2614.053	
VS-41_05.mat	"ki"	380.000	467.947	193.968	193.968	193.968	193.968	193.968	193.968	206.890	207.318	215.327	215.297	205.223	198.689	192.710	187.373	185.080	184.899	184.637	184.596	184.355	183.505	181.881	597.472	1448.525	1370.662	1380.769	1439.343	1443.262	523.982	235.340	246.402	259.127	279.913	305.029	327.370	342.090	346.361	346.206	349.688	348.820	349.823	356.151	352.783	1888.538	1805.150	1865.958	1875.251	1822.755	1960.521	1970.702	1841.645	2011.304	2009.909	1979.397	1960.718	1945.855	1936.595	1929.148	1930.484	1911.723	1843.692	1810.025	1795.555	1771.227	2650.308	2975.032	3019.179	3074.209	3073.006	3318.035	3053.623	2549.813	2433.002	2450.949	2424.006	2422.252	2429.121	2437.600	2463.388	2493.801	2523.111	2555.132	2542.374	2513.577	2506.675	
VS-41_05.mat	"K"	380.000	408.995	207.036	207.036	207.036	207.036	207.036	207.036	207.036	207.036	207.036	207.036	207.036	207.036	207.036	207.036	207.036	207.036	207.036	206.890	206.890	206.983	207.216	1138.793	1504.632	1441.980	1397.508	1376.191	1365.497	1365.132	1369.800	1379.729	1392.494	1403.570	1426.414	1456.108	1485.527	1469.356	1409.167	966.844	217.243	230.573	232.296	234.768	1848.520	1776.980	1805.512	1833.074	1855.017	1870.464	1876.900	1879.244	1876.991	1869.970	1859.940	1836.031	1805.710	1769.276	1740.330	2096.340	2281.831	1752.845	1768.787	1791.604	1825.312	2992.152	2978.277	2971.032	2974.870	2993.609	3018.615	3044.749	3066.354	3076.992	3079.945	3077.593	3072.769	3070.161	3067.847	3047.984	3485.605	3607.907	2710.055	2673.568	2632.804	2566.396	
VS-41_05.mat	"IH0"	408.995	467.947	193.102	209.057	217.233	217.260	210.643	204.079	199.040	196.331	190.771	187.827	185.688	185.013	184.978	184.777	184.621	184.594	184.574	184.280	183.693	183.106	181.624	320.784	239.722	247.754	255.768	266.273	282.878	302.173	318.665	331.626	341.152	345.656	346.597	345.919	347.080	350.260	349.439	347.852	350.382	355.517	356.997	351.709	1907.746	1919.877	2027.126	2018.029	1994.044	1976.713	1962.919	1950.707	1943.621	1937.806	1931.896	1928.519	1929.676	1929.792	1907.080	1855.492	1821.218	1808.292	1799.792	1786.799	1767.920	2477.478	2450.720	2440.436	2457.682	2437.734	2421.610	2421.372	2426.428	2430.427	2435.645	2445.879	2463.391	2484.382	2503.215	2527.363	2554.293	2555.894	2539.311	2519.021	2503.930	2507.998	
VS-41_06.mat	"ki"	290.000	385.043	199.094	199.094	199.094	199.094	199.094	199.094	199.094	199.094	199.094	199.094	199.094	206.683	212.207	218.387	215.942	208.547	202.148	193.847	186.160	178.695	174.658	527.150	1046.856	646.394	1349.372	1017.522	677.258	545.449	560.432	638.740	636.077	452.037	271.524	255.322	253.978	256.036	255.712	289.121	339.855	361.268	373.879	362.441	1956.276	2089.924	1882.659	2164.504	2004.631	1985.426	1991.263	1980.078	1943.038	1912.075	1905.144	1967.558	2021.288	2051.723	1995.625	1947.194	1931.542	1896.692	1888.100	1873.767	1814.840	2693.258	2922.691	2954.272	3556.371	3282.503	3017.062	2830.951	2710.575	2551.980	2481.216	2480.421	2494.450	2461.399	2457.575	2528.089	2545.595	2537.155	2524.389	2545.609	2572.666	2614.036	
VS-41_06.mat	"K"	290.000	344.832	208.136	208.136	208.136	208.136	208.136	208.136	208.136	208.136	208.136	208.136	208.136	208.136	208.136	208.136	208.136	208.136	208.136	208.136	208.136	206.683	208.499	682.477	1404.962	705.123	427.852	970.361	1240.577	1163.165	931.860	708.535	614.225	539.257	532.873	567.172	627.978	658.354	650.115	602.411	455.234	305.218	265.473	256.284	1976.756	2333.084	1949.331	1675.337	2057.448	1986.959	2011.532	2000.406	1987.471	1982.715	1990.839	1994.758	1976.180	1950.623	1931.602	1916.199	1904.135	1901.516	1924.842	1978.828	2017.510	2804.455	3057.528	3153.615	2676.965	3254.532	3369.829	3358.088	3235.352	3064.902	2924.066	2839.991	2781.506	2695.450	2579.059	2506.999	2483.307	2477.276	2479.066	2489.814	2495.724	2467.069	
VS-41_06.mat	"IH0"	344.832	385.043	198.330	217.409	219.176	215.837	217.832	216.820	214.414	210.293	206.390	205.503	201.070	197.900	194.705	190.647	188.685	185.368	181.394	178.424	176.292	175.137	173.563	308.346	253.774	253.091	253.993	255.752	256.662	255.656	254.129	256.691	269.841	294.637	320.873	338.741	348.662	355.662	363.079	370.266	374.724	374.149	366.939	353.486	1929.943	2027.077	2040.160	2060.612	2052.406	2000.701	1962.507	1949.472	1944.682	1939.893	1930.467	1914.473	1897.029	1888.117	1888.089	1889.024	1885.726	1875.496	1855.076	1824.284	1788.924	2535.522	2451.090	2449.909	2455.599	2482.274	2527.933	2551.030	2548.176	2542.673	2540.424	2537.221	2529.426	2521.323	2524.059	2536.898	2549.150	2559.487	2571.847	2588.801	2608.538	2629.513	
frog-10b.mat	"ki"	1439.422	1557.193	170.378	154.832	153.376	151.756	156.353	162.153	163.421	164.220	164.030	165.395	166.346	167.736	167.736	167.736	211.227	206.337	197.823	187.952	184.353	175.611	170.907	414.689	245.000	273.203	205.899	208.096	226.431	254.062	256.530	226.973	1051.085	974.892	822.043	703.943	381.519	250.330	295.104	370.241	412.888	430.473	421.571	388.466	1796.673	1504.523	1129.677	1096.399	1486.922	1542.824	1506.880	1614.773	1740.334	2107.920	2048.727	2061.101	2108.297	1985.999	2101.624	2088.225	2073.740	2033.939	1975.884	1930.002	1908.933	2635.667	2845.080	2698.062	2678.296	2641.699	2701.966	2705.623	3309.985	2432.957	3026.572	2606.427	2374.729	2281.316	2172.753	3180.596	3346.180	2343.493	2137.366	2267.643	2350.714	2503.967	
frog-10b.mat	"K"	1439.422	1519.535	160.422	155.105	154.059	153.186	151.746	152.466	157.826	161.147	164.349	163.334	164.040	164.286	164.178	165.579	166.103	167.138	168.600	168.600	168.600	168.600	168.600	430.299	239.354	263.566	275.456	207.635	201.762	208.436	220.611	242.982	257.272	260.275	244.149	221.502	998.489	1073.271	861.513	806.496	725.646	617.477	288.467	245.617	1702.977	1532.669	1390.816	1028.085	1005.367	1347.904	1519.671	1544.654	1525.717	1500.623	1620.818	1560.918	1828.048	2118.368	2050.401	2048.567	2065.927	2098.117	2098.454	1925.425	2100.625	2675.871	2879.979	2742.653	2688.559	2706.170	2617.781	2659.221	2714.934	2657.058	2731.300	3380.322	2955.620	2322.346	3021.021	2736.703	2427.951	2358.323	2302.065	2205.153	2170.644	3023.278	
