Filename,seq,seq_id,Label,part,seg_Start,seg_End,pF0_mean,pF0_means001,pF0_means002,pF0_means003,pF0_means004,pF0_means005,pF0_means006,pF0_means007,pF0_means008,pF0_means009,pF0_means010,pF0_means011,pF0_means012,pF0_means013,pF0_means014,pF0_means015,pF0_means016,pF0_means017,pF0_means018,pF0_means019,pF0_means020,pF1_mean,pF1_means001,pF1_means002,pF1_means003,pF1_means004,pF1_means005,pF1_means006,pF1_means007,pF1_means008,pF1_means009,pF1_means010,pF1_means011,pF1_means012,pF1_means013,pF1_means014,pF1_means015,pF1_means016,pF1_means017,pF1_means018,pF1_means019,pF1_means020,pF2_mean,pF2_means001,pF2_means002,pF2_means003,pF2_means004,pF2_means005,pF2_means006,pF2_means007,pF2_means008,pF2_means009,pF2_means010,pF2_means011,pF2_means012,pF2_means013,pF2_means014,pF2_means015,pF2_means016,pF2_means017,pF2_means018,pF2_means019,pF2_means020,pF3_mean,pF3_means001,pF3_means002,pF3_means003,pF3_means004,pF3_means005,pF3_means006,pF3_means007,pF3_means008,pF3_means009,pF3_means010,pF3_means011,pF3_means012,pF3_means013,pF3_means014,pF3_means015,pF3_means016,pF3_means017,pF3_means018,pF3_means019,pF3_means020,dur,before,after,word,issue,dur_mod,sentence
karuk-2015-04-18-vs-4_14.mat,uxi,154,UH0,V1,1001.478,1080.495,194.388,196.804,197.97,199.526,201.925,203.426,203.038,201.232,199.761,198.601,197.22,195.595,194.042,192.654,191.305,189.588,187.7,186.21400000000003,184.954,183.574,182.582,328.006,204.909,241.383,246.84,265.808,284.904,294.428,300.4290000000001,311.7390000000001,323.749,329.665,320.981,309.465,307.66,301.994,289.459,284.737,278.505,230.129,594.896,913.975,1099.372,1742.1760000000004,1643.46,1277.265,1020.374,959.005,931.859,905.062,908.637,926.239,930.161,930.364,934.713,931.949,926.881,925.352,923.313,922.365,924.296,1571.4029999999998,1737.064,2513.902,2381.967,2215.391,2030.083,2161.051,2266.074,2248.318,2336.151,2452.7870000000007,2571.808,2704.043,2619.151,2545.445,2522.196,2449.307,2423.661,2494.106,2487.583,2314.233,3246.791,3954.819,79.01699999999983,P,HH,puxich,,79.01699999999983,vura uum puxich tuquh paqishkeesh
karuk-2015-04-18-vs-4_14.mat,uxi,154,HH,C,1080.495,1185.07,188.343,182.103,181.329,180.306,180.191,183.385,183.385,183.385,183.385,183.385,183.385,183.385,183.385,183.385,183.385,183.385,183.385,183.385,183.385,183.385,246.306,900.5089999999999,908.496,874.534,797.1489999999999,812.2489999999998,880.107,862.2339999999998,894.363,918.596,913.142,905.988,914.945,953.058,941.784,929.688,961.709,958.247,958.862,978.705,1012.271,669.919,1398.059,1592.305,1675.929,1590.4879999999996,1187.0739999999996,1024.744,1432.656,1663.026,1686.444,1546.17,1338.219,1355.79,1419.197,1072.736,1122.042,1332.767,1228.079,1226.172,1126.813,1776.889,1641.494,3714.324,3927.165,3883.27,3841.632,3569.863,2618.02,3342.407,4031.769,4078.701,4049.881,4011.013,4050.133,4137.01,4074.815,3958.482,3930.537,3300.815,4033.565,2725.619,3697.402,3325.932,104.57500000000003,UH0,IH0,puxich,,104.57500000000003,vura uum puxich tuquh paqishkeesh
karuk-2015-04-18-vs-4_14.mat,uxi,154,IH0,V2,1185.07,1275.601,194.073,245.917,248.086,227.531,213.36900000000003,206.567,200.718,195.606,191.74,187.835,184.182,181.359,179.731,178.86,178.208,177.52,177.283,176.74900000000005,175.985,175.69099999999997,176.13299999999995,419.263,337.1930000000001,370.523,397.545,413.759,417.36800000000005,415.71,418.74,425.311,431.541,440.484,442.907,441.817,447.666,457.203,460.336,459.611,463.051,457.069,395.552,322.017,1411.5410000000004,1081.08,1093.153,1091.023,1101.661,1134.438,1157.267,1186.52,1241.818,1294.231,1372.797,1424.523,1455.957,1510.5839999999996,1599.108,1659.285,1705.953,1756.503,1771.7679999999998,1761.3770000000004,1782.285,2518.475,2250.752,3066.351,2758.2990000000004,2682.679,2649.895,2601.943,2574.901,2533.346,2439.7870000000007,2433.859,2446.711,2424.964,2428.524,2441.643,2411.721,2387.112,2427.605,2429.167,2412.167,2426.573,90.53100000000019,HH,CH,puxich,,90.53100000000019,vura uum puxich tuquh paqishkeesh
karuk-2015-04-18-vs-4_16.mat,uxi,155,UH0,V1,2040.938,2108.434,165.72799999999995,165.72799999999995,165.72799999999995,165.72799999999995,186.164,184.873,180.887,178.47299999999996,175.92,174.097,172.12400000000005,169.885,167.392,164.606,160.921,157.326,154.20600000000005,151.618,149.686,147.266,145.11700000000005,343.32,286.4240000000001,355.833,373.387,339.473,335.41,336.164,330.885,327.013,328.9240000000001,334.611,337.148,338.6980000000001,347.164,359.1140000000001,367.168,369.278,371.16,366.561,347.38,320.236,884.9060000000002,1241.329,1154.99,802.295,794.253,786.4830000000002,788.685,804.285,820.1010000000001,826.2769999999998,828.808,832.64,835.086,842.563,874.678,915.476,932.912,922.036,890.28,861.095,868.702,2395.432,2022.36,1998.539,2060.184,2303.486,2522.116,2523.844,2479.52,2570.673,2699.805,2750.492,2712.1,2594.35,2473.245,2459.2960000000007,2471.735,2439.742,2358.771,2235.288,2157.452,2128.3920000000007,67.49599999999987,P,HH,puxich,,67.49599999999987,paqishkeesh vura uum puxich tuquh
karuk-2015-04-18-vs-4_16.mat,uxi,155,HH,C,2108.434,2402.832000000001,353.9480000000001,138.196,124.194,119.306,401.766,452.825,447.28,440.89,451.05800000000005,442.052,438.847,448.71,456.087,454.497,454.497,454.497,454.497,454.497,454.497,454.497,224.653,821.633,653.1,605.261,845.577,852.431,763.193,864.957,902.439,909.827,881.66,868.835,874.942,866.716,851.1619999999998,855.08,894.066,839.694,911.628,920.524,836.59,475.821,1414.8870000000004,1539.277,1084.548,985.901,928.187,871.7610000000002,1611.561,1740.796,1827.792,1737.2620000000004,1742.802,1725.306,1303.503,1287.17,1511.321,1682.269,1351.088,1565.368,1276.9589999999996,1314.336,1223.438,3024.394,3295.723,2377.5,2223.708,2179.819,2180.402,3456.985,3839.46,3708.013,3768.192,4033.353,3794.358,1822.313,2975.619,3573.681,3558.612,3064.626,3472.489,2528.611,2070.291,2451.043,294.3980000000006,UH0,IH0,puxich,,294.3980000000006,paqishkeesh vura uum puxich tuquh
karuk-2015-04-18-vs-4_16.mat,uxi,155,IH0,V2,2402.832000000001,2508.968,191.816,226.881,218.881,209.308,205.89,203.831,202.594,200.89,199.976,198.417,196.732,194.849,192.384,189.721,186.58,183.189,178.331,171.99599999999995,166.196,159.428,153.515,379.112,346.087,371.872,389.759,396.689,397.476,400.525,400.657,398.677,395.214,394.105,390.136,382.522,374.457,366.431,365.154,384.756,398.013,383.705,346.311,307.713,1727.376,1259.877,1215.238,1309.355,1416.631,1443.1660000000004,1511.648,1586.164,1608.889,1650.126,1757.6370000000004,1851.075,1904.208,1937.167,1997.579,2045.992,2091.676,2082.356,2018.033,1999.545,1879.247,2405.466,2037.559,2108.845,2443.158,2592.86,2546.7960000000007,2478.67,2459.8160000000007,2383.6620000000007,2324.291,2350.231,2378.885,2360.005,2340.405,2341.196,2382.432,2471.079,2506.893,2560.983,2542.273,2469.29,106.13599999999953,HH,CH,puxich,,106.13599999999953,paqishkeesh vura uum puxich tuquh
karuk-2015-04-18-vs-4_17.mat,uxi,156,UH0,V1,1026.847,1095.314,158.322,183.155,177.697,183.877,179.705,156.414,157.151,158.463,155.58,153.88299999999995,153.235,152.822,152.025,151.372,150.431,150.52,150.093,149.218,148.80200000000005,147.845,147.019,363.696,332.8180000000001,365.179,391.761,407.374,410.816,405.45,408.22,416.197,410.893,396.666,386.339,379.226,363.231,330.181,305.062,296.03,296.121,301.4120000000001,315.143,357.191,948.752,818.835,847.336,853.27,856.6360000000002,860.2180000000002,857.32,871.942,901.442,925.252,939.877,963.673,999.748,1023.133,1039.054,1042.656,1032.131,1027.2910000000004,1025.496,1032.145,1066.637,2208.187,2473.738,2426.474,2220.063,2203.59,2238.302,2215.764,2109.959,1958.637,1909.392,1941.591,1933.205,1832.594,1876.288,2147.475,2320.521,2461.649,2565.423,2555.629,2471.753,2263.197,68.46699999999987,P,HH,puxich,,68.46699999999987,paqishkeesh vura puxich tuquh
karuk-2015-04-18-vs-4_17.mat,uxi,156,HH,C,1095.314,1204.977,142.701,145.639,144.816,142.874,140.231,137.451,137.451,137.451,137.451,137.451,137.451,137.451,137.451,137.451,137.451,137.451,137.451,137.451,137.451,137.451,137.451,986.949,703.8760000000002,1010.576,1040.639,1060.477,882.918,854.306,958.672,1023.725,1041.762,1049.025,1088.876,1095.741,1077.501,1075.381,1079.148,1061.971,1085.34,1131.934,1158.222,518.639,1703.284,1107.399,1454.35,1503.48,1298.161,1459.1,1441.162,1631.2179999999996,1825.073,1930.002,1930.75,1965.747,2167.626,2014.178,1961.995,1948.094,1881.44,1941.051,1841.427,1628.4489999999996,1270.259,3266.168,3052.472,4000.439,3259.51,2455.545,2239.665,3400.513,3609.561,3495.453,3533.974,3538.778,3453.994,3268.086,3333.3340000000007,3431.0959999999995,3433.857,3439.343,3492.514,3496.171,3478.292,2346.784,109.663,UH0,IH0,puxich,,109.663,paqishkeesh vura puxich tuquh
karuk-2015-04-18-vs-4_17.mat,uxi,156,IH0,V2,1204.977,1277.624,165.419,165.419,165.419,192.972,191.534,182.879,174.65200000000004,170.28599999999997,167.637,162.968,161.67700000000005,161.046,160.283,159.575,158.529,157.96,157.615,156.773,155.687,154.748,153.79,439.142,393.674,408.339,408.19,406.659,414.931,433.695,460.323,471.93,469.639,468.217,471.163,472.87,466.269,456.45,448.436,445.168,441.235,435.965,424.132,405.094,1397.7679999999998,1156.931,1122.657,1109.136,1134.583,1161.313,1199.641,1269.622,1317.0,1357.381,1397.417,1440.6470000000004,1489.259,1519.836,1545.067,1576.66,1596.516,1610.559,1636.015,1656.055,1634.571,2490.509,2431.595,2832.44,2549.353,2436.313,2413.98,2415.194,2408.734,2397.203,2377.611,2367.578,2371.647,2371.255,2350.75,2322.331,2333.383,2404.382,2513.918,2600.245,2782.555,3101.943,72.64700000000015,HH,CH,puxich,,72.64700000000015,paqishkeesh vura puxich tuquh
karuk-2015-04-18-vs-4_23.mat,uxi,157,UH0,V1,2900.595,2967.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.7180000000002,628.184,668.878,629.026,627.317,656.456,684.0219999999998,677.6239999999998,662.887,661.61,643.851,581.299,500.845,513.962,705.175,904.37,1048.44,1144.365,1084.608,975.608,947.556,1948.257,1157.478,2414.133,2383.801,2388.925,2354.455,2230.188,2040.879,1847.58,1747.625,1716.4070000000004,1685.644,1672.497,1712.021,1890.446,2181.445,2185.861,2029.194,1927.101,1867.45,1811.065,3149.715,2856.968,3197.699,3238.092,3806.749,3590.769,3449.425,3491.66,3051.1940000000004,2732.071,2676.44,2638.112,2716.369,3076.044000000001,3323.9790000000007,3381.155,3327.824,3275.512,3241.855,3189.312,3082.427,67.32500000000027,P,HH,puxich,V1 absent,0.0,manaa vaa paqavansa vura vaa puxich mit vura itihaan vura ikpihan
karuk-2015-04-18-vs-4_23.mat,uxi,157,HH,C,2967.92,3097.145,448.706,448.706,494.799,479.978,446.291,450.632,452.312,472.897,487.77,472.196,496.051,493.362,490.346,490.346,490.346,490.346,372.99300000000005,371.867,353.61800000000005,349.48800000000006,349.48800000000006,1034.948,1040.879,1025.728,914.668,854.1139999999998,994.913,1038.184,1002.41,1011.513,1105.803,1071.002,1045.893,1081.226,1102.872,1159.839,1150.513,1084.558,1060.2910000000004,1005.943,1048.259,921.846,1861.9,1800.922,1811.451,1753.645,2005.955,2250.549,2270.036,2411.093,2120.312,2035.677,2038.705,2062.366,1967.706,2060.341,2051.436,1691.5870000000002,1538.787,1341.464,1487.696,1312.201,1289.612,3230.667,3211.4390000000008,3337.938,3322.125,3265.327,3034.413,2975.453,3128.44,3304.991,3241.663,3202.559,3274.494,3305.973,3251.269,3234.81,3234.077,3179.261,3092.2870000000007,3316.79,3342.492,3376.399000000001,129.2249999999999,UH0,IH0,puxich,V1 absent,129.2249999999999,manaa vaa paqavansa vura vaa puxich mit vura itihaan vura ikpihan
karuk-2015-04-18-vs-4_23.mat,uxi,157,IH0,V2,3097.145,3199.883,188.044,228.914,230.795,221.22,203.394,195.39,188.99400000000003,184.97,181.46400000000003,178.553,176.79,176.702,177.097,177.644,178.267,178.979,179.638,180.379,180.886,180.553,179.562,412.80300000000005,292.257,363.013,415.138,433.64,440.622,445.702,451.858,456.273,459.716,466.034,468.847,469.32,460.201,443.919,430.406,421.578,404.783,370.09,316.2390000000001,273.587,1452.7679999999998,1145.752,1143.565,1204.739,1242.19,1277.86,1320.739,1380.5120000000004,1429.95,1480.7679999999998,1551.279,1590.839,1608.0510000000004,1621.921,1622.052,1618.234,1610.431,1597.408,1557.9620000000002,1525.804,1552.531,2484.601,2741.5290000000005,2598.613,2491.781,2458.906,2438.822,2430.763,2438.648,2437.408,2418.719,2421.665,2430.334,2435.194,2433.939,2452.57,2521.009,2534.219,2516.623,2452.811,2470.682,2525.969,102.73799999999984,HH,CH,puxich,V1 absent,102.73799999999984,manaa vaa paqavansa vura vaa puxich mit vura itihaan vura ikpihan
karuk-2015-04-18-vs-4_32.mat,upi,158,UH0,V1,1584.497,1718.696,191.632,223.003,221.657,208.472,202.945,200.297,191.641,183.567,180.802,179.957,181.032,182.23,183.715,183.008,182.973,186.775,188.894,189.319,185.144,186.219,186.708,338.81,279.846,310.099,355.869,350.209,358.648,363.763,362.919,363.253,352.871,363.088,364.809,362.69,347.723,346.278,371.682,352.289,288.176,297.39,301.752,292.901,830.554,1099.844,758.3710000000002,781.807,806.12,836.3580000000002,839.467,834.255,846.698,832.182,839.235,835.4019999999998,836.637,844.9019999999998,815.4789999999998,812.7669999999998,819.564,813.541,814.295,829.946,681.685,2555.289,2862.981,2673.454,2680.091,2548.92,2499.752,2567.459,2577.9210000000007,2544.347,2551.263,2547.059,2567.435,2580.468,2522.3160000000007,2375.875,2357.89,2422.113,2500.105,2464.542,2549.67,2640.525,134.19900000000007,P,P,pupitihara,,134.19900000000007,paqaraar uum vura pupitihara
karuk-2015-04-18-vs-4_32.mat,upi,158,P,C,1718.696,1865.614,182.989,181.659,182.914,184.551,184.551,184.551,184.551,184.551,184.551,184.551,184.551,184.551,184.551,184.551,184.551,184.551,184.551,184.551,184.551,184.551,184.551,481.304,306.001,334.059,363.136,401.422,449.986,393.492,413.523,494.302,462.624,444.736,384.401,314.647,760.1560000000002,1642.499,1142.846,447.245,317.281,190.61900000000003,191.945,208.928,1827.107,2378.987,2174.972,1360.026,1237.12,1644.402,1886.632,1973.052,2061.425,1732.566,1615.4589999999996,1624.095,1575.348,2065.519,2841.952,2230.425,1746.379,1780.537,1607.44,1531.922,1485.741,2973.548,3749.28,3621.444,2610.2870000000007,2564.451,3074.164,2829.996,2913.753,3323.086,3033.84,2802.541,2773.003,2810.816,3246.576,4085.286,3515.447,2621.63,2769.672,2622.309,2386.014,2306.862,146.9179999999999,UH0,IH0,pupitihara,,146.9179999999999,paqaraar uum vura pupitihara
karuk-2015-04-18-vs-4_32.mat,upi,158,IH0,V2,1865.614,1958.469,195.325,226.351,230.864,224.738,205.395,199.902,201.543,193.65,190.943,187.736,187.99,186.793,187.352,187.78,188.72,189.919,189.683,189.652,188.8,189.02,185.363,357.921,267.616,291.652,334.82,362.984,370.471,375.922,376.89,376.477,375.415,376.64,378.009,378.009,380.19,380.505,379.322,371.84,361.899,352.576,345.571,326.373,1633.22,1430.489,1215.127,1242.286,1330.583,1422.049,1528.958,1581.165,1601.521,1613.906,1656.427,1721.638,1717.2979999999998,1724.71,1837.927,1757.82,1610.253,1849.17,1933.196,1953.732,1954.454,2112.0660000000007,2321.428,2138.137,2109.561,2121.12,2096.7670000000007,2112.687,2134.922,2143.51,2161.684,2143.846,2121.613,2098.624,2077.114,2051.878,2035.724,2035.149,2043.995,2120.868,2123.356,2054.538,92.85500000000002,P,T,pupitihara,,92.85500000000002,paqaraar uum vura pupitihara
karuk-2015-04-18-vs-4_38.mat,ika,159,IH0,V1,837.2310000000001,883.462,175.03599999999997,177.792,178.554,176.668,174.706,174.72299999999996,176.063,176.762,175.77,174.247,174.673,177.046,177.225,175.72,174.845,174.153,174.395,174.011,172.136,170.238,169.477,273.926,394.0,356.528,330.136,321.533,320.082,302.261,271.648,239.12,219.86900000000003,218.489,230.144,242.394,246.213,244.607,242.442,244.713,251.67,256.361,254.199,247.421,1508.819,1339.631,1365.294,1372.836,1410.104,1598.4679999999996,1728.237,1728.851,1700.889,1677.733,1665.3629999999996,1646.589,1611.6470000000004,1574.846,1555.899,1551.065,1513.6,1412.543,1303.349,1239.448,1201.376,2494.4120000000007,2852.358,2837.345,2717.085,2516.909,2451.065,2485.458,2446.922,2368.9120000000007,2320.524,2322.427,2372.515,2420.152,2428.695,2426.149,2429.77,2443.205,2469.707000000001,2495.341,2505.416,2505.007,46.23099999999989,M,K,mikafih,,46.23099999999989,pufaat mikafih
karuk-2015-04-18-vs-4_38.mat,ika,159,K,C,883.462,998.588,162.761,165.842,163.731,157.415,157.415,157.415,157.415,157.415,157.415,157.415,157.415,157.415,157.415,157.415,157.415,157.415,157.415,157.415,157.415,157.415,157.415,688.4810000000001,242.291,286.328,339.935,322.073,275.27,258.163,281.178,310.797,328.045,1464.318,2077.498,1870.924,963.965,765.315,863.545,995.057,770.94,478.885,413.126,481.335,1849.639,1334.864,1702.902,1777.185,1776.445,1696.229,1728.786,1885.329,1971.369,2253.462,2423.877,2250.731,2266.56,1987.556,1876.106,1885.684,1742.91,1753.589,1673.254,1625.339,1533.2220000000002,2699.901,2502.594,2553.0660000000007,2471.499,2463.8720000000008,2597.637,2820.504000000001,3064.456,2975.725,3122.7470000000008,3598.699,4019.922,4430.962,3040.752,2223.207000000001,2163.432,1880.388,1949.635,2087.987,2098.544,1995.257,115.12600000000008,IH0,AH0,mikafih,,115.12600000000008,pufaat mikafih
karuk-2015-04-18-vs-4_38.mat,ika,159,AH0,V2,998.588,1100.798,90.735,90.735,90.735,90.735,90.735,90.735,90.735,60.344,60.291,59.99,59.644,59.479,59.269,59.13800000000001,58.999,59.00899999999999,58.86,118.228,176.81599999999997,175.405,175.982,651.089,522.798,532.286,550.447,571.893,606.446,632.852,628.866,636.405,674.7819999999998,690.023,675.294,676.5939999999998,687.8,701.27,708.1030000000002,692.393,671.9830000000002,673.487,696.965,779.378,1237.56,1403.745,1351.063,1318.203,1270.311,1242.615,1238.615,1242.973,1240.083,1229.705,1210.849,1194.512,1187.77,1192.438,1208.124,1204.7089999999996,1187.295,1184.503,1197.037,1138.399,1243.069,2216.353,2448.379,2512.07,2586.531,2561.784,2463.8920000000007,2362.414,2143.954,2143.95,2306.658,2253.627,2069.325,2110.473,2197.273,2108.848,1889.337,1897.313,1841.12,1611.83,1401.654,3201.692,102.20999999999992,K,F,mikafih,,102.20999999999992,pufaat mikafih
karuk-2015-04-18-vs-4_40.mat,uxi,160,UH0,V1,1119.337,1123.733,184.276,184.307,184.291,184.291,184.291,184.291,184.291,184.291,184.291,184.291,184.273,184.255,184.255,184.255,184.255,184.25,184.245,184.245,184.245,184.246,184.248,584.3240000000002,551.749,569.914,569.914,569.914,569.914,582.945,595.975,595.975,595.975,601.0169999999998,606.06,606.06,606.06,606.06,605.105,604.151,604.151,604.151,600.206,596.261,1834.898,1837.231,1839.983,1839.983,1839.983,1839.983,1840.282,1840.58,1840.58,1840.58,1838.87,1837.159,1837.159,1837.159,1837.159,1834.449,1831.738,1831.738,1831.738,1828.593,1825.448,2439.4120000000007,2428.987,2424.966,2424.966,2424.966,2424.966,2429.382,2433.797,2433.797,2433.797,2440.016,2446.234,2446.234,2446.234,2446.234,2449.131,2452.028,2452.028,2452.028,2449.234,2446.4410000000007,4.395999999999958,P,HH,puxich,V1 absent,0.0,vaa vura uum puxich ta nafurathfip
karuk-2015-04-18-vs-4_40.mat,uxi,160,HH,C,1123.733,1239.124,347.835,184.115,327.623,393.04,394.222,398.45,388.861,392.53,376.332,372.885,358.25699999999995,341.811,327.408,324.081,328.98800000000006,339.694,340.659,340.5,350.464,366.55300000000005,329.011,879.065,574.382,532.7280000000002,413.559,808.578,858.436,878.39,844.7689999999999,940.726,948.233,960.62,958.265,986.355,1040.544,1037.837,1037.313,1021.751,1017.353,1067.369,1106.101,582.422,1620.7,1756.641,1598.8010000000004,1604.931,1717.045,1460.168,1489.519,1416.9720000000002,1632.4820000000002,1804.549,1940.171,1338.836,1717.71,1854.698,1953.71,2006.79,1594.896,1447.997,1466.083,1475.661,1219.326,2897.911,2359.1020000000008,2233.488,2162.699,2887.783,1959.683,2193.429,2188.394,2955.923,3675.967,3813.655,2296.726,3522.907,3628.929,3728.415,4299.218,3076.123,2332.864,1976.61,3545.301,3137.446,115.39100000000008,UH0,IH0,puxich,V1 absent,115.39100000000008,vaa vura uum puxich ta nafurathfip
karuk-2015-04-18-vs-4_40.mat,uxi,160,IH0,V2,1239.124,1327.2279999999996,213.372,270.825,270.186,246.745,229.629,220.534,214.484,210.409,207.771,204.86900000000003,202.581,200.844,200.168,199.924,200.02,199.955,199.528,198.469,196.729,195.071,193.198,461.294,403.567,430.594,446.093,452.407,449.929,446.33,445.54,448.59,460.664,470.398,470.497,472.244,478.395,483.286,486.959,515.503,600.827,595.995,365.314,353.702,1404.195,1144.738,1147.431,1167.784,1206.183,1242.32,1250.07,1268.785,1318.0970000000002,1376.686,1405.2379999999996,1424.014,1455.6660000000004,1514.95,1577.875,1594.017,1578.993,1588.725,1609.655,1612.061,1619.39,2614.403,2794.178,2774.468,2732.563,2686.324,2656.612,2612.608,2567.567,2557.95,2587.798,2586.484,2575.615,2574.154,2577.3920000000007,2566.707000000001,2550.604,2531.201,2533.696,2580.002,2608.494,2598.749,88.10399999999981,HH,CH,puxich,V1 absent,88.10399999999981,vaa vura uum puxich ta nafurathfip
karuk-2015-04-18-vs-4_41.mat,uxi,161,UH0,V1,462.528,496.901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.922,683.322,681.5889999999998,676.569,671.8639999999998,669.488,671.324,679.038,687.299,695.914,702.6519999999998,700.669,689.175,667.658,649.056,641.492,641.552,647.6080000000002,653.169,653.5980000000002,647.63,1856.115,1832.048,1940.922,2015.612,2029.566,2019.404,1990.427,1954.664,1931.662,1919.661,1915.796,1916.822,1912.007,1892.868,1868.842,1852.224,1818.144,1722.989,1635.206,1570.66,1515.795,3277.752,3412.528,3462.433,3479.66,3468.505,3441.8140000000008,3394.196,3346.536,3326.633,3337.618,3371.666,3392.765,3399.005,3404.8140000000008,3427.39,3463.132,3318.111,2832.791,2761.381,2784.593,2840.23,34.37299999999999,P,HH,puxich,V1 absent,0.0,karu puxich tufurathfip
karuk-2015-04-18-vs-4_41.mat,uxi,161,HH,C,496.901,593.595,236.496,236.496,236.496,236.496,236.496,236.496,236.496,236.496,236.496,236.496,236.496,236.496,236.496,236.496,236.496,236.496,236.496,236.496,236.496,236.496,236.496,858.211,653.345,717.809,788.591,801.7360000000001,821.393,871.7389999999998,856.2439999999998,839.1239999999998,890.7,942.852,953.516,957.952,973.723,978.742,1017.882,989.602,926.995,1000.329,923.424,285.972,1358.466,1471.494,1484.9679999999996,1643.4720000000002,1636.4879999999996,1398.053,1293.556,1345.244,1420.216,1357.2579999999996,1212.661,1139.808,1433.164,1586.458,1423.695,1298.442,1075.421,1153.267,1199.105,1369.812,1229.275,2605.295,2944.636,3014.967,2796.021,2631.563,2642.865,2567.636,2753.7209999999995,3269.098,2826.941,2488.814,2603.686,2533.153,3422.17,2238.271,1685.366,1943.988,2152.877,2142.766,2762.087,2519.505,96.69400000000002,UH0,IH0,puxich,V1 absent,96.69400000000002,karu puxich tufurathfip
karuk-2015-04-18-vs-4_41.mat,uxi,161,IH0,V2,593.595,665.087,218.069,239.948,244.716,240.126,234.398,227.828,222.981,218.486,216.409,214.739,213.277,212.121,211.173,211.049,210.805,210.4,209.784,208.922,207.786,205.579,202.836,397.048,319.089,350.107,404.643,439.856,446.285,445.681,443.126,443.375,448.403,451.727,451.208,445.735,434.259,417.919,399.141,368.935,334.343,308.187,300.944,304.039,1499.338,1208.067,1261.068,1378.385,1404.4979999999996,1413.819,1440.696,1489.342,1524.842,1554.805,1595.645,1631.88,1641.3010000000004,1615.895,1579.571,1562.915,1548.912,1520.8529999999996,1515.3339999999996,1539.224,1565.802,2467.604,2216.364,2291.111,2513.775,2517.157,2502.226,2483.773,2475.092,2467.862,2454.434,2437.38,2417.018,2402.78,2397.222,2406.742,2434.574,2485.132,2523.535,2564.795,2640.317,2708.048,71.49199999999995,HH,CH,puxich,V1 absent,71.49199999999995,karu puxich tufurathfip
karuk-2015-04-18-vs-4_59.mat,iika,162,IY1,V1,565.043,710.079,185.868,212.591,203.331,195.804,186.902,184.655,182.477,182.511,182.787,183.613,184.05,183.893,183.897,183.987,184.287,184.441,183.989,183.157,179.65200000000004,177.576,171.808,367.036,378.93,403.806,383.964,374.58,377.344,378.906,377.341,376.285,374.511,374.324,373.112,372.205,370.696,370.387,370.062,367.361,362.98800000000006,339.647,315.184,300.361,2099.244,2207.334,2221.8,1884.26,2157.137,2197.659,2187.9,2227.114,2229.009,2244.988,2278.451,2331.033,2342.386,2360.6910000000007,2358.777,2379.631,2146.288,1753.812,1179.815,1205.391,2056.411,2661.331,3018.161,3175.598,2584.809,2254.464,2535.186,2917.961,2983.358,3080.717,2739.968,2648.704,2532.271,2418.701,2392.888,2385.476,2446.694,2424.955,2444.319,2437.903,2454.952,3234.806,145.03599999999994,sil,K,iikam,,145.03599999999994,iikam paaxiitichas kunihmarathunanaatih xas vura vaa kaan kunikshaahtih
karuk-2015-04-18-vs-4_59.mat,iika,162,K,C,710.079,833.3710000000002,178.12400000000005,167.634,164.412,167.62900000000005,176.575,182.864,185.111,183.718,184.508,185.741,188.039,188.039,188.039,188.039,188.039,188.039,188.039,188.039,188.039,188.039,188.039,558.0169999999998,292.965,328.151,366.926,372.196,371.921,369.994,367.34,386.08,611.021,664.451,576.4580000000002,523.887,802.8739999999998,775.8589999999998,709.243,815.795,1011.151,922.22,575.622,354.847,2129.479,2502.245,2477.167,2457.644,2463.125,2456.753,2427.771,2365.625,2100.593,1935.824,1877.807,1878.359,1854.858,1870.631,1959.384,2029.782,1998.548,2058.228,2087.071,1990.204,1799.546,2920.168,3249.6620000000007,3217.076,3059.512,3054.976,3107.019,3058.945,3017.503,2815.349,2602.072,3220.555,3422.203,2977.013,3054.379000000001,3076.187,2969.219,2856.641,2597.458,2445.7670000000007,2316.53,2343.321,123.29200000000013,IY1,AH0,iikam,,123.29200000000013,iikam paaxiitichas kunihmarathunanaatih xas vura vaa kaan kunikshaahtih
