Filename	Label	seg_Start	seg_End	pF0_mean	pF0_means001	pF0_means002	pF0_means003	pF0_means004	pF0_means005	pF0_means006	pF0_means007	pF0_means008	pF0_means009	pF0_means010	pF0_means011	pF0_means012	pF0_means013	pF0_means014	pF0_means015	pF0_means016	pF0_means017	pF0_means018	pF0_means019	pF0_means020	pF1_mean	pF1_means001	pF1_means002	pF1_means003	pF1_means004	pF1_means005	pF1_means006	pF1_means007	pF1_means008	pF1_means009	pF1_means010	pF1_means011	pF1_means012	pF1_means013	pF1_means014	pF1_means015	pF1_means016	pF1_means017	pF1_means018	pF1_means019	pF1_means020	pF2_mean	pF2_means001	pF2_means002	pF2_means003	pF2_means004	pF2_means005	pF2_means006	pF2_means007	pF2_means008	pF2_means009	pF2_means010	pF2_means011	pF2_means012	pF2_means013	pF2_means014	pF2_means015	pF2_means016	pF2_means017	pF2_means018	pF2_means019	pF2_means020	pF3_mean	pF3_means001	pF3_means002	pF3_means003	pF3_means004	pF3_means005	pF3_means006	pF3_means007	pF3_means008	pF3_means009	pF3_means010	pF3_means011	pF3_means012	pF3_means013	pF3_means014	pF3_means015	pF3_means016	pF3_means017	pF3_means018	pF3_means019	pF3_means020	
karuk-2011-12-21-vs-7_01.mat	"IY1"	1077.389	1350.813	131.108	107.251	68.728	69.636	70.199	71.341	73.236	115.563	154.077	158.695	165.441	168.046	163.878	162.015	157.704	153.835	151.656	150.511	149.567	148.013	144.934	344.430	467.788	412.886	385.246	375.766	356.930	334.838	335.121	338.707	348.173	346.594	335.603	335.265	337.126	328.272	319.500	312.952	309.256	305.564	307.332	289.036	2150.682	1853.047	1912.197	1984.393	2019.732	2082.120	2140.895	2152.495	2197.182	2179.242	2198.102	2195.512	2198.931	2199.731	2199.077	2228.945	2236.582	2247.837	2255.182	2292.414	2260.189	2644.250	2490.215	2402.484	2453.438	2450.070	2338.295	2440.094	2541.583	2637.525	2550.327	2713.902	2709.160	2749.126	2754.356	2757.232	2693.995	2724.640	2845.801	2858.518	2894.929	2876.035	
karuk-2011-12-21-vs-7_01.mat	"K"	1350.813	1481.367	140.619	142.173	140.301	139.185	139.185	139.185	139.185	139.185	139.185	139.185	139.185	139.185	139.185	139.185	139.185	139.185	139.185	139.185	139.185	139.185	139.185	571.920	236.808	305.137	287.156	372.408	835.376	765.677	514.764	377.046	417.695	341.195	271.180	915.551	517.769	471.007	777.628	1003.463	958.695	891.481	710.649	476.969	1922.651	1680.074	1612.646	1444.386	1491.524	2316.301	2327.888	2198.908	1774.266	1602.853	1192.080	1448.687	2183.829	1750.142	1660.234	2167.778	2187.522	2213.916	2420.279	2371.718	2189.391	2782.662	2838.787	2261.994	2378.529	2545.236	3683.451	3549.093	2961.329	2316.287	2778.983	2406.430	2547.855	3409.821	3032.300	2870.620	2584.890	2655.331	2652.700	2687.404	2556.421	2754.688	
karuk-2011-12-21-vs-7_01.mat	"AH0"	1481.367	1596.789	81.950	81.950	81.950	73.475	73.816	73.821	74.016	67.875	65.628	66.034	66.338	66.775	65.079	57.238	56.764	65.532	117.839	117.089	118.053	121.162	122.071	488.492	314.353	391.539	463.017	472.606	497.627	520.237	525.258	550.367	553.142	557.985	586.650	578.153	539.134	542.479	532.425	518.403	534.885	453.863	353.986	337.494	1435.042	2060.960	1915.199	1509.186	1676.774	1678.783	1733.343	1727.419	1418.389	1380.990	1345.748	1373.053	1383.145	1344.336	1321.403	1270.070	1174.099	1131.410	1141.441	1040.710	987.610	2099.230	2882.826	2592.663	2087.928	2052.606	2118.459	2176.091	2009.540	2021.823	2079.578	2146.004	2196.964	2069.440	1928.146	2043.273	1983.724	1631.640	1305.614	1796.730	2346.057	2303.225	
karuk-2011-12-21-vs-7_03.mat	"iika"	773.450	1149.438	150.869	206.707	187.043	86.077	88.465	91.748	95.781	96.688	183.367	190.223	183.995	173.323	163.236	169.735	169.735	169.735	169.735	184.323	169.599	161.483	155.926	404.600	336.574	347.645	345.049	343.935	329.971	329.607	342.169	335.882	340.557	323.451	310.857	280.306	611.552	745.277	510.020	500.992	438.949	502.182	476.818	378.351	2057.984	2075.565	2130.375	2221.228	2287.903	2255.765	2248.634	2241.746	2274.089	2266.944	2280.761	2293.729	2320.626	1988.357	2287.545	2097.318	2208.880	1908.017	1570.996	1185.616	1036.418	2599.662	2847.708	2561.469	2623.581	2678.618	2713.520	2672.330	2697.747	2706.451	2715.900	2687.243	2658.842	2543.362	2988.602	2850.842	2606.090	2567.740	2293.947	2211.646	2201.071	2180.479	
karuk-2011-12-21-vs-7_03.mat	"IY1"	773.450	985.942	142.677	215.520	195.558	183.728	183.728	85.914	87.298	88.839	90.618	93.064	95.689	96.618	96.691	144.984	192.988	191.613	189.153	185.770	180.091	173.711	167.317	332.534	318.730	360.379	351.830	340.625	345.671	346.424	342.682	336.706	322.218	328.105	338.809	342.770	337.934	335.419	341.183	339.707	330.898	312.166	319.955	270.199	2235.870	2049.321	2115.180	2116.419	2185.114	2219.980	2298.680	2264.679	2255.728	2258.112	2250.668	2235.646	2238.872	2262.525	2277.941	2273.812	2262.057	2277.721	2282.554	2292.932	2311.193	2688.235	2945.976	2684.298	2547.122	2594.061	2635.117	2565.701	2758.776	2758.418	2669.933	2678.029	2673.434	2700.601	2704.006	2705.483	2728.587	2703.556	2694.773	2673.823	2658.316	2663.269	
karuk-2011-12-21-vs-7_03.mat	"K"	985.942	1070.000	166.266	163.474	162.427	160.637	163.511	166.828	173.565	176.576	176.576	176.576	176.576	176.576	176.576	176.576	176.576	176.576	176.576	176.576	176.576	176.576	176.576	547.592	270.019	295.885	313.450	335.891	337.760	387.202	826.062	1512.953	1112.078	327.551	433.535	578.342	570.220	429.701	398.834	565.785	626.736	658.959	573.083	342.917	2174.815	2333.743	2340.448	2307.249	2078.039	1661.840	1523.909	2390.679	2420.880	2374.124	2198.425	2260.929	2250.447	2115.703	1936.924	2017.068	2221.536	2274.984	2244.581	2239.839	2299.635	2715.270	2581.286	2423.205	2443.780	2455.714	2386.695	2669.689	3853.988	3910.947	3146.548	2553.466	2571.139	2575.207	2585.174	2588.369	2603.088	2629.768	2631.672	2577.163	2491.400	2623.833	
karuk-2011-12-21-vs-7_03.mat	"AH0"	1070.000	1149.438	166.954	166.954	166.954	195.943	191.173	177.158	172.246	171.178	170.538	169.260	168.217	166.920	164.849	162.284	159.308	157.846	156.751	156.356	156.126	155.627	155.118	442.404	324.891	367.342	414.556	453.844	481.625	496.729	504.391	505.021	502.537	499.223	498.591	492.724	482.696	473.075	458.149	428.976	392.102	367.061	358.086	354.809	1461.562	2035.948	1973.868	1940.071	1900.904	1865.014	1839.437	1791.192	1659.105	1496.392	1389.830	1314.255	1246.524	1194.544	1151.125	1114.137	1087.200	1065.073	1043.462	1015.515	988.007	2242.147	2554.649	2332.992	2324.313	2288.468	2263.636	2246.507	2211.098	2198.052	2209.888	2214.912	2218.839	2220.624	2211.312	2199.662	2178.373	2141.471	2139.681	2164.226	2193.501	2246.444	
karuk-2011-12-21-vs-7_04.mat	"iika"	799.975	1117.610	171.533	168.799	159.414	157.815	166.116	167.887	170.843	177.138	185.782	193.630	193.049	188.944	178.663	161.326	161.326	161.326	161.326	161.326	170.262	155.906	147.590	373.725	338.514	340.696	361.473	362.647	353.755	353.748	365.137	380.171	380.566	370.533	347.514	321.181	342.416	379.407	417.223	439.294	382.450	423.733	434.031	382.136	1989.189	1820.545	1916.859	2095.125	2033.670	2171.307	2107.443	2098.183	2137.781	2174.939	2264.401	2263.967	2266.782	2292.853	2058.316	1974.689	2408.926	2196.071	1475.813	1107.090	988.965	2497.906	2326.328	2376.131	2460.751	2487.136	2516.875	2500.532	2591.454	2599.275	2657.235	2505.682	2608.062	2531.966	2818.841	2465.711	2661.320	2658.283	2933.678	2071.952	2082.290	2127.151	
karuk-2011-12-21-vs-7_04.mat	"IY1"	799.975	988.373	175.812	173.729	162.999	159.329	157.039	158.357	163.585	168.308	167.637	168.957	171.676	175.237	179.832	184.739	190.842	194.243	193.896	192.153	189.780	185.288	178.047	356.942	339.454	337.785	340.425	348.301	367.864	366.103	358.715	353.909	352.393	354.635	360.427	371.737	379.125	384.266	379.074	374.934	365.643	348.986	339.334	318.376	2109.655	1784.243	1862.521	1913.831	2014.486	2134.700	2035.551	2051.665	2164.704	2198.424	2061.943	2077.971	2115.729	2140.085	2157.771	2178.295	2235.998	2281.300	2259.935	2273.764	2266.522	2508.649	2315.503	2342.226	2377.959	2391.083	2507.139	2470.173	2519.690	2523.686	2466.251	2515.675	2586.339	2585.314	2553.282	2702.218	2645.587	2511.759	2521.558	2616.057	2542.752	2482.052	
karuk-2011-12-21-vs-7_04.mat	"K"	988.373	1064.354	163.644	173.606	169.109	161.395	151.646	149.446	149.446	149.446	149.446	149.446	149.446	149.446	149.446	149.446	149.446	149.446	149.446	149.446	149.446	149.446	149.446	390.376	311.082	335.540	347.349	347.981	352.648	363.655	380.857	391.029	393.143	396.033	408.615	426.347	438.140	425.870	373.007	410.865	504.868	473.911	381.320	335.941	2198.354	2257.674	2278.158	2307.009	2300.940	2307.034	2181.937	2027.760	2043.322	1843.198	1742.776	1808.580	2047.420	2278.909	2303.269	2430.179	2485.088	2459.875	2306.273	2270.116	2258.192	2703.497	2741.681	2874.859	2914.175	2802.652	2571.037	2474.533	2421.602	2369.603	2615.238	2726.065	2722.969	2633.932	2579.765	2607.992	2689.819	2798.859	2578.613	2722.549	3132.668	3124.281	
karuk-2011-12-21-vs-7_04.mat	"AH0"	1064.354	1117.610	157.719	157.719	157.719	177.043	175.169	171.147	168.903	168.766	164.956	160.753	158.963	155.854	155.357	153.597	152.078	151.080	149.541	148.512	147.012	146.189	144.288	406.152	342.825	370.733	392.876	407.107	421.607	431.761	439.379	444.374	445.152	444.339	441.495	436.037	428.141	415.568	403.898	395.357	388.866	385.088	376.977	353.635	1291.681	2148.146	2006.335	1843.304	1583.110	1467.450	1398.028	1336.479	1278.704	1227.691	1169.169	1108.355	1073.934	1054.193	1030.193	1009.213	999.768	996.196	988.915	977.360	968.543	2186.146	2984.670	2711.806	2092.786	2041.021	2065.717	2072.353	2075.176	2073.725	2070.363	2074.249	2085.791	2090.107	2086.413	2086.351	2094.022	2103.096	2108.639	2116.395	2143.075	2178.467	
karuk-2011-12-21-vs-7_05.mat	"iika"	1060.822	1428.044	171.217	171.217	171.217	85.053	118.794	180.254	187.909	191.265	192.323	191.255	188.189	182.879	173.277	179.222	185.119	185.119	185.119	185.119	179.444	172.847	164.780	417.716	367.989	374.776	356.668	352.235	370.362	374.126	376.226	380.101	376.538	365.895	334.836	322.618	345.367	387.992	347.210	1006.923	566.538	404.868	493.497	414.265	2077.141	1958.078	2079.841	2183.604	2179.192	2252.718	2263.761	2280.877	2303.320	2280.994	2340.878	2380.844	2392.118	2101.477	1999.856	1464.310	1985.038	2232.803	1997.851	1658.553	1190.693	2648.906	2414.233	2621.613	2762.759	2756.136	2787.464	2684.401	2837.814	2880.148	2856.632	2738.175	2655.841	2716.341	2771.324	2628.913	2569.573	2686.059	2648.399	2370.254	2268.410	2328.466	
karuk-2011-12-21-vs-7_05.mat	"IY1"	1060.822	1278.961	169.996	169.996	169.996	169.996	85.357	84.881	86.084	160.500	179.688	184.940	188.765	190.640	192.038	192.326	192.089	191.068	189.465	186.772	183.581	179.402	171.643	363.009	351.572	391.249	373.887	364.656	351.640	348.768	358.670	371.156	372.924	375.070	374.495	378.993	380.467	379.152	375.865	369.377	362.305	341.813	319.081	323.243	2240.422	1944.802	1991.769	2083.615	2152.482	2190.189	2180.566	2186.703	2245.175	2317.937	2238.837	2253.872	2303.584	2303.819	2296.170	2277.210	2280.007	2392.963	2363.135	2416.806	2387.274	2724.389	2363.867	2511.018	2620.675	2728.809	2768.864	2753.470	2766.764	2807.324	2678.159	2701.197	2799.064	2886.045	2882.318	2868.324	2853.962	2819.955	2679.203	2707.256	2503.106	2803.908	
karuk-2011-12-21-vs-7_05.mat	"K"	1278.961	1378.131	179.667	172.110	176.291	180.452	183.670	184.971	185.186	185.186	185.186	185.186	185.186	185.186	185.186	185.186	185.186	185.186	185.186	185.186	185.186	185.186	185.186	523.046	317.533	329.176	334.659	373.413	406.679	408.811	403.900	330.001	318.325	296.036	400.538	379.212	1072.450	1117.496	1105.004	823.214	604.483	541.565	455.207	375.070	1984.260	2317.682	2274.195	2058.014	1880.587	1958.229	1922.227	2248.679	1839.570	1536.740	1322.965	1386.645	1629.765	2079.997	2077.746	2058.023	1758.442	2193.383	2405.697	2376.582	2136.827	2664.114	2854.985	2769.276	2747.441	2763.295	2642.847	2582.077	2672.190	2652.745	2579.454	2576.392	2545.144	2660.013	2695.327	2692.216	2678.854	2675.262	2672.408	2634.474	2617.691	2592.276	
karuk-2011-12-21-vs-7_05.mat	"AH0"	1378.131	1428.044	171.014	171.014	179.869	181.381	182.725	176.209	174.355	173.786	173.995	173.567	172.693	172.454	171.292	170.244	169.478	168.688	167.883	165.553	163.638	160.193	156.373	443.332	385.975	395.349	408.473	428.328	455.524	480.004	494.124	501.295	502.528	499.994	495.530	490.706	483.514	472.649	455.332	430.071	401.023	380.084	370.822	362.080	1565.773	2082.912	1934.597	1910.673	1905.127	1879.395	1836.934	1795.453	1752.037	1698.260	1636.015	1568.575	1503.650	1428.567	1342.261	1264.485	1203.487	1165.403	1131.567	1087.967	1049.083	2294.993	2269.790	2247.609	2262.445	2278.843	2310.150	2338.110	2347.693	2346.328	2336.173	2309.567	2223.458	2109.406	2120.031	2203.304	2268.377	2307.309	2328.953	2364.733	2425.506	2478.531	
karuk-2011-12-21-vs-7_06.mat	"iika"	825.599	1193.804	95.419	176.505	165.030	165.030	165.030	82.701	81.917	82.451	85.811	90.462	89.338	85.674	81.968	87.474	88.389	88.389	88.389	88.389	82.523	80.828	76.038	387.804	336.569	346.568	357.065	353.718	345.725	343.198	338.964	344.110	337.517	335.194	312.678	255.787	279.078	574.870	627.077	528.449	403.160	460.966	461.077	418.894	1984.411	1626.552	1934.858	2093.865	2137.331	2124.411	2190.605	2218.770	2263.071	2270.407	2300.632	2235.425	2212.556	1956.068	2057.880	1769.789	2054.916	1911.735	1736.788	1447.394	1128.751	2597.370	2310.577	2425.497	2548.574	2646.155	2650.419	2709.382	2772.996	2823.706	2847.304	2808.729	2716.682	2567.067	2718.274	2747.887	2610.784	2739.527	2373.670	2355.752	2287.743	2289.508	
karuk-2011-12-21-vs-7_06.mat	"IY1"	825.599	1033.142	101.823	181.684	169.194	164.676	164.676	164.676	164.676	164.676	83.264	82.623	82.056	81.736	82.350	83.741	86.537	89.617	90.937	89.886	88.275	85.954	83.554	339.623	334.567	338.988	345.020	359.631	360.895	346.299	356.189	346.905	346.289	343.667	340.990	338.053	340.982	345.350	339.527	338.156	337.505	330.106	320.129	287.735	2124.989	1546.521	1736.376	1922.474	2041.594	2093.781	2142.294	2132.990	2114.965	2138.665	2201.666	2168.778	2221.456	2254.819	2277.371	2261.573	2278.385	2296.779	2309.507	2328.677	2047.406	2653.647	2293.371	2337.569	2422.939	2479.745	2553.399	2632.092	2645.197	2624.907	2673.440	2706.109	2728.766	2785.769	2800.303	2828.673	2858.283	2836.034	2813.626	2802.771	2808.420	2459.917	
karuk-2011-12-21-vs-7_06.mat	"K"	1033.142	1118.453	84.974	81.858	81.740	81.060	83.345	86.356	89.691	88.315	88.256	88.256	88.256	88.256	88.256	88.256	88.256	88.256	88.256	88.256	88.256	88.256	88.256	463.006	251.621	232.027	233.840	346.270	287.956	190.099	267.139	339.068	367.167	632.649	815.152	636.898	364.158	337.743	870.861	978.273	830.083	583.866	462.334	343.277	2021.990	2252.020	2231.482	2406.645	2390.780	2355.068	1816.623	1583.702	1638.583	2055.807	2205.545	2196.460	1891.281	1524.234	1770.435	1918.800	2022.249	1993.078	1950.543	2186.312	1939.793	2695.041	2401.193	2548.768	2909.946	2863.746	2766.415	2725.288	2651.605	2529.009	2591.332	2812.041	2980.558	2786.685	2609.302	2596.982	2609.135	2623.820	2626.220	2573.793	3158.809	2551.342	
karuk-2011-12-21-vs-7_06.mat	"AH0"	1118.453	1193.804	78.468	78.468	78.468	78.468	78.468	78.468	78.468	78.468	78.468	78.468	82.523	82.453	81.867	81.088	80.026	79.242	78.562	78.101	77.039	73.882	72.919	431.495	327.501	368.792	405.048	425.632	438.743	447.810	452.587	455.172	465.107	474.873	464.723	456.892	468.684	466.881	453.456	449.445	440.251	414.046	395.977	393.070	1568.058	2029.621	1939.000	1918.783	1914.206	1865.543	1813.842	1803.545	1775.246	1700.147	1650.028	1628.035	1505.570	1406.638	1396.227	1334.747	1205.090	1159.085	1141.629	1088.489	1049.281	2333.365	2540.032	2373.540	2356.280	2352.099	2330.265	2354.306	2371.602	2358.471	2343.180	2344.804	2344.546	2316.575	2273.154	2244.976	2263.481	2301.477	2284.524	2274.570	2286.955	2294.704	
karuk-2011-12-21-vs-7_07.mat	"iika"	1220.181	1666.320	149.499	149.499	149.499	149.499	149.499	86.382	90.956	95.412	96.464	104.552	191.489	188.545	183.430	175.673	184.507	184.507	184.507	217.934	201.263	174.482	151.597	420.337	355.649	351.914	348.955	376.080	363.178	360.320	358.569	367.389	368.334	366.338	366.292	317.567	288.876	466.367	783.850	671.296	535.755	412.161	480.271	460.222	2156.879	1942.545	2141.154	2221.444	2279.594	2259.018	2361.607	2312.146	2307.068	2306.070	2309.338	2369.185	2418.853	2447.282	2313.135	2299.297	2175.134	1958.378	1925.135	1642.247	1163.691	2757.740	2474.724	2651.791	2677.737	2853.645	2877.786	2861.006	2936.706	2930.475	2944.619	2953.510	2930.086	2773.746	2824.105	2790.058	3080.259	2702.504	2761.640	2400.670	2359.252	2343.035	
karuk-2011-12-21-vs-7_07.mat	"IY1"	1220.181	1510.000	135.603	135.603	135.603	135.603	135.603	135.603	135.603	85.396	87.609	91.081	94.421	96.193	96.475	96.340	121.700	191.677	190.133	187.678	184.721	177.618	175.806	352.787	345.376	365.651	349.697	347.844	359.023	378.144	368.227	358.633	360.815	357.697	360.157	367.620	369.770	366.954	365.565	368.169	364.460	320.842	311.185	272.314	2282.163	1869.959	2108.831	2152.559	2197.798	2251.789	2294.858	2247.681	2294.818	2369.817	2327.424	2305.309	2306.461	2307.086	2303.562	2308.141	2333.114	2388.555	2413.637	2433.858	2453.208	2821.462	2423.127	2593.847	2674.599	2641.596	2774.366	2858.448	2848.973	2896.921	2841.244	2927.389	2953.300	2923.909	2933.243	2944.706	2948.529	2949.677	2921.663	2790.748	2712.491	2902.186	
karuk-2011-12-21-vs-7_07.mat	"K"	1510.000	1595.691	190.467	178.937	185.635	188.296	185.764	185.764	185.764	185.764	185.764	185.764	185.764	185.764	185.764	185.764	185.764	185.764	185.764	185.764	185.764	185.764	214.308	624.362	317.346	377.546	433.277	459.933	653.823	846.542	903.619	1083.178	808.269	439.818	501.653	573.409	727.740	766.192	713.704	662.291	766.875	877.604	346.395	309.508	2196.424	2243.346	2141.741	2373.512	2389.133	2410.340	2427.970	2448.720	2525.145	2073.018	2075.476	2295.757	2332.129	2242.838	2105.715	2054.645	2006.730	1857.324	2611.148	1888.878	1792.812	2854.988	2564.838	2701.873	2684.241	3068.566	2967.174	2906.109	2999.548	3729.556	3264.507	2653.375	2736.574	2741.620	2707.341	2693.559	2682.196	2642.683	2873.949	3773.336	2708.411	2384.791	
karuk-2011-12-21-vs-7_07.mat	"AH0"	1595.691	1666.320	177.896	221.659	229.980	210.410	202.563	192.749	188.319	186.406	184.243	178.552	175.008	173.372	171.536	170.775	171.378	171.049	170.530	170.981	171.103	135.091	82.021	443.927	329.446	364.941	392.478	404.777	413.097	426.995	449.574	468.294	470.776	467.699	473.792	483.974	493.962	506.135	512.051	497.308	458.007	437.656	434.177	401.738	1593.211	1871.503	1913.678	1964.193	1968.601	1955.092	1939.067	1886.299	1812.673	1779.257	1719.103	1616.128	1589.552	1547.062	1441.705	1337.121	1260.700	1160.344	1064.516	1033.182	1017.107	2368.065	2373.798	2400.852	2415.731	2410.804	2403.949	2402.491	2390.587	2368.398	2351.912	2335.683	2346.863	2371.919	2377.834	2377.150	2377.448	2364.138	2336.860	2329.407	2329.214	2306.588	
karuk-2011-12-21-vs-7_09.mat	"upi"	1022.684	1355.475	125.807	194.469	191.851	193.872	171.461	154.934	147.400	137.868	137.868	137.868	50.165	49.598	47.003	46.976	49.767	47.376	48.169	48.169	191.129	192.682	191.930	581.492	321.449	337.903	354.112	365.810	341.223	302.322	417.574	383.512	433.584	579.783	935.626	925.201	831.357	858.298	1035.493	719.701	1074.346	788.281	359.821	343.593	1830.549	2096.079	1966.855	1762.950	1457.165	1515.304	1618.762	1807.587	1482.098	1345.700	1822.590	1940.566	2048.885	1885.442	2094.003	1959.240	1768.346	1854.765	1905.579	2135.906	2126.906	2930.672	3227.455	2636.053	2189.054	2326.599	2726.303	2616.907	3155.624	2960.276	2930.809	3098.543	3330.582	3571.813	3310.013	3267.602	3040.269	3228.767	3086.123	2822.253	2611.237	2475.666	
karuk-2011-12-21-vs-7_09.mat	"UH0"	1022.684	1107.676	180.341	196.403	197.290	193.535	191.166	190.667	191.322	192.144	193.442	192.317	197.063	196.374	189.134	179.429	173.850	164.680	161.102	158.945	154.189	150.181	151.623	342.266	288.226	316.275	337.713	345.957	344.043	332.705	326.169	345.553	354.846	347.764	353.844	358.606	355.539	364.786	377.333	364.864	350.448	350.891	341.859	301.587	1764.970	2058.198	2128.504	2130.912	2074.120	2034.439	2029.257	2000.503	1797.338	1932.964	1845.659	1694.505	1576.055	1538.888	1536.336	1428.787	1258.927	1231.649	1560.706	1880.899	1674.804	2613.228	3249.754	3246.384	3227.181	3193.271	3187.827	2800.243	2250.333	2139.764	2139.485	2163.098	2225.197	2244.079	2317.943	2380.221	2336.812	2295.453	2338.498	2712.282	3291.175	2675.720	
karuk-2011-12-21-vs-7_09.mat	"P"	1107.676	1313.503	67.172	147.089	142.934	135.049	135.049	135.049	135.049	135.049	50.165	49.722	49.005	46.234	46.686	47.543	49.306	49.500	46.416	47.750	48.988	48.988	48.988	725.646	293.812	366.830	419.036	354.899	444.333	424.313	485.101	651.931	918.551	928.525	952.730	1069.418	640.445	766.589	1026.092	1042.216	613.810	1031.666	921.782	1134.158	1804.547	1654.955	1768.668	1756.941	1511.294	1418.128	1317.564	1569.845	2019.877	2005.082	1908.591	2062.244	2290.223	1548.007	1954.760	2385.376	1718.874	1562.550	2225.303	1663.759	1801.896	3136.653	2549.765	3097.179	3151.409	2960.672	2913.110	2929.203	3049.398	3149.694	3285.209	3442.356	3594.629	3718.680	2951.146	3196.069	3283.954	3004.961	3008.199	3708.757	2849.265	2953.190	
karuk-2011-12-21-vs-7_09.mat	"IH0"	1313.503	1355.475	192.143	195.283	192.819	188.733	189.251	190.867	193.264	195.110	193.437	192.016	192.139	192.634	192.985	191.858	191.773	192.779	193.777	193.176	190.293	188.337	192.423	347.106	307.854	323.758	337.595	348.033	353.422	357.193	361.369	364.174	365.343	365.363	362.000	353.130	344.042	338.573	336.152	335.873	338.760	344.316	350.582	355.943	2089.959	1779.254	1864.335	2003.929	2074.426	2088.348	2093.918	2112.229	2143.370	2172.780	2188.235	2168.193	2122.119	2101.689	2100.337	2114.287	2146.397	2127.405	2128.495	2163.258	2140.606	2534.837	2380.237	2398.500	2560.664	2744.961	2753.913	2704.233	2641.557	2594.421	2564.545	2532.409	2529.384	2576.681	2608.405	2610.735	2560.185	2381.261	2207.079	2199.697	2384.300	2725.253	
karuk-2011-12-21-vs-8_52.mat	"ikuu"	680.061	1089.195	119.921	129.743	121.796	119.278	119.278	119.278	119.278	53.141	50.201	49.285	47.069	197.156	164.116	146.416	141.797	139.021	136.843	136.092	133.071	129.330	119.405	486.462	416.775	444.953	297.789	373.236	387.607	805.560	608.286	551.905	1208.125	939.020	335.606	363.276	366.003	381.019	388.248	385.523	381.897	377.285	386.145	396.357	1813.253	1870.327	2061.352	1612.298	1932.104	1889.393	2256.484	1991.111	1862.985	2390.596	1774.910	2028.302	2287.965	2127.553	2001.045	1845.362	1642.768	1462.434	1259.618	1056.300	933.004	2822.877	3448.085	3551.436	2727.873	3018.345	2992.905	3266.469	2976.186	3110.844	3563.475	2741.546	2927.621	2793.760	2364.602	2484.989	2281.166	2269.627	2356.110	2435.478	2492.628	2669.418	
karuk-2011-12-21-vs-8_52.mat	"IH0"	680.061	731.678	125.818	131.415	130.977	130.657	130.165	129.376	129.013	128.812	127.854	127.143	125.871	122.277	120.933	119.874	119.469	119.217	119.220	119.278	119.278	119.278	119.278	405.176	341.093	350.895	377.557	407.595	422.291	444.611	483.019	502.922	496.276	486.004	482.915	470.788	446.855	431.293	399.376	348.404	310.664	298.717	313.738	334.618	1851.222	1022.071	1151.734	2094.743	2127.917	2161.192	2183.418	2178.527	2158.776	2145.082	2147.530	2164.476	2199.388	2243.465	2266.273	2259.559	1211.025	1262.201	1326.125	896.005	1714.886	3307.041	2538.796	2700.973	3873.452	3744.657	3713.701	3704.565	3697.158	3685.678	3676.214	3676.979	3685.178	3694.203	3696.258	3694.565	3707.313	2722.651	2207.792	2184.164	2160.064	3300.996	
karuk-2011-12-21-vs-8_52.mat	"K"	731.678	897.774	49.674	49.674	49.674	49.674	49.674	49.674	49.674	49.674	49.674	49.674	49.674	53.141	51.280	49.776	49.552	49.656	48.529	46.940	46.995	46.995	46.995	636.419	281.925	331.186	383.547	387.852	307.286	462.068	497.017	614.863	1658.623	436.643	402.232	391.980	395.793	1192.025	1261.912	1050.866	981.889	960.699	591.951	306.878	1997.471	1928.503	1797.616	1990.108	2009.774	1851.183	1861.425	2203.312	2239.031	2409.280	2028.800	1773.015	1762.368	1783.864	2452.887	2689.581	1921.854	1763.765	1769.801	1735.789	1969.421	3059.587	3016.401	2692.087	3150.009	3219.898	2852.618	3032.861	3224.475	3072.812	3688.180	2671.239	3073.643	2998.629	3063.343	3589.861	3746.747	3228.725	2653.510	2700.937	2759.769	2850.913	
karuk-2011-12-21-vs-8_52.mat	"UW1"	897.774	1089.195	139.796	195.170	167.299	153.094	147.931	144.911	142.840	141.003	140.065	138.568	137.336	136.692	136.902	136.260	134.684	133.196	132.140	130.405	127.026	120.849	117.264	376.407	288.596	367.314	364.746	361.862	369.511	380.119	381.806	384.861	389.910	387.726	384.580	385.721	382.511	378.216	377.601	376.990	377.745	396.263	394.056	400.040	1645.425	2255.326	2358.105	2200.497	2165.425	2066.826	2045.855	1966.485	1894.471	1831.948	1739.955	1622.513	1552.351	1458.440	1375.275	1269.318	1178.635	1080.983	997.837	956.336	901.916	2487.236	3124.452	3078.902	2407.444	2349.008	2365.338	2493.295	2480.168	2457.192	2209.943	2133.381	2307.424	2325.419	2378.499	2371.496	2435.120	2455.495	2479.768	2530.520	2663.402	2711.701	
karuk-2011-12-21-vs-8_57.mat	"iika"	848.701	1215.567	184.350	93.470	122.013	194.719	203.584	204.194	203.557	197.415	189.912	177.089	162.687	143.240	141.429	141.429	379.828	265.052	170.951	164.139	156.791	150.695	148.176	391.812	351.321	372.225	380.077	375.441	365.665	361.294	372.735	357.003	332.709	306.713	333.902	369.813	382.383	551.806	396.158	425.159	494.458	509.547	432.999	365.307	2065.568	1986.631	2190.301	2297.476	2287.786	2309.086	2284.333	2282.800	2315.081	2385.093	2332.335	2325.582	2257.541	2534.458	2337.747	2142.935	1808.236	1741.499	1465.696	1105.899	983.943	2526.277	2330.256	2463.480	2602.268	2567.920	2607.382	2556.898	2634.662	2609.882	2628.238	2641.787	2523.117	2547.044	3246.891	2701.831	2557.011	2303.800	2295.079	2146.953	2237.005	2311.330	
