Filename,seq,seq_id,Label,part,word,sentence,before,after,dur_mod,seg_Start,seg_End,pF0_mean,pF0_means001,pF0_means002,pF0_means003,pF0_means004,pF0_means005,pF0_means006,pF0_means007,pF0_means008,pF0_means009,pF0_means010,pF0_means011,pF0_means012,pF0_means013,pF0_means014,pF0_means015,pF0_means016,pF0_means017,pF0_means018,pF0_means019,pF0_means020,pF1_mean,pF1_means001,pF1_means002,pF1_means003,pF1_means004,pF1_means005,pF1_means006,pF1_means007,pF1_means008,pF1_means009,pF1_means010,pF1_means011,pF1_means012,pF1_means013,pF1_means014,pF1_means015,pF1_means016,pF1_means017,pF1_means018,pF1_means019,pF1_means020,pF2_mean,pF2_means001,pF2_means002,pF2_means003,pF2_means004,pF2_means005,pF2_means006,pF2_means007,pF2_means008,pF2_means009,pF2_means010,pF2_means011,pF2_means012,pF2_means013,pF2_means014,pF2_means015,pF2_means016,pF2_means017,pF2_means018,pF2_means019,pF2_means020,pF3_mean,pF3_means001,pF3_means002,pF3_means003,pF3_means004,pF3_means005,pF3_means006,pF3_means007,pF3_means008,pF3_means009,pF3_means010,pF3_means011,pF3_means012,pF3_means013,pF3_means014,pF3_means015,pF3_means016,pF3_means017,pF3_means018,pF3_means019,pF3_means020,dur,issue
VS-41_09.mat,uxi,27,HH,C,puxich,puxich kaarim kunqipmahoonkoonatih,UH0,IH0,129.87099999999998,110.604,240.475,222.334,222.334,222.334,222.334,222.334,222.334,222.334,222.334,222.334,222.334,222.334,222.334,222.334,222.334,222.334,222.334,222.334,222.334,222.334,222.334,222.334,816.368,828.159,894.448,776.059,784.32,799.8439999999999,566.388,808.414,819.543,862.1139999999999,889.1569999999999,848.059,921.808,932.5369999999999,947.8480000000001,987.2660000000001,1023.65,1023.2339999999999,899.3839999999999,554.547,229.632,1362.372,2023.491,1884.336,1739.7910000000002,1511.646,1204.795,1063.973,1057.126,1300.965,1341.13,1532.348,1651.575,1299.036,1388.142,1280.24,1167.838,1200.358,1166.795,1157.633,1150.866,1163.47,2706.5209999999997,2406.335,3047.093,3127.368,2489.134,2477.021,2615.051,2419.386,2652.905,2594.553,2761.005,3107.052,2564.116,2220.6639999999998,2479.205,2799.595,2840.7129999999997,3200.466,3149.772,2774.927,2605.313,129.87099999999998,V1 absent
VS-41_09.mat,uxi,27,IH0,V2,puxich,puxich kaarim kunqipmahoonkoonatih,HH,CH,65.94700000000003,240.475,306.422,197.929,223.454,227.998,229.202,226.595,218.407,210.91,204.845,198.442,193.285,190.33900000000003,188.019,186.545,185.27,183.604,182.91099999999997,182.99599999999998,182.169,180.767,178.22,176.435,412.69199999999995,296.694,330.07800000000003,369.92900000000003,413.76099999999997,439.727,452.855,457.305,454.348,450.49300000000005,449.62800000000004,449.325,444.025,441.10900000000004,437.74,421.001,404.93300000000005,407.478,406.68199999999996,388.293,371.75,1416.025,1155.765,1181.888,1263.351,1327.9679999999998,1372.0810000000001,1415.251,1451.9660000000001,1477.0379999999998,1497.2879999999998,1512.494,1513.453,1500.483,1483.11,1450.3410000000001,1403.52,1394.57,1494.174,1564.96,1495.601,1438.233,2465.619,2355.59,2466.9539999999997,2523.504,2505.719,2481.841,2464.879,2451.23,2445.154,2439.7,2433.075,2430.917,2440.877,2456.909,2473.811,2486.8,2497.633,2512.779,2505.547,2485.937,2484.382,65.94700000000003,V1 absent
frog-6c.mat,ufi,28,UH0,V1,pamufithih,pamufithih kich ta numah,M,F,100.59500000000003,410.0,510.595,205.433,202.937,203.011,203.143,203.726,204.42700000000002,205.47400000000002,205.99099999999999,206.533,207.018,207.46,207.236,207.19099999999997,207.125,206.683,206.239,205.957,205.327,204.743,204.7,204.31099999999998,346.787,309.742,315.39599999999996,327.329,350.337,432.37300000000005,480.54,424.62300000000005,383.884,466.665,497.269,262.344,293.938,287.12,278.858,281.608,295.32099999999997,303.17400000000004,315.475,317.5,298.506,800.222,803.564,788.5189999999999,765.466,725.2819999999999,585.5790000000001,511.199,596.31,625.981,725.465,1105.406,664.7389999999999,729.145,737.96,728.575,726.7080000000001,746.957,787.3810000000001,853.4010000000001,1283.4160000000002,1390.029,2657.1259999999997,2646.123,2657.347,2664.0690000000004,2667.781,2673.509,2670.262,2664.3179999999998,2663.1690000000003,2675.96,2974.8759999999997,2636.8059999999996,2644.386,2666.26,2667.8959999999997,2594.8320000000003,2538.504,2601.387,2561.2929999999997,2516.683,2700.653,100.59500000000003,
frog-6c.mat,ufi,28,F,C,pamufithih,pamufithih kich ta numah,UH0,IH0,142.765,510.595,653.36,206.31,204.424,204.75799999999998,205.907,204.89700000000002,204.89700000000002,204.89700000000002,204.89700000000002,204.89700000000002,204.89700000000002,204.89700000000002,204.89700000000002,204.89700000000002,204.89700000000002,204.89700000000002,204.89700000000002,204.89700000000002,204.89700000000002,204.89700000000002,204.89700000000002,236.74200000000002,1035.302,416.649,781.373,873.198,826.198,867.76,1130.0410000000002,1334.116,1452.517,1282.0710000000001,1046.5839999999998,1089.701,1085.576,1016.543,996.694,1029.397,1185.258,1246.972,1179.298,1260.308,698.909,1821.9089999999999,1380.621,1772.356,1820.905,1787.5629999999999,1802.58,2025.816,2042.8329999999999,2068.302,1944.245,1825.54,1852.7620000000002,1672.9879999999998,1681.305,1825.4720000000002,1862.21,1754.4070000000002,1930.273,1907.65,1877.61,1647.5870000000002,3048.555,2631.0290000000005,2646.23,2833.195,2617.8379999999997,2850.1290000000004,3146.07,3658.337,3544.8940000000002,3309.652,2769.2459999999996,2780.547,2835.4709999999995,2794.4809999999998,2824.2540000000004,2905.45,3011.954,3478.7129999999997,3689.798,3823.0159999999996,2894.2690000000002,142.765,
frog-6c.mat,ufi,28,IH0,V2,pamufithih,pamufithih kich ta numah,F,TH,57.76699999999994,653.36,711.127,214.998,236.96400000000003,242.713,238.46599999999998,232.96599999999998,227.243,223.295,220.105,217.22,215.628,212.926,210.771,208.574,206.577,205.007,203.077,201.388,199.75900000000001,198.78400000000002,197.553,196.196,343.38300000000004,299.64099999999996,306.711,318.562,334.56300000000005,350.038,358.99699999999996,361.68300000000005,361.659,361.061,360.036,357.751,354.89300000000003,353.51300000000003,353.342,352.58099999999996,350.769,348.52,344.92,336.611,321.849,1618.7120000000002,1406.056,1343.505,1368.8270000000002,1437.842,1505.0729999999999,1545.149,1579.2720000000002,1614.8329999999999,1645.31,1667.652,1683.641,1702.511,1722.787,1737.991,1740.128,1728.511,1719.912,1726.566,1752.724,1778.376,2302.688,2186.885,2162.4179999999997,2170.357,2205.13,2260.837,2284.603,2277.381,2270.256,2270.475,2272.346,2266.621,2255.4539999999997,2242.198,2230.772,2238.061,2267.397,2305.5589999999997,2384.864,2607.905,2812.1259999999997,57.76699999999994,
karuk-2010-05-01-arg-edited-2_42.mat,uxi,29,UH0,V1,puxich,puxich tuyunyuunha,P,HH,63.875,136.618,200.493,204.50400000000002,250.743,247.078,246.01,245.05,245.283,243.63,240.042,235.49900000000002,231.61599999999999,227.578,224.386,223.205,221.778,221.43200000000002,220.666,220.17700000000002,141.868,64.182,64.206,64.458,403.841,357.731,372.588,385.779,390.42199999999997,389.275,399.801,418.964,424.45599999999996,410.51,374.48900000000003,335.85400000000004,321.373,328.283,351.415,355.13300000000004,311.623,300.71,409.925,757.7739999999999,720.3439999999999,1028.9360000000001,734.8439999999999,751.41,747.809,750.887,811.947,877.811,894.74,894.9780000000001,891.6669999999999,886.9960000000001,887.637,903.788,928.951,947.887,950.672,943.9960000000001,937.171,1301.61,2371.075,2289.18,2821.9190000000003,2474.58,2577.968,2685.322,2744.2129999999997,2778.397,2796.0559999999996,2803.617,2804.525,2799.0190000000002,2790.281,2793.575,2805.9590000000003,2808.973,2800.577,2773.627,2711.1890000000003,2678.583,2852.884,3536.676,3501.0809999999997,63.875,
karuk-2010-05-01-arg-edited-2_42.mat,uxi,29,HH,C,puxich,puxich tuyunyuunha,UH0,IH0,173.67700000000002,200.493,374.17,84.291,64.922,65.188,64.918,65.119,65.10600000000001,64.538,63.878,63.589,63.228,62.856,62.401,62.342,62.483000000000004,105.823,124.713,124.749,124.616,124.074,123.84,124.56200000000001,511.64,718.44,312.87,745.875,673.702,437.81300000000005,354.852,343.356,612.186,894.415,366.35699999999997,295.12,538.673,877.0939999999999,485.691,244.898,406.848,624.288,565.931,402.163,323.515,1598.4229999999998,2190.3720000000003,887.513,2564.0570000000002,2712.68,1315.174,822.058,928.574,1991.297,2695.2529999999997,1153.093,954.73,1722.307,3106.3379999999997,1938.795,859.699,798.779,1973.915,1330.935,1026.328,995.945,3186.8920000000003,3447.4509999999996,2690.058,3644.5429999999997,3727.9790000000003,2993.7540000000004,2732.719,2912.2209999999995,3352.3309999999997,3707.7740000000003,2955.7540000000004,2995.097,3261.105,3727.2870000000003,3325.217,2957.6740000000004,3018.048,3367.13,3141.074,2938.8070000000002,2844.205,173.67700000000002,
karuk-2010-05-01-arg-edited-2_42.mat,uxi,29,IH0,V2,puxich,puxich tuyunyuunha,HH,CH,71.46800000000002,374.17,445.63800000000003,216.99400000000003,195.778,239.90400000000002,235.21,232.949,231.412,229.51,227.803,225.321,222.87900000000002,220.02200000000002,217.43200000000002,214.851,212.085,209.732,208.06599999999997,206.92700000000002,206.49900000000002,206.64700000000002,207.092,207.187,406.083,365.805,388.51,400.82800000000003,411.287,422.246,430.852,430.852,429.389,428.084,426.93800000000005,426.642,425.12,425.608,428.626,427.649,418.746,395.91900000000004,365.14300000000003,351.99,347.76599999999996,1355.281,997.1010000000001,1046.465,1084.851,1107.103,1136.5639999999999,1207.463,1254.863,1274.131,1292.694,1309.372,1337.296,1391.25,1448.933,1498.8029999999999,1556.5729999999999,1622.9029999999998,1641.967,1621.175,1621.485,1648.779,2594.797,2757.867,2741.4840000000004,2721.158,2685.026,2665.238,2654.027,2640.0170000000003,2623.075,2597.699,2568.726,2549.827,2537.383,2528.9120000000003,2532.314,2535.271,2531.021,2512.826,2490.869,2491.83,2519.423,71.46800000000002,
karuk-2010-07-23-ag-vs-1_13.mat,uufi,30,UW1,V1,papuufich,tee mah hum papuufich,P,F,229.97299999999996,1229.622,1459.595,187.49900000000002,239.891,214.863,195.52700000000002,186.261,182.46200000000002,180.90599999999998,180.097,179.801,179.93200000000002,179.926,179.29,178.11599999999999,177.47400000000002,178.175,180.49400000000003,184.53099999999998,189.93599999999998,192.572,188.515,184.74599999999998,406.903,381.371,423.186,430.06,439.902,440.423,434.094,430.103,417.349,408.353,402.23400000000004,406.523,406.60900000000004,410.529,421.723,428.20099999999996,418.309,399.418,353.94300000000004,343.265,347.89599999999996,1059.462,868.414,926.658,985.5139999999999,973.87,967.451,980.296,1106.383,1156.999,1209.779,1233.0839999999998,1268.503,1183.906,1149.109,1104.405,1081.422,1006.115,854.263,825.675,962.596,1325.757,2401.637,2598.41,2502.9410000000003,2487.388,2486.703,2465.2729999999997,2412.6839999999997,2335.891,2234.917,2176.098,2177.959,2228.442,2237.814,2306.52,2346.903,2381.405,2438.2929999999997,2631.9390000000003,2536.9,2507.198,2545.106,229.97299999999996,
karuk-2010-07-23-ag-vs-1_13.mat,uufi,30,F,C,papuufich,tee mah hum papuufich,UW1,IH0,140.4770000000001,1459.595,1600.0720000000001,181.475,183.709,182.22400000000002,178.34900000000002,178.601,180.739,180.828,183.778,184.267,184.267,184.267,184.267,184.267,184.267,184.267,184.267,184.267,184.267,184.267,184.267,184.267,1015.655,364.62699999999995,535.596,785.262,1105.472,694.836,943.5089999999999,1196.463,1020.2719999999999,1233.007,1243.923,841.939,1272.221,1329.099,1163.0639999999999,1309.3339999999998,1364.934,1362.9820000000002,1412.316,851.3889999999999,291.18,1726.869,1216.1760000000002,1364.638,1582.471,1883.51,1609.408,1542.244,1751.624,1859.695,1832.539,1438.214,1471.4820000000002,2051.578,2067.465,1474.336,1623.757,2149.946,2173.78,2090.048,1849.2679999999998,1523.24,2890.93,2317.507,2332.234,2812.289,3464.61,2912.6240000000003,2921.51,2663.782,2388.842,2869.222,2211.825,2314.641,3471.835,3253.2940000000003,2296.712,2658.3720000000003,3492.5159999999996,3783.337,3742.4629999999997,3103.857,2672.248,140.4770000000001,
karuk-2010-07-23-ag-vs-1_13.mat,uufi,30,IH0,V2,papuufich,tee mah hum papuufich,F,CH,67.46599999999967,1600.0720000000001,1667.5379999999998,224.96200000000002,248.388,246.77200000000002,233.727,232.857,231.012,230.485,230.928,229.65599999999998,224.861,226.07,224.847,224.576,224.96099999999998,221.445,218.355,215.763,211.69099999999997,213.206,213.324,209.673,318.272,311.12,328.675,342.42800000000005,327.85400000000004,286.46299999999997,260.987,250.33,244.91299999999998,243.36700000000002,244.22,245.733,246.27200000000002,240.706,234.433,242.067,251.703,252.486,239.479,555.415,831.4839999999999,1596.635,1575.65,1777.9520000000002,1925.5520000000001,1805.122,1592.9520000000002,1452.6329999999998,1424.636,1433.539,1444.115,1449.116,1416.681,1420.826,1408.78,1383.7379999999998,1505.48,1613.0529999999999,1637.6760000000002,1701.0279999999998,1890.7920000000001,1933.239,2766.323,2776.531,2288.2070000000003,2518.851,2914.014,2771.9709999999995,2591.716,2495.22,2455.084,2481.699,2523.979,2490.749,2496.8089999999997,2463.659,2408.755,2731.405,3182.7670000000003,3203.28,3195.3979999999997,3528.422,3616.118,67.46599999999967,
karuk-2010-07-23-ag-vs-1_14.mat,uufi,31,UW1,V1,papuufich,chakqiimich papuufich tuqahoo,P,F,296.1579999999997,1842.595,2138.7529999999997,190.165,218.07299999999998,202.895,193.577,191.283,189.873,188.937,187.676,186.485,185.748,185.30599999999998,185.02,184.23,183.808,183.858,184.077,185.99200000000002,190.39700000000002,193.75400000000002,192.84799999999998,189.74,424.369,369.82,377.94699999999995,398.855,391.445,388.72900000000004,403.24199999999996,420.579,438.14599999999996,446.105,461.755,455.417,436.17199999999997,446.175,459.60699999999997,470.98400000000004,507.148,434.12800000000004,414.43699999999995,396.293,370.645,1236.504,1130.66,883.6610000000001,1174.2,1200.486,1139.391,1198.728,1271.095,1322.634,1333.161,1365.165,1391.755,1258.5839999999998,1301.127,1399.66,1469.586,1426.744,1330.89,1267.357,918.812,959.6110000000001,2422.657,2740.761,2330.9410000000003,2180.001,2498.011,2544.452,2812.438,2877.738,2606.564,2427.65,2495.839,2491.2,2135.218,2007.7920000000001,1792.4460000000001,1837.441,2770.952,2552.2270000000003,2462.869,2406.845,2442.522,296.1579999999997,
karuk-2010-07-23-ag-vs-1_14.mat,uufi,31,F,C,papuufich,chakqiimich papuufich tuqahoo,UW1,IH0,148.6890000000003,2138.7529999999997,2287.442,185.80200000000002,185.98,183.967,185.808,188.305,188.305,188.305,188.305,188.305,188.305,188.305,188.305,188.305,188.305,188.305,188.305,188.305,188.305,188.305,188.305,188.305,815.188,520.067,1015.7180000000001,617.1709999999999,477.041,585.211,618.613,616.318,637.248,627.395,510.30300000000005,445.418,423.02099999999996,803.446,1486.405,1311.682,1302.507,1353.44,1436.371,1220.236,249.76,1839.84,1474.6870000000001,2016.759,1605.961,1569.864,1725.545,1726.585,1750.516,1904.08,1855.415,1705.1270000000002,1739.606,1730.819,1930.645,2168.019,2026.866,2156.456,1924.746,2027.44,2270.886,1422.872,2932.055,2577.804,3176.362,2658.01,2445.311,2637.211,2742.962,2675.599,3417.93,3154.236,2693.685,2693.0840000000003,2609.581,3069.954,3397.095,2894.736,3214.86,3133.4309999999996,3217.232,3568.0690000000004,2587.271,148.6890000000003,
karuk-2010-07-23-ag-vs-1_14.mat,uufi,31,IH0,V2,papuufich,chakqiimich papuufich tuqahoo,F,CH,61.577999999999975,2287.442,2349.02,163.858,163.858,163.858,177.27,178.41099999999997,177.665,172.291,168.10299999999998,168.382,169.403,167.68,164.45,162.361,161.10399999999998,160.666,160.05100000000002,157.44,154.725,154.54,153.516,151.20600000000002,377.339,336.845,360.209,369.44699999999995,371.475,369.25800000000004,366.806,374.83,386.11,386.291,385.061,395.39599999999996,412.176,419.457,416.866,415.61300000000006,407.68199999999996,390.245,367.12,338.454,301.973,1714.235,1341.36,1294.944,1310.4669999999999,1378.295,1516.67,1597.604,1672.7089999999998,1752.7910000000002,1796.1670000000001,1813.259,1830.125,1863.523,1911.6889999999999,1929.5739999999998,1927.219,1922.985,1915.78,1899.922,1865.374,1832.951,2661.3140000000003,2448.86,2392.972,2403.824,2443.745,2642.671,2765.79,2725.6009999999997,2642.9359999999997,2555.8289999999997,2536.71,2592.452,2644.592,2632.1809999999996,2639.115,2713.034,2801.683,2901.6820000000002,3005.1890000000003,2896.5429999999997,2897.438,61.577999999999975,
karuk-2010-07-23-ag-vs-1_15.mat,uufi,32,UW1,V1,papuufich,papuufich tukuniihka,P,F,182.10400000000016,746.757,928.8610000000001,199.44400000000002,243.05,225.606,209.02,196.947,190.928,188.299,188.085,189.731,191.521,192.868,194.013,195.33599999999998,196.377,197.075,197.638,198.437,198.831,198.642,197.52700000000002,197.49099999999999,418.785,386.035,402.76199999999994,420.37699999999995,428.278,425.155,426.486,431.60900000000004,434.07099999999997,432.658,432.18199999999996,434.95599999999996,449.02,445.741,441.60699999999997,435.528,438.20599999999996,425.11,400.56800000000004,330.88800000000003,357.62300000000005,1161.497,910.5160000000001,981.3810000000001,1239.2910000000002,1324.6270000000002,1331.9660000000001,1319.4160000000002,1277.029,1279.864,1257.392,1239.1480000000001,1264.576,1307.402,1272.297,1262.657,1268.161,1148.524,956.0010000000001,824.825,765.4730000000001,1021.549,2397.7110000000002,2395.092,2526.777,2829.401,2697.13,2454.97,2368.158,2302.303,2253.547,2222.265,2273.4139999999998,2295.861,2272.712,2193.519,2353.587,2319.388,2245.541,2391.701,2537.994,2502.156,2535.0570000000002,182.10400000000016,
karuk-2010-07-23-ag-vs-1_15.mat,uufi,32,F,C,papuufich,papuufich tukuniihka,UW1,IH0,108.68099999999981,928.8610000000001,1037.542,195.648,196.88400000000001,196.524,195.523,194.447,194.643,194.046,193.97099999999998,196.52700000000002,197.545,198.226,198.226,198.226,198.226,198.226,198.226,198.226,198.226,198.226,198.226,198.226,553.762,383.94300000000004,404.971,406.89300000000003,642.601,1137.741,756.442,542.972,644.492,666.837,649.154,582.624,531.628,499.76,530.837,546.086,514.045,464.525,463.668,452.358,402.545,1588.921,1290.6889999999999,1398.0479999999998,1606.935,1859.358,1916.0079999999998,1677.7060000000001,1428.5379999999998,1447.43,1627.616,1612.6889999999999,1473.8120000000001,1442.2220000000002,1482.455,1589.984,1759.61,1656.476,1588.215,1609.385,1652.87,1692.974,2751.0409999999997,2718.76,2685.1479999999997,2714.909,3240.815,3671.6620000000003,2871.909,2601.79,2506.275,2562.641,2509.763,2369.229,2345.561,2603.553,2854.555,3093.1820000000002,2808.4990000000003,2781.2909999999997,2783.3579999999997,2701.008,2708.065,108.68099999999981,
karuk-2010-07-23-ag-vs-1_15.mat,uufi,32,IH0,V2,papuufich,papuufich tukuniihka,F,CH,22.892000000000053,1037.542,1060.434,189.25900000000001,191.988,191.988,191.78799999999998,192.079,192.56099999999998,192.63400000000001,191.308,189.52200000000002,189.71,190.05700000000002,190.516,190.356,189.84599999999998,187.979,186.56900000000002,186.31400000000002,186.084,185.91400000000002,185.55900000000003,185.05900000000003,296.998,331.19699999999995,312.186,299.20599999999996,290.312,285.161,281.923,279.64599999999996,279.74,282.133,286.434,292.151,297.992,303.38,308.47,310.171,308.584,305.311,300.04200000000003,293.091,284.467,1785.4170000000001,1710.219,1715.783,1721.53,1727.8139999999999,1734.4520000000002,1742.193,1757.8229999999999,1778.908,1798.701,1821.51,1840.51,1847.1989999999998,1838.521,1811.03,1785.045,1777.385,1779.6,1796.4579999999999,1827.805,1876.455,2722.716,2691.677,2693.01,2700.8959999999997,2715.823,2737.434,2765.51,2814.202,2858.718,2876.966,2883.007,2874.3109999999997,2847.901,2798.7740000000003,2712.966,2641.204,2610.601,2589.509,2574.721,2559.5860000000002,2538.873,22.892000000000053,
karuk-2010-07-23-ag-vs-1_16.mat,uufi,33,UW1,V1,papuufich,imaan papuufich ukuniihkeesh,P,F,186.84000000000015,1269.712,1456.5520000000001,196.40599999999998,229.391,207.072,200.09,197.489,195.582,193.83,192.329,191.919,192.574,193.528,194.50900000000001,195.8,197.50099999999998,198.808,197.551,194.63099999999997,192.273,190.262,189.532,190.13,391.403,335.539,381.12800000000004,416.88599999999997,409.81800000000004,404.18199999999996,401.10900000000004,400.76800000000003,399.566,401.58,403.805,405.708,409.525,402.77,386.11699999999996,388.041,391.39599999999996,404.983,399.707,353.19,332.595,1090.375,791.061,813.7310000000001,912.24,1050.958,1096.415,1129.69,1101.0639999999999,1178.671,1237.387,1262.2830000000001,1268.88,1193.95,883.315,821.822,817.296,803.563,660.171,1697.08,1460.319,1549.616,2437.203,2492.448,2577.377,2506.675,2197.203,2231.786,2295.4970000000003,2208.445,2308.611,2583.266,2624.05,2341.655,2052.133,2276.353,2521.333,2486.992,2434.629,2337.093,2824.491,2698.395,2708.06,186.84000000000015,
karuk-2010-07-23-ag-vs-1_16.mat,uufi,33,F,C,papuufich,imaan papuufich ukuniihkeesh,UW1,IH0,91.57399999999984,1456.5520000000001,1548.126,186.975,190.097,189.046,187.162,184.74900000000002,185.486,186.609,185.977,185.977,185.977,185.977,185.977,185.977,185.977,185.977,185.977,185.977,185.977,185.977,185.977,185.977,863.297,382.67699999999996,532.719,559.31,955.643,1131.183,1222.489,1377.764,1409.951,1366.533,1384.0729999999999,1334.671,795.865,450.01800000000003,766.8480000000001,1578.3929999999998,601.427,488.339,504.059,422.81199999999995,290.86400000000003,1898.9270000000001,1769.2520000000002,1829.654,1858.5539999999999,2033.527,2191.928,2223.5570000000002,1930.221,1949.414,2030.4360000000001,2004.21,1787.9489999999998,1739.469,1586.6629999999998,1977.629,2846.683,1801.954,1604.338,1663.832,1742.2220000000002,1685.935,2880.889,2971.6040000000003,3013.42,2846.744,2837.881,2802.199,2680.4629999999997,2768.927,2892.1220000000003,3182.665,3084.5809999999997,2876.4709999999995,2807.591,2667.01,2979.9559999999997,3685.6490000000003,2894.719,2642.9590000000003,2687.252,2750.39,2759.8540000000003,91.57399999999984,
karuk-2010-07-23-ag-vs-1_16.mat,uufi,33,IH0,V2,papuufich,imaan papuufich ukuniihkeesh,F,CH,78.09400000000005,1548.126,1626.22,158.29399999999998,196.858,201.019,200.07,176.297,167.493,163.525,161.66299999999998,159.157,157.43,154.703,151.924,147.66,140.33100000000002,141.063,145.287,143.52700000000002,140.585,142.286,146.60299999999998,149.153,314.631,264.969,274.346,312.527,340.69,350.559,362.67900000000003,373.45,370.083,335.954,302.312,282.564,269.375,266.531,272.514,293.35200000000003,313.478,321.286,322.217,331.884,349.586,1609.3010000000002,1646.9070000000002,1623.408,1650.194,1645.2679999999998,1630.975,1704.276,1731.78,1730.128,1720.5929999999998,1841.7820000000002,1749.065,1573.942,1420.731,1394.983,1494.604,1524.754,1464.955,1451.004,1513.965,1643.05,2542.71,2697.795,2481.299,2418.101,2417.002,2426.658,2479.32,2551.494,2608.226,2562.87,2588.452,2856.802,2612.968,2533.001,2500.411,2440.479,2394.139,2459.595,2552.624,2605.014,2632.1409999999996,78.09400000000005,
karuk-2010-07-23-ag-vs-1_17.mat,uufi,34,UW1,V1,papuufich,imaan papuufich nikuniihkeesh,P,F,190.2929999999999,1229.305,1419.598,192.50599999999997,213.424,198.088,193.40400000000002,191.667,190.551,189.855,189.50799999999998,189.13400000000001,188.68599999999998,188.322,188.298,188.581,189.394,191.28099999999998,193.815,194.963,194.312,193.511,192.085,189.271,396.445,343.667,391.977,395.75800000000004,388.342,387.11699999999996,391.93,400.74199999999996,409.852,423.472,436.73900000000003,429.13599999999997,412.80699999999996,403.731,403.815,403.36800000000005,404.56300000000005,399.11,389.5,372.957,351.42199999999997,1102.899,741.682,929.596,1137.03,1139.135,1099.943,1113.204,1136.647,1170.152,1220.042,1237.964,1213.95,1217.109,1217.532,1228.894,1095.9560000000001,1005.084,915.059,910.13,996.2689999999999,1322.325,2366.364,2288.785,2212.1020000000003,2444.482,2532.931,2483.371,2628.8509999999997,2597.356,2306.902,2226.743,2049.397,1975.619,2122.5679999999998,2348.192,2639.17,2224.702,2235.304,2354.58,2341.285,2572.996,2687.8459999999995,190.2929999999999,
karuk-2010-07-23-ag-vs-1_17.mat,uufi,34,F,C,papuufich,imaan papuufich nikuniihkeesh,UW1,IH0,109.37400000000025,1419.598,1528.9720000000002,186.183,187.387,188.003,188.08599999999998,185.918,184.919,184.713,185.025,185.722,186.58599999999998,185.255,185.255,185.255,185.255,185.255,185.255,185.255,185.255,185.255,185.255,185.255,1001.442,264.769,259.187,291.957,319.622,294.772,1114.137,1411.9460000000001,1238.823,1215.378,1345.056,1144.822,1518.777,712.296,762.416,1666.6270000000002,1678.648,1491.524,497.72900000000004,1136.24,1600.807,1881.713,1446.5610000000001,1500.862,1433.682,1365.595,1404.283,1675.598,1727.368,2063.817,2092.201,2121.172,2043.4089999999999,2453.607,1878.287,1851.624,1996.8210000000001,1833.082,2067.181,1742.749,2291.716,2568.409,3004.2540000000004,2553.85,2535.909,2419.294,2214.3379999999997,2341.189,3057.855,2966.825,3074.925,3030.125,3152.355,3136.7690000000002,3563.9590000000003,2937.14,2919.665,3087.197,3364.046,3366.28,2748.415,3595.315,3911.9429999999998,109.37400000000025,
