,Filename,seq,seq_id,part,issue,dur_mod,dur,Label,timepoint,pF1_means
6801,karuk-2011-12-21-vs-8_57.mat,iika,109,V1,,170.13700000000006,170.13700000000006,IY1,13,366.575
6802,karuk-2011-12-21-vs-8_57.mat,iika,109,C,,97.187,97.187,K,13,401.352
6803,karuk-2011-12-21-vs-8_57.mat,iika,109,V2,,99.54199999999993,99.54199999999993,AH0,13,483.201
6804,karuk-2011-12-21-vs-8_58.mat,iika,110,V1,,176.6789999999999,176.6789999999999,IY1,13,375.333
6805,karuk-2011-12-21-vs-8_58.mat,iika,110,C,,104.74,104.74,K,13,351.61300000000006
6806,karuk-2011-12-21-vs-8_58.mat,iika,110,V2,,69.72100000000023,69.72100000000023,AH0,13,477.06
6807,karuk-2011-12-21-vs-8_59.mat,iika,111,V1,,172.63,172.63,IY1,13,341.2290000000001
6808,karuk-2011-12-21-vs-8_59.mat,iika,111,C,,53.66500000000002,53.66500000000002,K,13,297.181
6809,karuk-2011-12-21-vs-8_59.mat,iika,111,V2,,68.17499999999995,68.17499999999995,AH0,13,376.288
6810,karuk-2011-12-21-vs-8_61.mat,iika,112,V1,,173.46599999999995,173.46599999999995,IY1,13,345.561
6811,karuk-2011-12-21-vs-8_61.mat,iika,112,C,,102.49300000000004,102.49300000000004,K,13,388.16
6812,karuk-2011-12-21-vs-8_61.mat,iika,112,V2,,49.149999999999984,49.149999999999984,AH0,13,460.9
6813,karuk-2011-12-21-vs-8_62.mat,iika,113,V1,,181.582,181.582,IY1,13,369.068
6814,karuk-2011-12-21-vs-8_62.mat,iika,113,C,,84.23200000000007,84.23200000000007,K,13,558.415
6815,karuk-2011-12-21-vs-8_62.mat,iika,113,V2,,60.979999999999905,60.979999999999905,AH0,13,499.397
6816,karuk-2011-12-21-vs-8_63.mat,iika,114,V1,,234.73800000000008,234.73800000000008,IY1,13,336.764
6817,karuk-2011-12-21-vs-8_63.mat,iika,114,C,,119.79399999999987,119.79399999999987,K,13,598.668
6818,karuk-2011-12-21-vs-8_63.mat,iika,114,V2,,106.25600000000007,106.25600000000007,AH0,13,474.572
6819,karuk-2011-12-21-vs-8_64.mat,iika,115,V1,,240.75399999999993,240.75399999999993,IY1,13,343.029
6820,karuk-2011-12-21-vs-8_64.mat,iika,115,C,,113.99,113.99,K,13,392.216
6821,karuk-2011-12-21-vs-8_64.mat,iika,115,V2,,92.47400000000015,92.47400000000015,AH0,13,476.702
6822,karuk-2012-03-30-vs-3_01.mat,upi,116,V1,,59.18399999999997,59.18399999999997,UH0,13,263.135
6823,karuk-2012-03-30-vs-3_01.mat,upi,116,C,,112.187,112.187,P,13,923.737
6824,karuk-2012-03-30-vs-3_01.mat,upi,116,V2,,193.55199999999994,193.55199999999994,IH0,13,353.9190000000001
6825,karuk-2012-03-30-vs-3_02.mat,ika,117,V1,,95.14399999999999,95.14399999999999,IH0,13,355.255
6826,karuk-2012-03-30-vs-3_02.mat,ika,117,C,,111.7539999999999,111.7539999999999,K,13,563.976
6827,karuk-2012-03-30-vs-3_02.mat,ika,117,V2,,79.64200000000028,79.64200000000028,AH0,13,516.922
6828,karuk-2012-03-30-vs-3_04.mat,ika,118,V1,,92.19599999999993,92.19599999999993,IH0,13,393.602
6829,karuk-2012-03-30-vs-3_04.mat,ika,118,C,,87.65699999999994,87.65699999999994,K,13,737.0989999999998
6830,karuk-2012-03-30-vs-3_04.mat,ika,118,V2,,110.00500000000014,110.00500000000014,AH0,13,525.2819999999998
6831,karuk-2012-03-31-vs-2a_01.mat,iku,119,V1,,78.63499999999998,78.63499999999998,IH0,13,325.413
6832,karuk-2012-03-31-vs-2a_01.mat,iku,119,C,,120.88799999999992,120.88799999999992,K,13,563.0459999999998
6833,karuk-2012-03-31-vs-2a_01.mat,iku,119,V2,,81.91200000000003,81.91200000000003,UH0,13,408.778
6834,karuk-2012-03-31-vs-2a_02.mat,iku,120,V1,,67.42099999999994,67.42099999999994,IH0,13,437.54
6835,karuk-2012-03-31-vs-2a_02.mat,iku,120,C,,112.37900000000002,112.37900000000002,K,13,526.026
6836,karuk-2012-03-31-vs-2a_02.mat,iku,120,V2,,96.02499999999998,96.02499999999998,UH0,13,449.47
6837,karuk-2012-03-31-vs-2a_03.mat,iku,121,V1,,68.13999999999999,68.13999999999999,IH0,13,411.832
6838,karuk-2012-03-31-vs-2a_03.mat,iku,121,C,,76.87900000000012,76.87900000000012,K,13,404.657
6839,karuk-2012-03-31-vs-2a_03.mat,iku,121,V2,,63.121999999999964,63.121999999999964,UH0,13,386.044
6840,karuk-2012-03-31-vs-2a_04.mat,iku,122,V1,,56.703000000000095,56.703000000000095,IH0,13,422.609
6841,karuk-2012-03-31-vs-2a_04.mat,iku,122,C,,105.12199999999984,105.12199999999984,K,13,775.7189999999998
6842,karuk-2012-03-31-vs-2a_04.mat,iku,122,V2,,52.60500000000002,52.60500000000002,UH0,13,381.215
6843,karuk-2012-03-31-vs-2a_05.mat,iku,123,V1,,54.036000000000065,54.036000000000065,IH0,13,396.235
6844,karuk-2012-03-31-vs-2a_05.mat,iku,123,C,,85.70199999999993,85.70199999999993,K,13,447.114
6845,karuk-2012-03-31-vs-2a_05.mat,iku,123,V2,,73.26300000000003,73.26300000000003,UH0,13,389.701
6846,karuk-2012-03-31-vs-2a_06.mat,iku,124,V1,,63.77300000000002,63.77300000000002,IH0,13,376.055
6847,karuk-2012-03-31-vs-2a_06.mat,iku,124,C,,90.71500000000003,90.71500000000003,K,13,845.0360000000002
6848,karuk-2012-03-31-vs-2a_06.mat,iku,124,V2,,76.94699999999989,76.94699999999989,UH0,13,446.353
6849,karuk-2012-03-31-vs-2a_07.mat,iku,125,V1,,71.24900000000002,71.24900000000002,IH0,13,318.12
6850,karuk-2012-03-31-vs-2a_07.mat,iku,125,C,,87.12300000000003,87.12300000000003,K,13,545.437
6851,karuk-2012-03-31-vs-2a_07.mat,iku,125,V2,,79.35399999999981,79.35399999999981,UH0,13,386.982
6852,karuk-2012-03-31-vs-2a_08.mat,iku,126,V1,,76.32900000000002,76.32900000000002,IH0,13,351.8130000000001
6853,karuk-2012-03-31-vs-2a_08.mat,iku,126,C,,110.36399999999992,110.36399999999992,K,13,400.292
6854,karuk-2012-03-31-vs-2a_08.mat,iku,126,V2,,76.31400000000008,76.31400000000008,UH0,13,377.573
6855,karuk-2012-03-31-vs-2a_09.mat,iku,127,V1,,53.17700000000002,53.17700000000002,IH0,13,348.72
6856,karuk-2012-03-31-vs-2a_09.mat,iku,127,C,,106.56799999999993,106.56799999999993,K,13,677.653
6857,karuk-2012-03-31-vs-2a_09.mat,iku,127,V2,,91.12099999999998,91.12099999999998,UH0,13,418.501
6858,karuk-2012-03-31-vs-2a_11.mat,iku,128,V1,,56.053000000000104,56.053000000000104,IH0,13,285.438
6859,karuk-2012-03-31-vs-2a_11.mat,iku,128,C,,87.899,87.899,K,13,283.046
6860,karuk-2012-03-31-vs-2a_11.mat,iku,128,V2,,87.53499999999997,87.53499999999997,UH0,13,381.504
6861,karuk-2012-03-31-vs-2b_01.mat,uxi,129,V1,V1 absent,0.0,22.203999999999837,UH0,13,257.717
6862,karuk-2012-03-31-vs-2b_01.mat,uxi,129,C,V1 absent,110.98800000000006,110.98800000000006,HH,13,648.77
6863,karuk-2012-03-31-vs-2b_01.mat,uxi,129,V2,V1 absent,87.26099999999997,87.26099999999997,IH0,13,418.486
6864,karuk-2012-03-31-vs-2b_03.mat,uxi,130,V1,,79.85900000000015,79.85900000000015,UH0,13,381.885
6865,karuk-2012-03-31-vs-2b_03.mat,uxi,130,C,,67.3209999999999,67.3209999999999,HH,13,812.207
6866,karuk-2012-03-31-vs-2b_03.mat,uxi,130,V2,,94.06699999999991,94.06699999999991,IH0,13,440.686
6867,karuk-2012-03-31-vs-2b_07.mat,uxi,131,V1,,37.348999999999926,37.348999999999926,UH0,13,363.276
6868,karuk-2012-03-31-vs-2b_07.mat,uxi,131,C,,156.86199999999997,156.86199999999997,HH,13,730.701
6869,karuk-2012-03-31-vs-2b_07.mat,uxi,131,V2,,79.16500000000008,79.16500000000008,IH0,13,404.645
6870,karuk-2012-03-31-vs-2b_08.mat,uxi,132,V1,,29.63499999999999,29.63499999999999,UH0,13,335.315
6871,karuk-2012-03-31-vs-2b_08.mat,uxi,132,C,,91.20700000000001,91.20700000000001,HH,13,986.269
6872,karuk-2012-03-31-vs-2b_08.mat,uxi,132,V2,,72.47500000000002,72.47500000000002,IH0,13,410.45
6873,karuk-2012-03-31-vs-2b_09.mat,uxi,133,V1,V1 absent?,0.0,12.270999999999956,UH0,13,1075.789
6874,karuk-2012-03-31-vs-2b_09.mat,uxi,133,C,V1 absent?,107.10600000000001,107.10600000000001,HH,13,788.42
6875,karuk-2012-03-31-vs-2b_09.mat,uxi,133,V2,V1 absent?,91.90300000000002,91.90300000000002,IH0,13,457.882
6876,karuk-2012-03-31-vs-2b_10.mat,uxi,134,V1,V1 absent,0.0,32.728000000000065,UH0,13,907.645
6877,karuk-2012-03-31-vs-2b_10.mat,uxi,134,C,V1 absent,67.96499999999997,67.96499999999997,HH,13,675.232
6878,karuk-2012-03-31-vs-2b_10.mat,uxi,134,V2,V1 absent,61.201999999999934,61.201999999999934,IH0,13,295.28
6879,karuk-2012-10-20-vs-4_A_21.mat,upi,135,V1,,28.964000000000173,28.964000000000173,UH0,13,210.233
6880,karuk-2012-10-20-vs-4_A_21.mat,upi,135,C,,107.92899999999986,107.92899999999986,P,13,824.801
6881,karuk-2012-10-20-vs-4_A_21.mat,upi,135,V2,,162.06700000000023,162.06700000000023,IH0,13,382.575
6882,karuk-2012-10-20-vs-4_A_33.mat,iku,136,V1,,58.981,58.981,IH0,13,402.80300000000005
6883,karuk-2012-10-20-vs-4_A_33.mat,iku,136,C,,111.96799999999985,111.96799999999985,K,13,1026.923
6884,karuk-2012-10-20-vs-4_A_33.mat,iku,136,V2,,47.910000000000075,47.910000000000075,UH0,13,510.99300000000005
6885,karuk-2012-10-20-vs-4_A_36.mat,iku,137,V1,,46.83499999999992,46.83499999999992,IH0,13,328.8
6886,karuk-2012-10-20-vs-4_A_36.mat,iku,137,C,,92.986,92.986,K,13,641.34
6887,karuk-2012-10-20-vs-4_A_36.mat,iku,137,V2,,41.5010000000001,41.5010000000001,UH0,13,200.552
6888,karuk-2012-10-20-vs-4_A_39.mat,iku,138,V1,,40.636000000000074,40.636000000000074,IH0,13,253.413
6889,karuk-2012-10-20-vs-4_A_39.mat,iku,138,C,,84.98999999999995,84.98999999999995,K,13,827.34
6890,karuk-2012-10-20-vs-4_A_39.mat,iku,138,V2,,36.565000000000055,36.565000000000055,UH0,13,197.17
6891,karuk-2012-10-20-vs-4_C_11.mat,ufi,139,V1,,92.92599999999992,92.92599999999992,UH0,13,363.897
6892,karuk-2012-10-20-vs-4_C_11.mat,ufi,139,C,,275.5210000000002,275.5210000000002,F,13,926.195
6893,karuk-2012-10-20-vs-4_C_11.mat,ufi,139,V2,,48.79199999999968,48.79199999999968,IH0,13,351.136
6894,karuk-2012-10-20-vs-4_C_42.mat,iika,140,V1,,142.95500000000004,142.95500000000004,IY1,13,412.157
6895,karuk-2012-10-20-vs-4_C_42.mat,iika,140,C,,86.06399999999996,86.06399999999996,K,13,837.572
6896,karuk-2012-10-20-vs-4_C_42.mat,iika,140,V2,,63.950000000000045,63.950000000000045,AH0,13,563.659
6897,karuk-2012-10-20-vs-4_D_09.mat,iika,141,V1,,128.45000000000005,128.45000000000005,IY1,13,274.24
6898,karuk-2012-10-20-vs-4_D_09.mat,iika,141,C,,152.59399999999994,152.59399999999994,K,13,976.505
6899,karuk-2012-10-20-vs-4_D_09.mat,iika,141,V2,,116.70899999999996,116.70899999999996,AH0,13,641.675
6900,karuk-2012-10-20-vs-4_D_10.mat,iika,142,V1,,133.33100000000002,133.33100000000002,IY1,13,320.0370000000001
6901,karuk-2012-10-20-vs-4_D_10.mat,iika,142,C,,152.53499999999985,152.53499999999985,K,13,1496.707
6902,karuk-2012-10-20-vs-4_D_10.mat,iika,142,V2,,95.69500000000004,95.69500000000004,AH0,13,569.668
6903,karuk-2012-10-20-vs-4_D_14.mat,ika,143,V1,,40.97,40.97,IH0,13,343.556
6904,karuk-2012-10-20-vs-4_D_14.mat,ika,143,C,,124.41799999999996,124.41799999999996,K,13,454.305
6905,karuk-2012-10-20-vs-4_D_14.mat,ika,143,V2,,97.99800000000003,97.99800000000003,AH0,13,558.113
6906,karuk-2012-10-20-vs-4_D_21.mat,iku,144,V1,,56.70299999999998,56.70299999999998,IH0,13,325.253
6907,karuk-2012-10-20-vs-4_D_21.mat,iku,144,C,,94.65200000000004,94.65200000000004,K,13,894.6360000000002
6908,karuk-2012-10-20-vs-4_D_21.mat,iku,144,V2,,83.23399999999992,83.23399999999992,UH0,13,461.758
6909,karuk-2012-10-20-vs-4_D_50.mat,iku,145,V1,,35.714999999999684,35.714999999999684,IH0,13,313.082
6910,karuk-2012-10-20-vs-4_D_50.mat,iku,145,C,,110.13799999999992,110.13799999999992,K,13,531.337
6911,karuk-2012-10-20-vs-4_D_50.mat,iku,145,V2,,71.91900000000078,71.91900000000078,UH0,13,377.453
6912,karuk-2013-01-27-vs-1_C_03.mat,uxi,146,V1,,52.82600000000014,52.82600000000014,UH0,13,469.45
6913,karuk-2013-01-27-vs-1_C_03.mat,uxi,146,C,,233.857,233.857,HH,13,991.058
6914,karuk-2013-01-27-vs-1_C_03.mat,uxi,146,V2,,141.09799999999996,141.09799999999996,IH0,13,406.676
6915,karuk-2013-01-27-vs-1_C_07.mat,ika,147,V1,,186.7939999999999,186.7939999999999,IH0,13,437.524
6916,karuk-2013-01-27-vs-1_C_07.mat,ika,147,C,,227.3280000000002,227.3280000000002,K,13,544.937
6917,karuk-2013-01-27-vs-1_C_07.mat,ika,147,V2,,75.56900000000019,75.56900000000019,AH0,13,588.0269999999998
6918,karuk-2013-10-27-vs-2_25.mat,ufi,148,V1,,54.15699999999998,54.15699999999998,UH0,13,383.128
6919,karuk-2013-10-27-vs-2_25.mat,ufi,148,C,,161.278,161.278,F,13,312.137
6920,karuk-2013-10-27-vs-2_25.mat,ufi,148,V2,,116.375,116.375,IH0,13,364.99
6921,karuk-2013-10-27-vs-2_26.mat,ufi,149,V1,,144.5500000000001,144.5500000000001,UH0,13,372.707
6922,karuk-2013-10-27-vs-2_26.mat,ufi,149,C,,163.70899999999997,163.70899999999997,F,13,485.187
6923,karuk-2013-10-27-vs-2_26.mat,ufi,149,V2,,85.89200000000005,85.89200000000005,IH0,13,420.079
6924,karuk-2013-10-27-vs-2_28.mat,iika,150,V1,,152.22599999999994,152.22599999999994,IY1,13,378.276
6925,karuk-2013-10-27-vs-2_28.mat,iika,150,C,,134.543,134.543,K,13,726.1289999999998
6926,karuk-2013-10-27-vs-2_28.mat,iika,150,V2,,51.601000000000106,51.601000000000106,AH0,13,444.84
6927,karuk-2015-04-18-vs-4_07.mat,uxi,151,V1,V1 absent,0.0,3.871000000000095,UH0,13,528.955
6928,karuk-2015-04-18-vs-4_07.mat,uxi,151,C,V1 absent,131.39400000000023,131.39400000000023,HH,13,931.752
6929,karuk-2015-04-18-vs-4_07.mat,uxi,151,V2,V1 absent,57.72399999999924,57.72399999999924,IH0,13,277.12
6930,karuk-2015-04-18-vs-4_12.mat,upi,152,V1,,53.78099999999995,53.78099999999995,UH0,13,377.1230000000001
6931,karuk-2015-04-18-vs-4_12.mat,upi,152,C,,119.93000000000006,119.93000000000006,P,13,284.585
6932,karuk-2015-04-18-vs-4_12.mat,upi,152,V2,,96.93000000000006,96.93000000000006,IH0,13,342.3780000000001
6933,karuk-2015-04-18-vs-4_13.mat,upi,153,V1,,38.619000000000035,38.619000000000035,UH0,13,220.907
6934,karuk-2015-04-18-vs-4_13.mat,upi,153,C,,144.747,144.747,P,13,968.226
6935,karuk-2015-04-18-vs-4_13.mat,upi,153,V2,,92.62599999999998,92.62599999999998,IH0,13,368.817
6936,karuk-2015-04-18-vs-4_14.mat,uxi,154,V1,,79.01699999999983,79.01699999999983,UH0,13,307.66
6937,karuk-2015-04-18-vs-4_14.mat,uxi,154,C,,104.57500000000003,104.57500000000003,HH,13,941.784
6938,karuk-2015-04-18-vs-4_14.mat,uxi,154,V2,,90.53100000000019,90.53100000000019,IH0,13,447.666
6939,karuk-2015-04-18-vs-4_16.mat,uxi,155,V1,,67.49599999999987,67.49599999999987,UH0,13,347.164
6940,karuk-2015-04-18-vs-4_16.mat,uxi,155,C,,294.3980000000006,294.3980000000006,HH,13,851.1619999999998
6941,karuk-2015-04-18-vs-4_16.mat,uxi,155,V2,,106.13599999999953,106.13599999999953,IH0,13,374.457
6942,karuk-2015-04-18-vs-4_17.mat,uxi,156,V1,,68.46699999999987,68.46699999999987,UH0,13,363.231
6943,karuk-2015-04-18-vs-4_17.mat,uxi,156,C,,109.663,109.663,HH,13,1077.501
6944,karuk-2015-04-18-vs-4_17.mat,uxi,156,V2,,72.64700000000015,72.64700000000015,IH0,13,466.269
6945,karuk-2015-04-18-vs-4_23.mat,uxi,157,V1,V1 absent,0.0,67.32500000000027,UH0,13,513.962
6946,karuk-2015-04-18-vs-4_23.mat,uxi,157,C,V1 absent,129.2249999999999,129.2249999999999,HH,13,1102.872
6947,karuk-2015-04-18-vs-4_23.mat,uxi,157,V2,V1 absent,102.73799999999984,102.73799999999984,IH0,13,460.201
6948,karuk-2015-04-18-vs-4_32.mat,upi,158,V1,,134.19900000000007,134.19900000000007,UH0,13,347.723
6949,karuk-2015-04-18-vs-4_32.mat,upi,158,C,,146.9179999999999,146.9179999999999,P,13,760.1560000000002
6950,karuk-2015-04-18-vs-4_32.mat,upi,158,V2,,92.85500000000002,92.85500000000002,IH0,13,380.19
6951,karuk-2015-04-18-vs-4_38.mat,ika,159,V1,,46.23099999999989,46.23099999999989,IH0,13,246.213
6952,karuk-2015-04-18-vs-4_38.mat,ika,159,C,,115.12600000000008,115.12600000000008,K,13,963.965
6953,karuk-2015-04-18-vs-4_38.mat,ika,159,V2,,102.20999999999992,102.20999999999992,AH0,13,687.8
6954,karuk-2015-04-18-vs-4_40.mat,uxi,160,V1,V1 absent,0.0,4.395999999999958,UH0,13,606.06
6955,karuk-2015-04-18-vs-4_40.mat,uxi,160,C,V1 absent,115.39100000000008,115.39100000000008,HH,13,1040.544
6956,karuk-2015-04-18-vs-4_40.mat,uxi,160,V2,V1 absent,88.10399999999981,88.10399999999981,IH0,13,478.395
6957,karuk-2015-04-18-vs-4_41.mat,uxi,161,V1,V1 absent,0.0,34.37299999999999,UH0,13,667.658
6958,karuk-2015-04-18-vs-4_41.mat,uxi,161,C,V1 absent,96.69400000000002,96.69400000000002,HH,13,973.723
6959,karuk-2015-04-18-vs-4_41.mat,uxi,161,V2,V1 absent,71.49199999999995,71.49199999999995,IH0,13,434.259
6960,karuk-2015-04-18-vs-4_59.mat,iika,162,V1,,145.03599999999994,145.03599999999994,IY1,13,370.696
6961,karuk-2015-04-18-vs-4_59.mat,iika,162,C,,123.29200000000013,123.29200000000013,K,13,802.8739999999998
6962,karuk-2015-04-18-vs-4_59.mat,iika,162,V2,,62.005,62.005,AH0,13,261.23
6963,karuk-2015-04-18-vs-4_60.mat,iika,163,V1,,139.91199999999998,139.91199999999998,IY1,13,302.283
6964,karuk-2015-04-18-vs-4_60.mat,iika,163,C,,88.29599999999995,88.29599999999995,K,13,319.322
6965,karuk-2015-04-18-vs-4_60.mat,iika,163,V2,,63.08799999999997,63.08799999999997,AH0,13,380.714
6966,karuk-2015-04-18-vs-4_61.mat,iika,164,V1,,195.88799999999992,195.88799999999992,IY1,13,383.054
6967,karuk-2015-04-18-vs-4_61.mat,iika,164,C,,74.33000000000015,74.33000000000015,K,13,620.778
6968,karuk-2015-04-18-vs-4_61.mat,iika,164,V2,,114.4630000000002,114.4630000000002,AH0,13,259.541
6969,karuk-2015-04-21-vs-5_03.mat,uufi,165,V1,,180.4829999999997,180.4829999999997,UW1,13,400.792
6970,karuk-2015-04-21-vs-5_03.mat,uufi,165,C,,152.36000000000013,152.36000000000013,F,13,1012.309
6971,karuk-2015-04-21-vs-5_03.mat,uufi,165,V2,,133.02700000000004,133.02700000000004,IH0,13,374.795
6972,karuk-2015-04-21-vs-5_04.mat,uufi,166,V1,,235.09000000000012,235.09000000000012,UW1,13,360.955
6973,karuk-2015-04-21-vs-5_04.mat,uufi,166,C,,144.19999999999982,144.19999999999982,F,13,757.1030000000002
6974,karuk-2015-04-21-vs-5_04.mat,uufi,166,V2,,85.54399999999987,85.54399999999987,IH0,13,313.795
6975,karuk-2015-04-21-vs-5_06.mat,ufi,168,V1,,216.2440000000006,216.2440000000006,UW1,13,361.73
6976,karuk-2015-04-21-vs-5_06.mat,ufi,168,C,,138.2249999999999,138.2249999999999,F,13,1575.655
6977,karuk-2015-04-21-vs-5_06.mat,ufi,168,V2,,58.71500000000015,58.71500000000015,IH0,13,367.661
6978,karuk-2015-04-21-vs-5_06.mat,ufi,168,V1,,80.0,80.0,UH0,13,287.473
6979,karuk-2015-04-21-vs-5_06.mat,ufi,168,C,,30.0,30.0,F,13,237.889
6980,karuk-2015-04-21-vs-5_06.mat,ufi,168,V2,,40.0,40.0,IH0,13,463.307
6981,karuk-2015-04-21-vs-5_07.mat,uufi,170,V1,,106.096,106.096,UW1,13,317.829
6982,karuk-2015-04-21-vs-5_07.mat,uufi,170,C,,140.07200000000014,140.07200000000014,P,13,1232.799
6983,karuk-2015-04-21-vs-5_07.mat,uufi,170,V2,,173.06299999999962,173.06299999999962,IY1,13,314.806
6984,karuk-2015-04-21-vs-5_07.mat,uufi,170,V1,,229.0869999999996,229.0869999999996,UW1,13,296.491
6985,karuk-2015-04-21-vs-5_07.mat,uufi,170,C,,124.84300000000076,124.84300000000076,F,13,404.316
6986,karuk-2015-04-21-vs-5_07.mat,uufi,170,V2,,130.02400000000034,130.02400000000034,IH0,13,503.751
6987,karuk-2015-04-21-vs-5_12.mat,uufi,171,V1,,179.27700000000004,179.27700000000004,UW1,13,403.969
6988,karuk-2015-04-21-vs-5_12.mat,uufi,171,C,,127.80099999999969,127.80099999999969,F,13,459.816
6989,karuk-2015-04-21-vs-5_12.mat,uufi,171,V2,,84.99900000000025,84.99900000000025,IH0,13,367.734
6990,karuk-2015-04-21-vs-5_14.mat,upii,172,V1,,71.87599999999975,71.87599999999975,UH0,13,218.782
6991,karuk-2015-04-21-vs-5_14.mat,upii,172,C,,136.58700000000002,136.58700000000002,P,13,1190.452
6992,karuk-2015-04-21-vs-5_14.mat,upii,172,V2,,134.65700000000015,134.65700000000015,IY1,13,368.378
6993,karuk-2015-04-21-vs-5_16.mat,uufi,173,V1,,196.76800000000003,196.76800000000003,UW1,13,337.246
6994,karuk-2015-04-21-vs-5_16.mat,uufi,173,C,,158.59900000000016,158.59900000000016,F,13,1519.1660000000004
6995,karuk-2015-04-21-vs-5_16.mat,uufi,173,V2,,56.6849999999995,56.6849999999995,IH0,13,376.556
6996,karuk-2015-04-21-vs-5_17.mat,upii,174,V1,,32.558000000000106,32.558000000000106,UH0,13,743.578
6997,karuk-2015-04-21-vs-5_17.mat,upii,174,C,,137.37799999999993,137.37799999999993,P,13,1374.19
6998,karuk-2015-04-21-vs-5_17.mat,upii,174,V2,,138.04199999999992,138.04199999999992,IY1,13,346.7580000000001
6999,karuk-2015-04-21-vs-5_19.mat,uufi,175,V1,,233.79700000000025,233.79700000000025,UW1,13,339.847
7000,karuk-2015-04-21-vs-5_19.mat,uufi,175,C,,173.60600000000022,173.60600000000022,F,13,1020.201
7001,karuk-2015-04-21-vs-5_19.mat,uufi,175,V2,,42.11899999999969,42.11899999999969,IH0,13,188.209
7002,karuk-2015-04-21-vs-5_20.mat,uufi,177,V1,,70.0,70.0,UH0,13,348.247
7003,karuk-2015-04-21-vs-5_20.mat,uufi,177,C,,80.0,80.0,P,13,1332.683
7004,karuk-2015-04-21-vs-5_20.mat,uufi,177,V2,,160.0,160.0,IY1,13,364.336
7005,karuk-2015-04-21-vs-5_20.mat,uufi,177,V1,,215.68700000000354,215.68700000000354,UW1,13,341.1040000000001
7006,karuk-2015-04-21-vs-5_20.mat,uufi,177,C,,209.54999999999927,209.54999999999927,F,13,1502.1760000000004
7007,karuk-2015-04-21-vs-5_20.mat,uufi,177,V2,,39.876999999998596,39.876999999998596,IH0,13,218.925
7008,karuk-2015-04-21-vs-5_21a.mat,uufi,178,V1,,215.29300000000006,215.29300000000006,UW1,13,319.375
7009,karuk-2015-04-21-vs-5_21a.mat,uufi,178,C,,153.2579999999998,153.2579999999998,F,13,906.101
7010,karuk-2015-04-21-vs-5_21a.mat,uufi,178,V2,,80.57600000000049,80.57600000000049,IH0,13,278.60900000000004
7011,karuk-2015-04-21-vs-5_21b.mat,upii,179,V1,V1 absent,0.0,28.721999999999298,UH0,13,651.6
7012,karuk-2015-04-21-vs-5_21b.mat,upii,179,C,V1 absent,29.284000000000106,29.284000000000106,P,13,1458.7420000000004
7013,karuk-2015-04-21-vs-5_21b.mat,upii,179,V2,V1 absent,197.76700000000028,197.76700000000028,IY1,13,301.396
7014,karuk-2015-04-21-vs-5_21c.mat,upii,180,V1,,5.807999999999992,5.807999999999992,UH0,13,1088.658
7015,karuk-2015-04-21-vs-5_21c.mat,upii,180,C,,9.454999999999927,9.454999999999927,P,13,263.006
7016,karuk-2015-04-21-vs-5_21c.mat,upii,180,V2,,156.47299999999996,156.47299999999996,IY1,13,322.334
7017,karuk-2015-04-21-vs-5_24.mat,uufi,181,V1,something off,274.443,274.443,UW1,13,927.113
7018,karuk-2015-04-21-vs-5_24.mat,uufi,181,C,something off,120.38,120.38,F,13,1176.947
7019,karuk-2015-04-21-vs-5_24.mat,uufi,181,V2,something off,71.54100000000005,71.54100000000005,IH0,13,260.377
7020,VS-24_01.mat,upi,1,V1,,31.016000000000076,31.016000000000076,UH0,14,273.97700000000003
7021,VS-24_01.mat,upi,1,C,,133.08400000000006,133.08400000000006,P,14,189.98
7022,VS-24_01.mat,upi,1,V2,,55.94999999999982,55.94999999999982,IH0,14,367.385
7023,VS-24_02.mat,upi,2,V1,,41.61400000000003,41.61400000000003,UH0,14,330.46
7024,VS-24_02.mat,upi,2,C,,192.49699999999984,192.49699999999984,P,14,800.8710000000002
7025,VS-24_02.mat,upi,2,V2,,44.892000000000046,44.892000000000046,IH0,14,378.792
7026,VS-24_03.mat,upi,3,V1,,34.887,34.887,UH0,14,192.062
7027,VS-24_03.mat,upi,3,C,,104.56699999999996,104.56699999999996,P,14,1398.9620000000002
7028,VS-24_03.mat,upi,3,V2,,59.63100000000003,59.63100000000003,IH0,14,372.025
7029,VS-24_05.mat,upi,4,V1,V1 voiceless,29.80599999999993,29.80599999999993,UH0,14,1295.667
7030,VS-24_05.mat,upi,4,C,V1 voiceless,148.68600000000004,148.68600000000004,P,14,1422.32
7031,VS-24_05.mat,upi,4,V2,V1 voiceless,54.43099999999981,54.43099999999981,IH0,14,291.335
7032,VS-24_07.mat,iika,5,V1,,199.96900000000005,199.96900000000005,IY1,14,339.86
7033,VS-24_07.mat,iika,5,C,,117.48000000000047,117.48000000000047,K,14,756.937
7034,VS-24_07.mat,iika,5,V2,,68.90900000000056,68.90900000000056,AH0,14,461.637
7035,VS-33_13.mat,iika,6,V1,,212.366,212.366,IY1,14,302.541
7036,VS-33_13.mat,iika,6,C,,150.32300000000004,150.32300000000004,K,14,611.3480000000002
7037,VS-33_13.mat,iika,6,V2,,76.79600000000005,76.79600000000005,AH0,14,319.38
7038,VS-34a_02.mat,iika,7,V1,,210.907,210.907,IY1,14,364.402
7039,VS-34a_02.mat,iika,7,C,,110.399,110.399,K,14,424.286
7040,VS-34a_02.mat,iika,7,V2,,83.88999999999999,83.88999999999999,AH0,14,449.23
