Filename	Label	seg_Start	seg_End	pF0_mean	pF0_means001	pF0_means002	pF0_means003	pF0_means004	pF0_means005	pF0_means006	pF0_means007	pF0_means008	pF0_means009	pF0_means010	pF1_mean	pF1_means001	pF1_means002	pF1_means003	pF1_means004	pF1_means005	pF1_means006	pF1_means007	pF1_means008	pF1_means009	pF1_means010	pF2_mean	pF2_means001	pF2_means002	pF2_means003	pF2_means004	pF2_means005	pF2_means006	pF2_means007	pF2_means008	pF2_means009	pF2_means010	pF3_mean	pF3_means001	pF3_means002	pF3_means003	pF3_means004	pF3_means005	pF3_means006	pF3_means007	pF3_means008	pF3_means009	pF3_means010	
karuk-2012-03-30-vs-3_02.mat	"M"	870.000	950.000	183.220	217.626	221.715	206.315	188.409	173.050	166.276	164.711	164.330	165.569	167.837	355.942	249.207	248.827	289.812	343.653	370.114	373.303	372.779	379.849	440.403	488.031	1294.922	1273.706	1095.342	1202.967	1267.737	1264.750	1223.187	1258.111	1304.965	1475.695	1558.079	2592.783	2590.752	2629.316	2596.884	2551.133	2557.990	2597.159	2599.110	2588.341	2593.236	2623.944	
karuk-2012-03-30-vs-3_02.mat	"IH0"	950.000	1040.000	172.956	170.158	172.135	173.968	175.878	175.741	174.771	172.493	171.326	171.061	172.270	424.045	494.943	508.951	509.630	495.636	479.296	454.073	413.074	343.957	291.656	254.419	1417.156	1605.573	1622.010	1614.126	1590.406	1575.648	1546.506	1511.244	1125.975	826.996	1149.068	2527.082	2586.090	2552.182	2515.378	2518.092	2486.279	2470.388	2517.019	2540.532	2534.202	2541.436	
karuk-2012-03-30-vs-3_02.mat	"T"	1040.000	1145.876	174.302	173.460	175.180	175.244	175.244	175.244	175.244	175.244	175.244	175.244	175.244	524.347	304.588	443.391	485.588	499.767	516.744	516.819	530.081	613.779	764.066	597.192	1741.460	1471.663	1568.852	1648.471	1709.048	1771.004	1696.920	1908.407	1974.532	1793.148	1870.861	2848.649	2715.813	2723.636	2694.629	2798.070	2760.946	2909.717	2848.360	2999.594	3127.726	2935.726	
karuk-2012-03-30-vs-3_02.mat	"IH0"	1145.876	1241.020	168.085	188.332	179.653	171.592	166.951	165.183	165.024	165.052	164.979	165.039	166.043	365.301	371.369	390.281	397.686	391.083	376.059	363.180	353.951	345.873	333.097	333.045	2071.179	1901.708	1933.549	1983.151	2057.296	2111.732	2132.326	2153.595	2159.166	2090.354	2183.178	2403.939	2510.829	2448.383	2459.833	2444.394	2437.511	2420.167	2395.442	2324.687	2292.294	2308.532	
karuk-2012-03-30-vs-3_02.mat	"K"	1241.020	1352.774	170.519	173.165	169.891	167.162	167.162	167.162	167.162	167.162	167.162	167.162	167.162	459.939	326.932	346.429	352.064	361.128	375.535	413.924	640.713	697.329	700.854	372.050	2140.157	2358.363	2310.079	2230.781	2157.504	2113.448	2094.322	2044.899	2027.840	2051.890	2005.200	2575.060	2416.514	2447.901	2487.488	2802.384	2658.280	2739.366	2788.255	2610.833	2420.989	2427.071	
karuk-2012-03-30-vs-3_02.mat	"AH0"	1352.774	1432.416	172.157	172.157	167.603	167.495	168.307	170.303	172.608	174.152	175.263	175.696	174.577	490.532	423.724	459.951	494.347	503.942	510.482	513.628	518.317	519.565	500.834	471.081	1728.243	1798.800	1793.590	1779.859	1759.247	1714.932	1711.465	1701.946	1672.203	1662.633	1678.404	2213.104	2224.615	2248.019	2268.548	2239.157	2194.896	2204.396	2205.542	2198.103	2177.688	2171.264	
karuk-2012-03-30-vs-3_02.mat	"K"	1432.416	1560.000	165.600	167.751	161.917	161.917	161.917	161.917	161.917	161.917	161.917	161.917	161.917	621.407	443.491	532.600	521.114	506.756	505.386	502.015	559.952	665.521	1067.369	919.125	1702.818	1732.768	1753.942	1849.438	1881.700	1836.365	1820.693	1927.564	1633.250	1311.683	1290.097	2598.272	2267.308	2380.460	2331.414	2670.168	2884.493	2836.207	3103.349	2798.357	2636.839	2145.341	
karuk-2012-03-30-vs-3_02.mat	"V"	1560.000	1590.000	173.076	173.076	173.076	173.076	173.076	173.076	173.076	173.076	173.076	173.076	173.076	685.438	951.797	974.284	972.151	967.805	866.579	332.112	370.074	423.791	457.859	460.292	1617.758	1119.803	1093.308	1926.310	2238.753	2194.053	1597.376	1704.978	1702.062	1706.962	1010.050	2977.755	2533.033	2515.376	3279.230	3479.886	3368.312	2956.827	3031.442	3019.975	3235.542	2552.067	
karuk-2012-03-30-vs-3_02.mat	"AH0"	1590.000	1740.000	159.418	167.446	163.833	163.505	164.662	164.385	161.407	158.240	155.086	149.957	145.770	550.454	496.893	470.105	491.421	531.608	575.129	613.267	626.238	621.866	578.330	506.631	1003.161	623.208	696.305	849.608	905.644	974.292	1031.957	1132.845	1240.508	1306.841	1272.699	2305.478	2200.910	2178.712	2270.370	2349.730	2331.471	2354.757	2295.434	2298.018	2336.707	2431.914	
karuk-2012-03-30-vs-3_02.mat	"N"	1740.000	1890.000	95.848	141.731	139.366	142.539	142.539	142.539	142.539	68.420	65.444	63.325	65.707	320.538	350.602	319.178	333.308	329.765	340.791	343.003	312.046	304.459	288.374	282.636	1410.783	1275.011	1395.731	1375.103	1335.470	1500.300	1456.262	1438.375	1361.129	1443.717	1531.177	2633.184	2541.958	2632.560	2576.539	2621.448	2811.896	2628.051	2635.729	2639.979	2569.134	2681.653	
karuk-2012-03-30-vs-3_02.mat	"AA1"	1890.000	1920.000	54.032	67.421	67.540	62.598	47.865	48.034	48.199	48.226	48.350	48.584	48.808	460.563	285.649	292.072	293.503	913.095	569.557	436.132	456.906	462.896	470.910	486.908	1458.290	1526.501	1552.092	1529.413	2105.686	1640.605	1259.650	1255.182	1259.372	1286.189	1313.997	2686.592	2515.854	2663.964	2811.899	3391.724	3009.271	2616.829	2503.100	2484.780	2541.091	2501.264	
karuk-2012-03-30-vs-3_02.mat	"CH"	1920.000	1990.000	193.504	193.504	193.504	193.504	193.504	193.504	193.504	193.504	193.504	193.504	193.504	727.892	764.032	1353.267	602.863	395.544	510.522	899.745	713.442	592.902	826.083	655.785	1566.195	1284.311	1768.092	1834.474	1567.583	1713.254	1574.820	1363.754	1372.541	1676.326	1429.361	2790.865	2360.405	3623.588	2848.648	2628.561	3194.930	3126.413	2591.403	2557.252	2481.506	2415.376	
karuk-2012-03-30-vs-3_02.mat	"ika"	1145.876	1432.416	169.952	176.173	165.659	165.027	170.134	167.876	167.876	167.876	167.440	170.570	175.004	437.477	386.490	376.186	344.019	334.103	357.376	482.901	655.212	431.727	509.352	499.906	2002.617	1942.615	2102.343	2132.715	2286.356	2200.511	2082.052	2039.138	1842.261	1729.734	1676.724	2418.909	2473.363	2433.062	2335.911	2374.278	2630.066	2736.110	2532.803	2278.114	2216.413	2186.374	
karuk-2012-03-30-vs-3_02.mat	"IH0"	1145.876	1241.020	168.085	188.332	179.653	171.592	166.951	165.183	165.024	165.052	164.979	165.039	166.043	365.301	371.369	390.281	397.686	391.083	376.059	363.180	353.951	345.873	333.097	333.045	2071.179	1901.708	1933.549	1983.151	2057.296	2111.732	2132.326	2153.595	2159.166	2090.354	2183.178	2403.939	2510.829	2448.383	2459.833	2444.394	2437.511	2420.167	2395.442	2324.687	2292.294	2308.532	
karuk-2012-03-30-vs-3_02.mat	"K"	1241.020	1352.774	170.519	173.165	169.891	167.162	167.162	167.162	167.162	167.162	167.162	167.162	167.162	459.939	326.932	346.429	352.064	361.128	375.535	413.924	640.713	697.329	700.854	372.050	2140.157	2358.363	2310.079	2230.781	2157.504	2113.448	2094.322	2044.899	2027.840	2051.890	2005.200	2575.060	2416.514	2447.901	2487.488	2802.384	2658.280	2739.366	2788.255	2610.833	2420.989	2427.071	
karuk-2012-03-30-vs-3_02.mat	"AH0"	1352.774	1432.416	172.157	172.157	167.603	167.495	168.307	170.303	172.608	174.152	175.263	175.696	174.577	490.532	423.724	459.951	494.347	503.942	510.482	513.628	518.317	519.565	500.834	471.081	1728.243	1798.800	1793.590	1779.859	1759.247	1714.932	1711.465	1701.946	1672.203	1662.633	1678.404	2213.104	2224.615	2248.019	2268.548	2239.157	2194.896	2204.396	2205.542	2198.103	2177.688	2171.264	
karuk-2012-03-30-vs-3_04.mat	"pufaat"	270.000	770.000	215.789	215.789	243.388	263.126	214.155	214.155	243.107	197.897	180.910	180.824	217.412	635.920	860.259	404.555	408.679	871.549	1015.119	715.332	609.951	637.164	492.259	345.803	1290.829	1775.142	1022.653	1030.783	1604.153	1746.955	1296.932	1108.336	1151.122	1081.063	1096.413	2463.066	2948.123	2290.459	2331.340	2451.432	2450.521	2440.279	2342.383	2187.450	2535.123	2655.379	
karuk-2012-03-30-vs-3_04.mat	"mutikakvanaach"	770.000	2170.000	184.835	204.329	188.087	201.488	234.843	189.144	204.838	192.368	182.873	153.408	120.168	551.034	384.277	430.688	532.300	524.747	520.056	690.247	666.314	494.155	640.011	634.029	1419.990	1071.145	1217.582	1780.464	1909.480	1805.639	1070.109	1188.881	1313.068	1364.350	1483.393	2461.970	2427.535	2688.991	2293.921	2211.075	2593.416	2387.146	2358.336	2645.468	2401.108	2614.464	
karuk-2012-03-30-vs-3_04.mat	"sil"	0.000	270.000	0	0	0	0	0	0	0	0	0	0	0	1074.194	1054.171	872.760	1003.538	794.865	1055.496	1396.150	1140.031	1229.288	1215.724	983.938	1907.939	1730.708	1677.309	1752.871	1727.374	1815.809	2282.290	2068.268	2038.680	2185.177	1672.421	3056.822	3059.375	2988.289	2878.022	2950.500	2989.621	3047.086	3168.347	3364.728	3399.930	2765.873	
karuk-2012-03-30-vs-3_04.mat	"P"	270.000	320.000	0	0	0	0	0	0	0	0	0	0	0	860.259	1004.279	1008.493	796.120	632.467	687.144	906.760	976.339	1027.527	988.934	600.166	1775.142	2054.743	2151.940	1871.738	1694.854	1702.460	1819.696	1852.660	1817.185	1443.427	1389.381	2948.123	2846.305	3227.305	3212.411	3085.133	3064.471	3190.729	3186.618	3019.010	2507.355	2251.287	
karuk-2012-03-30-vs-3_04.mat	"UH0"	320.000	410.000	255.265	246.880	246.041	232.557	237.269	246.838	261.927	268.852	275.316	270.669	258.092	406.339	381.653	416.039	426.659	396.942	405.400	392.985	382.144	410.838	425.834	425.254	1013.407	1206.603	972.949	960.278	961.697	999.778	1001.611	975.640	1007.482	1024.474	1002.468	2320.830	2216.626	2377.452	2370.957	2312.066	2228.788	2299.914	2464.670	2466.944	2410.429	2074.446	
karuk-2012-03-30-vs-3_04.mat	"F"	410.000	550.000	230.639	242.401	216.735	202.755	202.755	202.755	202.755	202.755	202.755	202.755	261.647	878.723	379.111	366.546	876.446	1355.967	936.779	1086.812	1033.086	1111.593	1077.732	562.507	1594.656	1159.969	1387.434	1437.220	1940.329	1867.826	1683.299	1756.674	1800.846	1779.461	1205.037	2442.206	2233.338	2272.408	2063.358	2836.843	2624.929	2350.007	2654.090	2327.671	2691.344	2376.693	
karuk-2012-03-30-vs-3_04.mat	"AA1"	550.000	680.000	195.637	238.419	221.868	208.525	195.057	186.519	181.911	181.301	180.752	180.535	180.188	601.933	514.477	545.096	587.158	611.209	644.726	643.855	646.466	648.384	625.225	558.327	1102.851	967.570	1012.449	1083.284	1124.579	1134.461	1152.772	1179.101	1167.953	1120.114	1091.139	2277.159	2226.314	2438.450	2360.360	2351.860	2306.799	2244.232	2180.302	2158.300	2183.918	2320.281	
karuk-2012-03-30-vs-3_04.mat	"T"	680.000	770.000	201.307	179.839	180.006	179.043	181.944	198.290	213.009	207.320	219.389	225.701	228.212	405.443	522.611	535.672	536.906	386.790	328.409	382.899	391.070	335.341	354.023	285.327	1089.204	1093.530	1091.511	1095.882	1054.844	1035.774	1090.407	1057.388	958.273	1157.962	1289.068	2621.909	2411.597	2468.385	2688.901	2706.211	2683.269	2478.956	2541.664	2742.607	2760.286	2774.666	
karuk-2012-03-30-vs-3_04.mat	"M"	770.000	870.000	209.450	234.697	235.254	226.070	215.687	207.767	202.553	198.228	194.978	191.181	188.142	340.853	252.959	246.103	248.564	268.220	288.083	298.196	311.614	329.122	587.834	576.646	1044.700	917.203	909.197	994.743	1002.124	1003.954	930.589	946.572	918.326	1579.267	1260.786	2461.300	2520.833	2475.502	2469.495	2463.576	2479.782	2448.397	2416.043	2462.677	2574.865	2323.662	
karuk-2012-03-30-vs-3_04.mat	"UH0"	870.000	950.000	191.957	187.391	186.754	190.314	194.942	196.990	196.550	195.205	193.663	191.062	187.383	418.105	503.840	525.326	490.740	472.500	479.194	469.963	433.780	325.944	240.533	244.805	1097.909	957.625	1096.245	1182.381	1210.973	1222.254	1189.785	1128.947	1048.203	1028.615	937.556	2402.225	2234.834	2222.609	2362.695	2417.668	2450.298	2458.236	2423.515	2461.039	2499.814	2496.642	
karuk-2012-03-30-vs-3_04.mat	"T"	950.000	1090.371	182.404	184.091	180.855	181.604	181.604	181.604	181.604	181.604	181.604	181.604	181.604	584.055	242.706	268.994	535.313	567.852	529.793	535.695	545.964	975.566	1022.829	639.468	1405.864	972.926	787.249	1202.228	1328.277	1347.524	1659.914	1630.999	1786.303	1782.652	1587.054	2734.972	2584.106	2617.616	2659.007	2870.685	3037.382	2921.141	2764.982	3053.761	2477.941	2378.375	
karuk-2012-03-30-vs-3_04.mat	"IH0"	1090.371	1182.567	202.813	240.342	214.956	206.670	203.347	199.783	197.107	196.200	195.569	195.337	187.908	389.653	402.302	421.224	415.373	408.741	399.930	395.274	391.326	371.296	349.656	346.446	1784.328	1521.536	1608.041	1666.679	1736.242	1777.622	1833.437	1896.724	1921.607	1959.349	1937.767	2158.941	2206.851	2224.496	2209.910	2177.624	2165.151	2136.930	2120.804	2131.225	2117.951	2103.143	
karuk-2012-03-30-vs-3_04.mat	"K"	1182.567	1270.224	266.241	184.799	186.923	195.371	195.735	195.735	401.280	409.044	409.044	409.044	409.044	529.759	377.998	383.776	397.878	402.073	414.166	441.678	811.160	869.636	692.634	507.106	1992.149	2005.805	2085.580	1999.565	1974.830	1994.111	1925.471	2030.923	1848.131	1854.273	2171.719	2222.865	2121.278	2120.758	2150.635	2268.809	2230.045	2277.088	2357.327	2267.302	2233.695	2204.539	
karuk-2012-03-30-vs-3_04.mat	"AH0"	1270.224	1380.229	198.517	241.772	210.763	199.541	196.651	195.226	194.974	194.745	193.339	190.969	184.827	501.148	429.457	479.746	502.206	527.115	537.976	534.723	519.406	500.326	507.492	478.920	1782.315	1865.168	1845.587	1784.891	1785.264	1757.380	1732.403	1735.028	1730.170	1759.557	1820.782	2196.752	2160.057	2090.684	2167.419	2196.392	2264.985	2239.912	2227.852	2220.029	2181.073	2217.332	
karuk-2012-03-30-vs-3_04.mat	"K"	1380.229	1490.000	181.911	179.568	187.100	187.100	187.100	187.100	187.100	187.100	187.100	187.100	187.100	664.418	434.294	527.776	544.200	488.572	476.179	484.633	486.265	615.960	1354.669	1255.320	1770.884	1861.156	1865.994	1883.575	1888.382	1827.664	1774.125	1874.771	1735.504	1552.471	1453.324	2764.734	2422.852	2810.461	2845.390	2626.950	3014.276	2862.363	2981.947	2855.606	2827.156	2464.955	
karuk-2012-03-30-vs-3_04.mat	"V"	1490.000	1520.000	267.554	267.554	267.554	267.554	267.554	267.554	267.554	267.554	267.554	267.554	267.554	832.854	1072.786	1081.171	1237.143	1248.727	1090.804	764.892	494.606	434.971	445.497	467.206	1228.842	1415.491	1397.230	1391.896	1490.930	1256.047	1209.946	1165.702	1052.714	964.053	960.880	2345.864	2187.481	2271.479	2498.373	2611.044	2537.701	2402.111	2283.757	2254.421	2252.338	2209.682	
karuk-2012-03-30-vs-3_04.mat	"AH0"	1520.000	1750.000	196.772	232.125	199.191	191.279	189.560	191.664	191.781	191.300	193.257	194.268	192.196	603.355	490.263	498.505	511.161	521.769	565.773	620.578	696.735	714.982	719.697	694.231	1084.297	969.551	907.399	888.139	917.584	962.403	1020.414	1177.090	1323.105	1359.733	1315.433	2353.217	2276.716	2336.283	2371.437	2405.253	2374.939	2346.425	2327.921	2331.025	2363.039	2399.317	
karuk-2012-03-30-vs-3_04.mat	"N"	1750.000	1940.000	178.254	188.151	187.768	185.842	183.686	181.752	180.044	176.562	171.158	166.911	160.877	491.974	470.695	450.048	430.181	503.219	543.122	544.597	521.613	476.159	416.210	560.467	1331.639	1216.745	1140.318	1254.113	1291.388	1275.869	1310.353	1541.541	1703.758	1330.475	1261.262	2637.076	2550.058	2614.200	2667.437	2687.021	2659.304	2647.888	2679.360	2670.645	2613.823	2584.480	
karuk-2012-03-30-vs-3_04.mat	"AA1"	1940.000	2120.000	137.922	152.107	148.994	146.104	143.848	142.465	147.539	153.435	158.310	91.753	93.494	683.783	695.593	723.319	745.233	733.103	737.318	731.929	719.645	654.771	580.418	521.423	1321.500	1318.144	1298.344	1340.460	1384.817	1400.281	1382.897	1382.565	1303.478	1229.082	1177.318	2333.469	2381.722	2238.841	2211.626	2270.608	2306.283	2322.081	2334.969	2325.408	2450.927	2491.543	
karuk-2012-03-30-vs-3_04.mat	"CH"	2120.000	2170.000	90.906	91.713	91.138	90.628	90.278	90.447	91.328	91.328	91.328	91.328	91.328	618.139	483.968	504.273	509.560	518.013	600.421	690.047	746.166	698.033	701.923	731.336	1813.595	1223.282	1415.345	1944.056	2165.800	1962.575	1901.852	1887.424	1772.381	1793.192	2120.262	3024.596	2600.117	2618.483	3516.209	3292.207	3035.481	2961.525	3025.026	3026.280	3094.650	3217.585	
karuk-2012-03-30-vs-3_04.mat	"ika"	1090.371	1380.229	212.166	218.794	199.568	194.864	187.817	332.814	409.044	221.199	197.217	194.744	189.056	474.612	412.057	400.290	364.708	377.650	418.579	769.128	460.518	521.714	524.321	494.449	1844.954	1599.216	1794.155	1932.294	2016.747	1960.588	1952.605	1915.500	1778.209	1734.575	1775.569	2192.738	2212.300	2155.071	2121.163	2114.240	2256.951	2280.230	2142.879	2206.250	2236.639	2203.115	
karuk-2012-03-30-vs-3_04.mat	"IH0"	1090.371	1182.567	202.813	240.342	214.956	206.670	203.347	199.783	197.107	196.200	195.569	195.337	187.908	389.653	402.302	421.224	415.373	408.741	399.930	395.274	391.326	371.296	349.656	346.446	1784.328	1521.536	1608.041	1666.679	1736.242	1777.622	1833.437	1896.724	1921.607	1959.349	1937.767	2158.941	2206.851	2224.496	2209.910	2177.624	2165.151	2136.930	2120.804	2131.225	2117.951	2103.143	
karuk-2012-03-30-vs-3_04.mat	"K"	1182.567	1270.224	266.241	184.799	186.923	195.371	195.735	195.735	401.280	409.044	409.044	409.044	409.044	529.759	377.998	383.776	397.878	402.073	414.166	441.678	811.160	869.636	692.634	507.106	1992.149	2005.805	2085.580	1999.565	1974.830	1994.111	1925.471	2030.923	1848.131	1854.273	2171.719	2222.865	2121.278	2120.758	2150.635	2268.809	2230.045	2277.088	2357.327	2267.302	2233.695	2204.539	
karuk-2012-03-30-vs-3_04.mat	"AH0"	1270.224	1380.229	198.517	241.772	210.763	199.541	196.651	195.226	194.974	194.745	193.339	190.969	184.827	501.148	429.457	479.746	502.206	527.115	537.976	534.723	519.406	500.326	507.492	478.920	1782.315	1865.168	1845.587	1784.891	1785.264	1757.380	1732.403	1735.028	1730.170	1759.557	1820.782	2196.752	2160.057	2090.684	2167.419	2196.392	2264.985	2239.912	2227.852	2220.029	2181.073	2217.332	
karuk-2012-03-31-vs-2a_01.mat	"pananikustaan"	720.000	1770.000	197.827	202.035	206.544	208.657	210.844	219.732	208.873	212.508	212.508	167.733	164.773	624.707	782.707	351.135	281.084	323.210	444.667	671.263	1163.615	902.706	758.981	557.448	1701.324	1807.238	1345.748	1554.439	2074.035	1878.172	1758.916	2038.678	1831.819	1396.030	1315.926	2917.229	2965.510	2706.682	2701.561	2556.794	2706.933	2787.227	3194.085	3256.058	3194.280	3095.243	
karuk-2012-03-31-vs-2a_01.mat	"uum"	1770.000	2080.000	160.772	166.120	161.619	157.211	159.790	163.448	159.991	156.796	159.555	161.705	161.377	354.213	361.254	384.383	366.899	375.214	378.661	356.557	335.403	327.146	325.298	331.711	1136.869	1276.444	1219.994	1099.225	1012.510	1001.357	856.828	953.140	1104.592	1319.766	1511.926	2677.984	2788.686	2675.272	2806.572	2749.945	2755.738	2685.791	2594.638	2443.344	2492.199	2783.251	
karuk-2012-03-31-vs-2a_01.mat	"yaamach"	2080.000	2680.000	159.406	161.651	110.652	91.098	99.341	170.217	170.217	258.847	254.454	209.683	153.091	595.778	347.258	459.416	679.216	749.816	774.858	864.492	386.405	290.373	558.024	839.702	1517.196	1984.270	1977.990	1500.142	1262.515	1191.956	1122.237	1241.804	1406.657	1422.084	2042.711	3021.744	2965.522	2738.426	2706.790	3134.671	3229.364	3222.069	3039.917	2875.187	3142.941	3156.145	
karuk-2012-03-31-vs-2a_01.mat	"sil"	0.000	720.000	0	0	0	0	0	0	0	0	0	0	0	1016.207	1162.187	1191.736	884.258	920.909	920.296	1075.098	855.425	938.992	1341.234	952.229	2098.183	2390.952	2412.063	2044.792	2002.703	1889.973	1972.110	1751.247	2020.815	2561.897	2064.964	3132.137	3586.747	3355.766	3171.013	3100.803	2805.818	2848.183	2824.033	3031.792	3528.776	3256.202	
karuk-2012-03-31-vs-2a_01.mat	"P"	720.000	750.000	0	0	0	0	0	0	0	0	0	0	0	1369.665	1276.331	1361.463	1491.509	1607.933	1570.275	1513.688	1511.025	1540.241	1378.699	485.466	2505.244	2401.557	2524.343	2688.419	2805.778	2591.593	2733.455	2791.804	2563.874	2219.957	1833.953	3250.568	3135.344	3311.548	3866.549	4200.703	3163.167	2805.790	2837.865	2906.431	3347.072	3010.767	
karuk-2012-03-31-vs-2a_01.mat	"AH0"	750.000	780.000	191.789	191.789	191.789	191.789	191.789	191.789	184.080	184.799	187.837	191.251	202.580	673.561	546.379	609.114	752.779	1131.944	1294.046	1425.104	520.377	212.491	220.472	228.350	1952.000	1802.455	1799.744	1908.286	2413.269	2574.625	2661.459	1831.840	1553.652	1520.019	1600.930	3069.749	2902.614	2842.045	2823.040	3081.745	3770.938	3844.759	3006.935	2782.083	2840.917	2911.753	
karuk-2012-03-31-vs-2a_01.mat	"N"	780.000	820.000	206.018	211.163	213.463	212.533	213.253	209.413	205.525	201.748	198.939	197.824	197.248	427.433	233.212	231.619	248.458	304.323	378.201	476.325	596.188	625.755	605.987	580.315	1224.224	1633.174	1067.199	1061.870	1052.211	1041.773	1053.843	1180.388	1307.304	1343.553	1359.103	2693.878	2970.391	2720.387	2418.754	2373.690	2541.842	2767.080	2790.169	2778.489	2769.620	2769.485	
karuk-2012-03-31-vs-2a_01.mat	"AH0"	820.000	860.000	200.234	197.198	197.567	198.333	199.142	199.794	200.447	201.197	201.986	202.751	203.820	499.488	571.619	570.930	566.621	560.867	548.683	525.423	486.243	434.717	387.168	353.142	1379.389	1381.259	1400.168	1410.101	1416.122	1418.050	1410.069	1381.653	1343.192	1325.383	1317.040	2758.773	2773.012	2779.436	2793.183	2808.563	2801.686	2783.069	2714.472	2723.102	2712.177	2706.423	
karuk-2012-03-31-vs-2a_01.mat	"N"	860.000	1022.333	209.103	206.438	210.409	211.831	209.701	208.081	207.808	209.506	210.235	208.973	208.045	277.524	312.474	277.892	281.786	258.898	249.757	245.985	264.427	278.661	319.519	285.018	1436.475	1308.819	1301.957	1295.512	1388.860	1355.363	1372.131	1504.206	1551.191	1622.243	1664.573	2693.504	2717.820	2688.864	2626.498	2689.719	2689.119	2697.625	2729.544	2712.060	2701.583	2682.029	
karuk-2012-03-31-vs-2a_01.mat	"IH0"	1022.333	1100.968	211.059	207.560	208.171	210.498	212.806	214.028	214.473	213.809	212.600	210.327	207.172	315.618	281.369	385.355	357.536	355.546	352.227	339.581	318.357	286.352	242.559	244.383	2026.008	1767.507	1889.852	1955.946	2006.888	2088.971	2142.839	2138.425	2208.213	2197.127	1908.668	2639.004	2689.932	2702.795	2731.779	2737.599	2711.099	2696.469	2632.362	2519.675	2478.232	2496.206	
karuk-2012-03-31-vs-2a_01.mat	"K"	1100.968	1221.856	211.491	204.518	208.926	213.445	212.830	212.548	213.633	213.265	213.265	213.265	222.287	423.050	317.830	348.882	333.069	357.870	342.486	441.476	574.804	620.869	534.969	368.324	1995.427	1957.438	2154.637	2113.533	2018.210	1864.847	1900.647	2123.512	2040.623	1938.712	1862.525	2655.977	2388.797	2336.466	2515.574	2675.731	2634.914	2986.505	2907.041	2704.316	2748.099	2651.418	
karuk-2012-03-31-vs-2a_01.mat	"UH0"	1221.856	1303.768	217.633	247.475	232.828	217.227	215.990	213.964	213.187	212.148	211.333	209.280	205.119	378.543	317.303	383.002	411.785	418.085	415.303	412.887	405.952	390.787	325.419	313.450	1490.786	1661.589	1580.743	1531.509	1484.321	1420.312	1416.564	1436.642	1440.413	1455.458	1473.897	2586.366	2477.277	2495.757	2539.403	2545.901	2592.740	2617.459	2682.911	2682.335	2665.233	2570.321	
karuk-2012-03-31-vs-2a_01.mat	"SH"	1303.768	1470.000	207.207	199.772	208.198	208.291	212.780	212.780	212.780	212.780	212.780	212.780	212.780	1133.284	549.808	1429.037	1020.236	1195.477	1331.360	1377.555	1396.362	922.941	1023.114	1093.319	2084.476	1641.297	2558.803	2134.730	2390.803	2198.329	2036.447	2489.496	1734.191	1592.963	2072.757	3148.236	2640.351	3223.089	3080.334	3397.689	3321.147	3283.026	3857.109	2867.231	2631.789	3197.652	
karuk-2012-03-31-vs-2a_01.mat	"T"	1470.000	1540.000	0	0	0	0	0	0	0	0	0	0	0	923.547	1240.461	936.148	359.999	777.594	1343.321	1224.510	1121.104	1049.323	780.171	411.004	1956.054	2162.122	2140.656	1679.683	1978.556	2449.899	2361.831	2223.337	1814.706	1601.838	1216.441	3232.328	3650.314	3675.278	2860.446	3408.623	4073.469	3900.039	3234.680	2507.833	2541.216	2485.316	
karuk-2012-03-31-vs-2a_01.mat	"AA1"	1540.000	1730.000	166.948	166.948	169.783	166.743	166.452	167.589	168.305	167.311	166.403	165.910	164.370	708.959	601.495	741.884	727.386	754.253	793.817	772.538	766.525	732.854	639.892	568.571	1349.600	1114.654	1272.971	1390.259	1440.743	1443.567	1412.206	1417.002	1381.805	1340.528	1290.130	3220.561	3268.414	3254.195	3184.295	3150.277	3154.509	3214.380	3233.811	3243.067	3309.149	3195.667	
karuk-2012-03-31-vs-2a_01.mat	"N"	1730.000	1770.000	163.245	163.264	162.727	162.077	161.419	161.154	161.833	163.130	164.559	165.586	166.328	387.058	457.925	415.576	388.587	377.172	376.666	378.720	375.859	370.006	364.250	358.429	1263.319	1214.533	1191.880	1214.615	1251.366	1277.199	1292.289	1297.570	1296.494	1296.814	1299.927	2845.963	2954.518	2904.721	2884.583	2866.172	2842.426	2812.813	2791.196	2787.895	2794.914	2807.775	
karuk-2012-03-31-vs-2a_01.mat	"UW1"	1770.000	2000.000	160.571	166.387	164.110	159.368	156.944	158.736	163.288	162.610	159.765	156.931	157.486	363.254	358.442	376.993	383.089	364.621	373.324	379.598	376.570	353.461	336.730	330.692	1060.142	1285.191	1249.838	1178.982	1086.675	1013.760	1021.350	956.383	848.474	908.504	1046.790	2706.440	2799.820	2720.702	2677.114	2819.605	2759.296	2754.066	2743.298	2680.540	2620.374	2498.591	
karuk-2012-03-31-vs-2a_01.mat	"M"	2000.000	2080.000	161.325	159.857	161.234	161.666	161.717	161.607	161.754	161.689	161.550	161.157	161.140	328.126	328.827	325.276	322.592	324.959	326.479	326.349	327.000	325.848	332.334	340.750	1354.763	1087.774	1175.926	1214.549	1356.078	1399.659	1291.165	1319.080	1295.440	1523.533	1870.325	2594.224	2459.066	2423.297	2420.976	2496.686	2537.123	2485.473	2647.690	2628.998	2652.453	3162.745	
