Filename	Label	seg_Start	seg_End	pF0_mean	pF0_means001	pF0_means002	pF0_means003	pF0_means004	pF0_means005	pF1_mean	pF1_means001	pF1_means002	pF1_means003	pF1_means004	pF1_means005	pF2_mean	pF2_means001	pF2_means002	pF2_means003	pF2_means004	pF2_means005	pF3_mean	pF3_means001	pF3_means002	pF3_means003	pF3_means004	pF3_means005	
karuk-2012-03-31-vs-2a_06.mat	"M"	2830.000	2960.000	240.114	48.243	48.243	254.636	238.638	239.405	283.249	334.158	293.713	265.448	252.156	268.229	1198.042	1018.694	1225.437	1323.528	1272.072	1155.148	2871.242	3106.086	2927.798	2791.626	2808.649	2714.865	
karuk-2012-03-31-vs-2a_06.mat	"AH0"	2960.000	3040.000	113.518	120.436	101.996	101.996	101.996	101.996	285.143	322.020	344.278	264.041	264.353	232.013	1243.635	1039.385	1125.014	1120.536	1228.160	1684.882	2598.757	2589.209	2444.133	2457.217	2566.300	2915.382	
karuk-2012-03-31-vs-2a_06.mat	"CH"	3040.000	3070.000	0	0	0	0	0	0	388.264	241.935	279.608	277.969	764.323	307.014	1838.639	1758.105	1696.307	1701.150	2084.889	1860.932	2966.483	2999.658	2811.399	2797.576	3270.743	2859.126	
karuk-2012-03-31-vs-2a_06.mat	"AH0"	3070.000	3100.000	0	0	0	0	0	0	874.917	1063.702	1089.989	724.922	756.109	726.126	1835.659	2275.139	2208.283	1512.902	1511.343	1583.513	2957.522	3261.457	3278.013	2658.234	2731.866	2779.610	
karuk-2012-03-31-vs-2a_06.mat	"SH"	3100.000	3130.000	0	0	0	0	0	0	1059.392	701.624	1110.711	1207.080	1020.882	1277.641	1889.522	1827.571	1671.242	1811.022	1941.265	2157.604	2944.947	2813.518	2717.271	2859.612	2997.470	3304.772	
karuk-2012-03-31-vs-2a_06.mat	"iku"	943.682	1175.117	181.952	176.684	165.823	165.823	204.549	182.738	519.491	401.377	346.788	915.910	497.385	441.988	1988.073	2170.695	2167.931	2253.806	1889.874	1463.752	2630.809	2549.330	2666.056	2912.247	2503.743	2533.192	
karuk-2012-03-31-vs-2a_06.mat	"IH0"	943.682	1007.455	174.451	178.821	178.046	175.645	172.158	167.495	375.345	379.109	432.393	410.069	359.340	292.857	2141.757	2016.129	2129.429	2265.813	2309.352	1978.479	2512.964	2552.832	2553.774	2522.032	2557.917	2364.962	
karuk-2012-03-31-vs-2a_06.mat	"K"	1007.455	1098.170	165.978	162.443	162.443	162.443	162.443	218.991	704.596	334.841	454.811	546.600	1361.812	857.798	2210.283	2173.089	2324.668	2315.434	2170.007	2084.208	2860.392	2637.713	3095.264	2678.695	3037.895	2899.729	
karuk-2012-03-31-vs-2a_06.mat	"UH0"	1098.170	1175.117	191.608	216.322	191.394	187.604	183.399	177.202	413.456	348.779	396.500	424.858	466.608	435.442	1601.498	1877.774	1727.968	1543.148	1407.632	1438.248	2450.839	2308.097	2347.327	2377.570	2432.828	2780.941	
karuk-2012-03-31-vs-2a_07.mat	"koovura"	180.000	750.000	176.260	197.620	177.771	176.616	175.499	168.127	500.096	745.644	460.414	434.814	409.963	447.663	1088.319	1577.817	1029.060	820.401	873.167	1137.191	2606.596	2700.980	2621.094	2742.555	2672.680	2295.800	
karuk-2012-03-31-vs-2a_07.mat	"pananikustaan"	750.000	1960.000	150.793	189.202	156.429	155.126	135.354	117.592	544.988	391.522	386.946	990.152	604.794	349.320	1516.878	1204.255	1706.564	2023.487	1416.493	1233.147	2825.642	2573.548	2671.294	3077.124	3154.927	2647.150	
karuk-2012-03-31-vs-2a_07.mat	"vura"	3350.000	3720.000	152.064	101.277	160.830	161.860	148.353	147.520	408.350	603.501	371.153	339.632	380.949	344.358	1284.206	1571.197	1074.919	1176.282	1185.250	1405.285	2524.913	2967.363	2311.673	2267.692	2508.704	2562.007	
karuk-2012-03-31-vs-2a_07.mat	"yaamachas"	4120.000	5260.000	144.074	167.067	146.885	154.208	135.400	97.859	515.464	369.839	360.725	462.923	317.698	1063.589	1480.754	1298.619	1289.477	1475.880	1224.525	2114.065	2711.676	2745.867	2338.028	2541.329	2683.209	3250.023	
karuk-2012-03-31-vs-2a_07.mat	"sil"	0.000	180.000	0	0	0	0	0	0	866.751	579.356	837.466	755.237	881.556	1067.493	2304.864	2507.629	2321.233	2192.478	2153.336	2456.770	3274.318	3133.250	3219.448	3217.057	3250.711	3421.019	
karuk-2012-03-31-vs-2a_07.mat	"K"	180.000	270.000	202.649	202.649	202.649	202.649	202.649	202.649	833.760	860.550	639.324	1147.799	1101.366	393.989	1694.473	2144.610	1781.831	1859.048	1293.513	1358.676	2855.553	3384.884	3181.499	2937.947	2492.305	2296.527	
karuk-2012-03-31-vs-2a_07.mat	"OW1"	270.000	570.000	178.162	188.553	173.801	177.159	176.424	174.662	435.139	429.880	466.738	471.204	418.572	389.747	913.884	1089.906	1027.497	917.238	786.965	747.097	2640.800	2291.725	2682.834	2854.377	2655.130	2722.769	
karuk-2012-03-31-vs-2a_07.mat	"V"	570.000	600.000	174.071	172.846	173.168	174.101	174.866	175.346	394.622	383.935	386.948	390.268	398.100	412.831	863.721	819.440	842.745	867.990	885.398	903.443	2651.215	2719.431	2677.279	2629.958	2612.516	2612.002	
karuk-2012-03-31-vs-2a_07.mat	"UH0"	600.000	660.000	176.732	176.541	177.734	178.268	177.173	174.129	455.949	432.534	455.342	466.509	470.855	456.168	1088.415	984.498	1066.150	1087.903	1135.173	1171.105	2544.863	2611.806	2652.470	2622.533	2512.061	2333.451	
karuk-2012-03-31-vs-2a_07.mat	"R"	660.000	690.000	168.584	170.843	168.517	167.177	167.506	168.558	439.805	435.241	427.736	433.728	445.197	455.470	1182.860	1166.848	1172.365	1187.177	1192.146	1195.730	2287.194	2244.486	2282.741	2313.966	2300.238	2296.039	
karuk-2012-03-31-vs-2a_07.mat	"AH0"	690.000	750.000	164.896	168.983	167.734	165.145	162.146	160.469	445.329	457.480	438.395	433.258	469.975	427.119	1109.133	1180.964	1142.657	1104.768	1079.129	1039.148	2247.658	2270.684	2203.995	2247.761	2281.008	2233.743	
karuk-2012-03-31-vs-2a_07.mat	"P"	750.000	810.000	181.323	166.421	173.273	185.120	190.628	191.734	372.685	386.169	430.283	353.385	320.021	381.955	1118.778	1042.413	1403.974	1133.044	1024.506	1069.632	2504.812	2342.392	2601.870	2705.094	2466.569	2511.412	
karuk-2012-03-31-vs-2a_07.mat	"AH0"	810.000	900.000	200.198	195.893	203.005	203.762	199.072	199.450	470.284	410.511	455.460	538.216	541.662	411.088	1235.617	1111.511	1173.297	1260.546	1345.467	1291.114	2597.796	2510.402	2595.924	2571.942	2649.992	2663.786	
karuk-2012-03-31-vs-2a_07.mat	"N"	900.000	950.000	201.371	204.613	199.921	200.192	203.647	198.679	309.992	352.420	331.745	263.360	278.351	321.428	1173.755	1256.879	1190.926	1118.645	1146.859	1153.085	2597.161	2640.086	2646.451	2567.577	2563.984	2569.810	
karuk-2012-03-31-vs-2a_07.mat	"AH0"	950.000	980.000	165.639	184.087	169.637	160.011	157.407	156.388	349.783	358.653	356.424	351.315	347.047	336.399	1273.219	1113.997	1242.332	1315.635	1346.211	1356.492	2577.127	2544.884	2530.701	2580.397	2609.376	2618.685	
karuk-2012-03-31-vs-2a_07.mat	"N"	980.000	1088.473	158.653	156.852	156.199	157.169	160.477	162.555	334.825	331.104	326.654	332.037	339.274	344.702	1272.707	1348.134	1334.240	1292.492	1137.781	1246.096	2548.961	2626.563	2615.215	2529.969	2501.502	2471.284	
karuk-2012-03-31-vs-2a_07.mat	"IH0"	1088.473	1159.722	157.587	164.866	160.279	159.480	155.179	148.278	337.553	369.502	363.390	363.223	307.018	287.015	1954.918	1848.453	1976.270	2051.426	2027.330	1893.275	2748.433	2584.693	2642.369	2871.115	2954.627	2730.448	
karuk-2012-03-31-vs-2a_07.mat	"K"	1159.722	1246.845	146.506	144.104	148.925	148.925	148.925	148.925	536.320	294.475	394.059	908.229	432.156	641.040	2088.634	1913.493	2021.285	2157.901	2033.208	2295.056	2816.999	2540.749	3201.903	2880.727	2430.766	2984.706	
karuk-2012-03-31-vs-2a_07.mat	"UH0"	1246.845	1326.199	154.083	154.083	150.581	150.998	154.521	158.660	386.698	347.268	374.374	384.657	401.538	426.403	1655.861	1966.962	1786.122	1613.278	1487.043	1420.673	2398.591	2383.656	2297.168	2335.399	2340.608	2617.206	
karuk-2012-03-31-vs-2a_07.mat	"SH"	1326.199	1460.000	157.551	157.551	157.551	157.551	157.551	157.551	1360.497	1095.200	1228.567	1571.040	1514.511	1430.646	2220.064	2057.880	2188.676	2482.719	2050.136	2326.690	3479.165	3429.993	3461.133	3670.321	3348.339	3500.098	
karuk-2012-03-31-vs-2a_07.mat	"T"	1460.000	1520.000	0	0	0	0	0	0	979.791	1198.273	902.105	1044.858	1235.775	546.867	1973.800	2088.771	1883.764	2062.816	2230.858	1608.129	3249.600	3219.972	3148.235	3457.080	3501.408	2923.324	
karuk-2012-03-31-vs-2a_07.mat	"AA1"	1520.000	1700.000	135.659	146.119	141.816	132.147	129.661	132.755	542.643	463.490	582.912	624.707	586.916	458.693	1308.003	1139.704	1348.935	1452.440	1399.368	1205.594	3153.107	2969.979	3202.108	3203.326	3288.757	3110.713	
karuk-2012-03-31-vs-2a_07.mat	"N"	1700.000	1960.000	118.632	133.316	142.678	146.744	63.467	106.959	351.976	343.948	274.821	325.194	296.559	514.815	1222.871	1033.756	1098.093	1101.021	1189.822	1681.077	2656.949	2615.925	2628.590	2561.382	2554.040	2919.882	
karuk-2012-03-31-vs-2a_07.mat	"V"	3350.000	3390.000	0	0	0	0	0	0	783.639	1167.933	887.594	413.282	628.261	797.601	2035.493	2120.704	2164.997	1841.542	1881.388	2152.727	3212.072	3217.104	3275.860	2988.631	3274.060	3287.565	
karuk-2012-03-31-vs-2a_07.mat	"UH0"	3390.000	3650.000	153.526	116.317	172.565	166.674	150.102	149.564	369.147	385.010	377.789	334.865	365.771	383.073	1134.155	1033.972	1101.466	1188.828	1157.179	1202.484	2408.601	2594.759	2290.301	2190.015	2420.826	2537.148	
karuk-2012-03-31-vs-2a_07.mat	"R"	3650.000	3680.000	151.150	155.442	153.920	151.267	148.287	146.736	357.950	377.201	350.036	343.550	354.256	362.200	1274.586	1247.209	1261.377	1278.775	1289.528	1296.901	2470.579	2528.955	2489.561	2461.698	2448.240	2425.273	
karuk-2012-03-31-vs-2a_07.mat	"AH0"	3680.000	3720.000	144.069	145.988	145.115	143.923	142.822	142.509	327.934	342.492	332.497	315.532	318.803	327.093	1517.430	1334.798	1378.009	1415.275	1509.384	1936.425	2633.786	2425.774	2432.016	2456.593	2783.562	3064.806	
karuk-2012-03-31-vs-2a_07.mat	"Y"	4120.000	4250.000	174.059	178.215	155.818	191.383	172.615	172.615	339.053	320.315	310.825	389.134	343.149	329.408	1504.761	1855.674	2047.523	1969.653	817.863	823.082	2905.067	2954.587	3049.354	3166.237	2712.961	2637.462	
karuk-2012-03-31-vs-2a_07.mat	"AA1"	4250.000	4320.000	162.534	160.431	160.982	162.990	163.235	163.032	424.866	394.226	416.439	428.433	443.208	443.078	998.212	884.598	947.012	974.213	1079.869	1106.691	2591.564	2590.309	2533.382	2536.004	2642.296	2639.793	
karuk-2012-03-31-vs-2a_07.mat	"M"	4320.000	4620.000	148.728	153.819	147.701	147.525	144.390	150.073	364.922	356.048	350.961	387.189	366.612	363.495	1357.390	1070.201	1064.686	1251.689	1554.132	1842.767	2365.730	2317.079	2395.772	2424.090	2238.583	2451.105	
karuk-2012-03-31-vs-2a_07.mat	"AH0"	4620.000	4990.000	145.222	162.837	152.600	139.906	135.762	134.934	393.163	540.064	468.869	344.955	273.828	337.667	1225.905	1670.466	1291.819	989.625	1054.120	1119.759	2562.006	2407.099	2636.819	2621.078	2511.913	2632.931	
karuk-2012-03-31-vs-2a_07.mat	"CH"	4990.000	5120.000	127.460	127.460	127.460	127.460	127.460	127.460	1045.107	374.338	391.247	1344.657	1553.348	1545.367	2184.300	1743.066	2035.103	2328.256	2453.702	2362.132	3488.505	3086.843	3226.202	3511.323	3789.668	3824.264	
karuk-2012-03-31-vs-2a_07.mat	"AH0"	5120.000	5230.000	100.978	217.662	156.908	69.846	64.914	61.701	715.876	829.668	396.493	380.917	468.685	1494.318	1861.166	2021.585	1567.698	1492.466	1726.584	2489.365	2837.781	3085.333	2289.405	2280.764	2638.225	3879.710	
karuk-2012-03-31-vs-2a_07.mat	"SH"	5230.000	5260.000	59.654	59.669	59.608	59.608	59.608	59.608	1488.702	1560.916	1597.706	1418.903	1414.595	1413.168	2438.017	2597.866	2751.485	2540.051	1922.167	2338.566	3637.535	3755.243	3919.216	3728.101	3321.775	3461.170	
karuk-2012-03-31-vs-2a_07.mat	"iku"	1088.473	1326.199	154.166	161.246	148.015	149.532	150.581	154.812	427.581	360.030	299.290	603.831	468.201	404.560	1903.108	1965.028	1911.317	2109.261	2022.717	1505.817	2657.674	2717.387	2790.100	2782.760	2567.518	2435.740	
karuk-2012-03-31-vs-2a_07.mat	"IH0"	1088.473	1159.722	157.587	164.866	160.279	159.480	155.179	148.278	337.553	369.502	363.390	363.223	307.018	287.015	1954.918	1848.453	1976.270	2051.426	2027.330	1893.275	2748.433	2584.693	2642.369	2871.115	2954.627	2730.448	
karuk-2012-03-31-vs-2a_07.mat	"K"	1159.722	1246.845	146.506	144.104	148.925	148.925	148.925	148.925	536.320	294.475	394.059	908.229	432.156	641.040	2088.634	1913.493	2021.285	2157.901	2033.208	2295.056	2816.999	2540.749	3201.903	2880.727	2430.766	2984.706	
karuk-2012-03-31-vs-2a_07.mat	"UH0"	1246.845	1326.199	154.083	154.083	150.581	150.998	154.521	158.660	386.698	347.268	374.374	384.657	401.538	426.403	1655.861	1966.962	1786.122	1613.278	1487.043	1420.673	2398.591	2383.656	2297.168	2335.399	2340.608	2617.206	
karuk-2012-03-31-vs-2a_08.mat	"pananikustaan"	210.000	1040.000	186.858	199.763	195.813	205.968	195.952	154.097	620.859	601.124	344.529	527.085	1111.122	513.138	1703.602	1557.272	1756.366	1896.611	2017.087	1287.092	2752.581	2633.965	2647.468	2700.756	3094.710	2688.414	
karuk-2012-03-31-vs-2a_08.mat	"koovura"	1040.000	1950.000	157.482	181.377	125.237	158.091	163.963	159.052	432.015	445.420	333.002	480.701	442.083	458.279	1231.929	1459.140	1076.806	1337.039	981.539	1303.808	2573.949	2697.125	2627.381	2625.462	2559.334	2360.858	
karuk-2012-03-31-vs-2a_08.mat	"yaamachas"	1950.000	2960.000	139.924	156.464	147.502	135.907	54.144	54.144	660.332	447.403	500.764	448.618	724.780	1182.506	1600.727	1833.834	1145.912	1346.498	1643.352	2037.175	2746.220	2410.202	2822.122	2731.911	2722.075	3047.793	
karuk-2012-03-31-vs-2a_08.mat	"sil"	0.000	210.000	0	0	0	0	0	0	828.236	1105.964	958.042	731.348	750.253	756.330	1811.665	1837.471	1719.064	1757.767	1919.608	1839.518	2941.992	2645.804	2679.366	2986.424	3180.423	3044.878	
karuk-2012-03-31-vs-2a_08.mat	"P"	210.000	250.000	0	0	0	0	0	0	968.571	810.645	954.153	1052.583	1087.580	958.524	1841.057	1858.205	1861.706	1854.631	1799.596	1823.271	2814.231	3038.294	3011.314	3023.297	2437.704	2559.698	
karuk-2012-03-31-vs-2a_08.mat	"AH0"	250.000	330.000	202.151	209.281	204.353	201.588	202.341	198.954	587.760	563.185	596.170	603.996	599.507	578.007	1410.954	1281.413	1264.676	1411.930	1518.226	1574.005	2467.002	2553.499	2325.836	2405.784	2487.066	2544.542	
karuk-2012-03-31-vs-2a_08.mat	"N"	330.000	390.000	197.843	197.133	194.996	196.341	196.773	203.576	291.777	390.726	257.525	291.074	259.249	251.395	1553.241	1515.114	1495.889	1627.917	1627.155	1500.561	2796.409	2547.368	2622.375	2982.164	2938.741	2887.713	
karuk-2012-03-31-vs-2a_08.mat	"AH0"	390.000	420.000	211.171	213.009	214.472	213.653	210.452	204.801	321.688	257.138	272.633	304.890	351.686	417.765	1425.610	1433.377	1408.562	1398.545	1433.991	1450.510	2713.120	2753.034	2721.391	2745.618	2686.933	2656.264	
karuk-2012-03-31-vs-2a_08.mat	"N"	420.000	450.549	193.078	199.351	194.068	190.420	189.773	191.542	384.074	428.166	397.765	385.685	368.733	345.104	1429.082	1387.323	1329.285	1379.954	1458.090	1552.364	2561.339	2642.228	2551.949	2545.487	2568.861	2501.455	
karuk-2012-03-31-vs-2a_08.mat	"IH0"	450.549	526.878	192.954	193.424	193.298	192.266	192.294	193.507	362.370	388.844	398.348	384.295	328.237	315.232	2010.892	1837.951	1935.786	2042.787	2116.045	2119.321	2583.346	2554.744	2632.350	2576.707	2613.388	2543.015	
karuk-2012-03-31-vs-2a_08.mat	"K"	526.878	637.242	186.379	180.150	188.260	188.260	194.141	194.141	609.300	329.604	456.093	412.374	1047.171	807.345	1921.437	1985.334	1833.176	1720.042	2089.429	1963.583	2825.506	2781.237	2886.651	2810.356	2794.810	2840.475	
karuk-2012-03-31-vs-2a_08.mat	"UH0"	637.242	713.556	212.227	229.089	204.684	215.260	215.624	197.292	346.679	321.617	376.326	377.008	366.993	300.070	1870.646	2018.790	1978.387	1898.480	1774.700	1687.728	2546.174	2538.195	2441.073	2433.879	2506.978	2783.240	
karuk-2012-03-31-vs-2a_08.mat	"SH"	713.556	820.000	180.458	182.732	175.436	175.436	175.436	175.436	1274.886	1296.673	1674.342	1138.741	1060.792	1221.184	2227.773	2295.825	2772.556	1995.183	1989.270	2123.727	3197.067	2999.590	3750.273	3298.641	3061.762	2910.192	
karuk-2012-03-31-vs-2a_08.mat	"T"	820.000	870.000	225.173	225.173	225.173	225.173	227.478	224.449	920.872	1175.831	1128.554	1301.557	596.642	389.299	1692.260	1901.624	1914.148	1834.743	1689.607	1110.286	2930.096	2838.842	2946.029	2990.393	3074.591	2791.438	
karuk-2012-03-31-vs-2a_08.mat	"AA1"	870.000	1010.000	152.273	207.028	186.529	156.027	80.983	130.569	520.305	407.604	475.832	519.069	573.176	625.585	1230.481	1083.479	1108.835	1196.415	1327.329	1434.697	2703.457	2802.215	2688.440	2748.290	2681.623	2593.173	
karuk-2012-03-31-vs-2a_08.mat	"N"	1010.000	1040.000	169.617	159.100	160.380	162.181	174.181	191.676	470.691	618.261	570.137	615.517	330.392	235.541	1525.614	1482.941	1504.877	1500.312	1545.442	1591.826	2630.616	2655.951	2676.954	2639.022	2586.649	2594.915	
karuk-2012-03-31-vs-2a_08.mat	"K"	1040.000	1160.000	184.478	189.062	169.357	170.044	194.643	198.937	466.295	249.668	556.092	624.596	618.334	283.260	1524.825	1575.647	1538.681	1492.295	1599.463	1413.535	2735.437	2691.568	2652.990	2705.191	2902.280	2720.827	
karuk-2012-03-31-vs-2a_08.mat	"OW1"	1160.000	1330.000	157.293	194.044	152.777	148.056	145.552	145.330	372.209	416.093	389.188	363.014	348.938	343.275	1231.681	1340.593	1302.384	1182.414	1189.349	1142.831	2626.778	2602.741	2650.641	2633.627	2629.462	2618.949	
karuk-2012-03-31-vs-2a_08.mat	"V"	1330.000	1410.000	99.146	147.417	98.491	60.796	58.990	126.088	303.340	314.198	292.423	294.750	307.731	307.338	975.156	1004.480	954.983	804.557	786.405	1307.547	2623.740	2622.051	2595.509	2573.934	2695.586	2627.279	
karuk-2012-03-31-vs-2a_08.mat	"UH0"	1410.000	1840.000	162.018	146.631	160.786	161.888	166.003	161.544	466.169	532.177	441.295	455.792	424.813	475.542	1143.869	1561.247	1116.827	1001.134	964.161	1072.633	2570.289	2795.081	2454.645	2550.140	2576.776	2469.782	
karuk-2012-03-31-vs-2a_08.mat	"R"	1840.000	1900.000	157.002	158.846	157.128	154.888	156.158	157.887	437.648	450.664	410.856	429.911	442.525	452.705	1252.593	1168.077	1214.416	1239.897	1270.775	1367.538	2220.775	2262.556	2097.201	2175.526	2212.445	2347.632	
karuk-2012-03-31-vs-2a_08.mat	"AH0"	1900.000	1950.000	158.368	158.936	159.025	158.590	158.060	157.247	456.547	463.696	463.684	458.857	454.627	442.491	1671.386	1512.364	1609.374	1655.625	1762.613	1818.096	2381.518	2379.496	2404.340	2363.763	2380.779	2379.555	
karuk-2012-03-31-vs-2a_08.mat	"Y"	1950.000	2100.000	156.437	156.572	155.626	155.331	156.898	157.729	413.977	415.494	367.718	365.193	428.873	490.798	1892.340	1896.991	1943.449	1923.439	1795.876	1908.930	2523.796	2506.245	2467.216	2723.189	2414.780	2521.377	
karuk-2012-03-31-vs-2a_08.mat	"AA1"	2100.000	2290.000	151.868	156.940	154.576	153.418	148.875	145.553	577.945	542.268	553.815	656.499	673.514	466.803	1317.851	1702.864	1427.561	1217.243	1257.349	978.160	2530.188	2206.258	1604.535	2790.343	3159.896	2883.622	
karuk-2012-03-31-vs-2a_08.mat	"M"	2290.000	2400.000	140.562	141.446	143.161	140.940	139.452	137.850	300.419	326.208	296.954	295.180	288.440	293.859	1051.993	1039.692	1054.611	1084.592	1072.081	1010.876	3007.100	3100.886	3150.195	3036.015	2989.183	2766.558	
karuk-2012-03-31-vs-2a_08.mat	"AH0"	2400.000	2480.000	134.288	138.754	135.155	133.137	133.488	130.720	438.093	425.526	483.533	499.488	440.591	343.919	1179.195	1040.709	1197.591	1265.330	1197.992	1198.602	2604.240	2590.454	2654.002	2635.747	2577.453	2565.616	
karuk-2012-03-31-vs-2a_08.mat	"CH"	2480.000	2620.000	0	0	0	0	0	0	851.606	505.189	485.762	978.804	1222.418	1064.504	1783.850	1315.816	1891.262	2181.487	1758.623	1800.315	2904.768	2670.819	2687.255	3346.491	2807.943	3017.354	
karuk-2012-03-31-vs-2a_08.mat	"AH0"	2620.000	2740.000	54.144	54.144	54.144	48.847	58.950	54.608	487.125	721.372	449.074	459.774	442.512	352.955	1506.615	1765.268	1381.737	1353.311	1375.337	1635.168	2532.966	2894.069	2363.013	2315.174	2369.513	2698.787	
karuk-2012-03-31-vs-2a_08.mat	"SH"	2740.000	2960.000	0	0	0	0	0	0	1133.044	619.620	1158.804	1229.276	1190.754	1455.098	2009.841	1737.117	2018.667	1894.528	1937.236	2428.519	3019.862	2726.892	3120.361	3087.385	3011.226	3131.938	
karuk-2012-03-31-vs-2a_08.mat	"iku"	450.549	713.556	198.705	192.845	186.924	192.827	218.729	208.448	462.025	383.755	338.073	579.301	672.948	350.780	1931.228	1960.383	2035.678	1847.814	2012.935	1809.112	2673.946	2592.440	2668.514	2880.498	2665.548	2561.074	
karuk-2012-03-31-vs-2a_08.mat	"IH0"	450.549	526.878	192.954	193.424	193.298	192.266	192.294	193.507	362.370	388.844	398.348	384.295	328.237	315.232	2010.892	1837.951	1935.786	2042.787	2116.045	2119.321	2583.346	2554.744	2632.350	2576.707	2613.388	2543.015	
karuk-2012-03-31-vs-2a_08.mat	"K"	526.878	637.242	186.379	180.150	188.260	188.260	194.141	194.141	609.300	329.604	456.093	412.374	1047.171	807.345	1921.437	1985.334	1833.176	1720.042	2089.429	1963.583	2825.506	2781.237	2886.651	2810.356	2794.810	2840.475	
karuk-2012-03-31-vs-2a_08.mat	"UH0"	637.242	713.556	212.227	229.089	204.684	215.260	215.624	197.292	346.679	321.617	376.326	377.008	366.993	300.070	1870.646	2018.790	1978.387	1898.480	1774.700	1687.728	2546.174	2538.195	2441.073	2433.879	2506.978	2783.240	
karuk-2012-03-31-vs-2a_09.mat	"pananikustaansa"	140.000	1390.000	185.050	201.266	149.722	306.920	136.557	119.308	658.516	425.882	400.536	1001.087	570.768	893.167	1716.597	1355.951	1909.485	2096.947	1321.463	1895.005	3001.052	2724.188	2741.950	3258.573	3161.304	3115.424	
karuk-2012-03-31-vs-2a_09.mat	"vura"	1390.000	1910.000	96.238	101.469	49.170	49.522	112.362	148.662	339.320	356.720	343.651	291.148	345.361	359.715	1409.544	1458.417	1455.313	1833.329	1199.385	1089.861	2843.469	2937.966	3003.546	3250.901	2581.399	2435.873	
karuk-2012-03-31-vs-2a_09.mat	"yaamachas"	2140.000	3030.000	136.138	195.363	153.015	127.538	110.121	67.290	590.539	318.899	478.977	303.651	770.532	1081.206	1698.720	2023.803	1569.542	1037.342	1818.628	2044.226	2840.471	2839.545	2501.567	2436.874	3131.829	3289.650	
karuk-2012-03-31-vs-2a_09.mat	"payeem"	3610.000	4110.000	115.106	81.501	84.317	128.438	118.834	157.126	458.797	846.770	387.922	318.063	388.327	349.381	1936.803	1925.186	1897.049	2017.950	1993.064	1848.765	2828.913	3109.092	2716.974	2925.270	2771.375	2621.252	
karuk-2012-03-31-vs-2a_09.mat	"sil"	0.000	140.000	0	0	0	0	0	0	953.966	420.360	849.717	1252.927	1277.372	519.207	2148.301	1732.469	2027.673	2231.817	2529.208	1817.265	3277.743	2719.332	3235.522	3553.408	3545.527	2837.919	
karuk-2012-03-31-vs-2a_09.mat	"P"	140.000	190.000	382.609	488.822	489.415	490.055	262.686	200.042	592.862	393.257	924.331	1078.693	234.361	301.930	1899.600	1608.254	2381.107	2366.678	1853.511	1257.043	3085.529	2838.801	3728.704	3589.773	2673.283	2555.978	
karuk-2012-03-31-vs-2a_09.mat	"AH0"	190.000	260.000	159.388	175.789	158.278	153.474	154.441	154.538	488.758	507.572	542.737	538.884	475.773	384.177	1279.479	1167.080	1261.945	1346.941	1346.318	1281.511	2599.524	2529.413	2603.720	2554.267	2657.916	2654.660	
karuk-2012-03-31-vs-2a_09.mat	"N"	260.000	300.000	160.620	155.164	157.012	160.664	163.772	166.414	334.475	337.746	321.353	328.706	343.531	340.084	1242.835	1230.691	1227.960	1217.838	1242.829	1291.408	2661.554	2666.191	2669.906	2651.503	2658.002	2661.963	
karuk-2012-03-31-vs-2a_09.mat	"AH0"	300.000	330.000	168.890	167.308	168.161	169.012	169.779	170.139	344.482	342.695	346.847	339.324	345.735	348.442	1309.344	1319.256	1302.890	1292.189	1305.142	1324.774	2670.649	2679.749	2681.306	2657.098	2667.902	2668.236	
karuk-2012-03-31-vs-2a_09.mat	"N"	330.000	411.536	177.476	167.981	166.478	174.257	187.913	190.742	303.103	339.551	330.979	302.502	254.344	284.628	1154.731	1163.927	1023.332	1108.652	1059.668	1380.844	2699.084	2659.748	2638.715	2608.440	2609.480	2948.593	
karuk-2012-03-31-vs-2a_09.mat	"IH0"	411.536	464.713	100.967	96.170	61.053	60.287	118.345	159.959	343.826	326.536	344.032	340.013	349.451	356.816	2113.126	1924.600	2059.757	2177.204	2172.279	2214.835	2943.571	3141.213	2336.389	3025.734	3016.293	3127.953	
karuk-2012-03-31-vs-2a_09.mat	"K"	464.713	571.281	173.954	168.429	168.429	168.429	168.429	210.793	448.961	307.278	410.609	520.727	622.542	384.959	2015.098	1957.971	2009.587	2046.339	1950.426	2101.999	2916.645	3162.382	3135.617	2663.626	2805.901	2798.951	
karuk-2012-03-31-vs-2a_09.mat	"UH0"	571.281	662.402	166.081	195.257	157.377	154.434	158.973	161.403	416.224	373.631	413.343	420.496	432.563	444.817	1701.011	1997.734	1866.350	1673.659	1542.500	1408.247	2343.749	2337.227	2135.245	2312.179	2408.303	2517.290	
karuk-2012-03-31-vs-2a_09.mat	"SH"	662.402	810.000	252.727	161.073	161.073	161.073	161.073	466.587	961.512	447.500	710.779	1153.169	1307.281	1191.637	2204.481	1847.553	2255.264	2223.324	2461.995	2259.003	3440.352	3236.362	3340.409	3676.561	3479.621	3477.906	
karuk-2012-03-31-vs-2a_09.mat	"T"	810.000	910.000	448.731	453.734	443.143	443.143	443.143	443.143	1205.748	1088.858	1214.940	1182.000	1407.091	1138.981	2083.277	2400.056	2180.971	1611.254	2126.537	2069.025	3155.563	3241.313	3380.833	2648.572	3215.488	3252.239	
